GivenName,Surname,Birthday,uid
steven,bobadilla,8/24/1959,87296
tiffany,board,7/12/1967,81090
bonnie,meister,9/14/1996,59694
veronica,zavala,1/10/1960,33525
jeffery,alcock,5/30/1951,82567
christina,flowers,6/24/1976,76750
nathaniel,oddo,10/2/1953,5221
lawrence,mercado,10/27/1988,10177
theresa,urso,6/26/1998,78474
manuel,betts,2/9/1994,12069
clifford,heise,6/18/1976,64052
loretta,mcphearson,6/27/1957,69062
raymond,loewen,7/25/1960,71384
shirley,cabrera,3/15/1971,56156
johnny,galgano,4/27/1947,14178
blake,feder,10/22/1951,29918
lorenzo,hooks,1/18/1999,85789
priscilla,depew,1/19/1983,64728
edward,castillo,10/26/1977,45290
essie,bushong,8/17/1990,37906
richard,poovey,10/8/1988,92802
jonathan,bernier,10/10/1963,56700
catherine,stradford,10/25/1940,75906
bradley,pena,6/20/1950,65957
estella,currey,10/13/1945,24769
elizabeth,hussey,6/10/1978,5505
florentino,varga,10/22/1969,15075
cathleen,pridmore,3/17/1939,90429
henry,pan,7/12/1970,45610
gerald,velazquez,4/16/1962,88445
daniel,frye,5/20/1994,46432
louisa,rosas,11/30/1948,12267
nancy,shultz,3/15/1940,71220
cristy,bone,5/16/1939,54957
warren,grice,7/24/1955,42978
edward,trujillo,8/21/1985,11100
miguel,broadway,3/12/1974,52652
beatrice,skillern,4/18/1945,10667
howard,cargill,6/10/1980,88972
jonathan,babcock,2/19/1997,27104
sharon,hopkins,10/15/1993,61302
robert,fife,10/22/1972,21423
laura,schultz,10/29/1976,69268
alberto,milne,12/17/1968,47189
joseph,geiger,11/26/1976,74955
timothy,gilley,2/6/1957,3303
thomas,rios,8/22/1940,90755
tabatha,rasmussen,4/10/1983,77067
carmen,ziegler,7/29/1947,44980
fernanda,kidwell,7/14/1989,13579
james,mcknight,12/13/1993,52326
bruce,gass,9/14/1993,96133
seth,dunlap,7/16/1957,67941
edward,delahoussaye,11/29/1958,14432
carolyn,bergman,2/28/1942,53865
herbert,schultz,5/17/1945,17648
keith,forte,8/13/1972,95948
david,hooks,11/22/1944,98157
melissa,hamby,3/28/1982,8733
michelle,pinter,10/18/1974,16425
rosalie,sigler,2/17/1981,44034
janet,kivi,10/25/1986,49252
amber,bevill,5/16/1969,60696
clayton,givens,2/25/1962,91248
clarence,lamy,7/12/1965,35512
edward,melanson,1/14/1998,28730
gloria,short,1/19/1969,9174
william,zhang,10/24/1939,19769
johnathan,butcher,4/24/1986,25460
brandon,gravely,7/25/1987,16999
terrence,daugherty,4/21/1943,185
gladys,higgs,2/23/1967,63859
richard,mullen,8/20/1957,77435
william,doughty,1/12/1970,17437
dolores,spears,7/9/1970,44164
elvina,duley,11/22/1984,62356
johnny,brun,9/13/1983,63743
holley,fink,6/3/1978,15788
joseph,cook,9/6/1962,18072
kimberly,childers,6/14/1938,93852
david,hurt,7/13/1943,20837
eugene,bowers,5/31/1952,76363
roberto,chow,5/17/1964,51955
jerry,warnock,7/12/1969,31678
marilyn,hopkins,10/25/1992,89323
dillon,wilke,8/21/1967,5928
carina,pineda,4/3/1950,29383
vincent,stroud,7/1/1989,86861
debra,pietsch,5/24/1949,14402
william,currier,1/23/1937,86848
gerald,crowe,10/28/1990,35823
scott,sweat,2/1/1962,44859
santos,marburger,1/24/1976,68864
david,dube,1/3/1996,7673
steven,parent,7/1/1975,27116
valerie,didonato,5/23/1958,76211
virginia,sterrett,5/23/1981,70042
pauline,condit,5/14/1999,17222
jarred,woodcock,3/14/1943,55882
kevin,friese,2/28/1976,34458
douglas,kistler,1/18/1956,41249
sarah,gibbons,4/3/1962,50416
gladys,boothe,8/22/1948,78552
frank,baca,10/15/1957,10648
patsy,harnois,8/23/1993,93931
shirley,medeiros,12/15/1945,80650
linwood,biddle,8/10/1995,93544
clifford,laporte,1/1/1988,4693
alfred,kight,2/2/1941,9033
shannon,mcafee,7/14/1970,17910
victoria,clouse,12/15/1964,4780
thelma,small,7/24/1966,16199
carolyn,lesniak,4/20/1999,81509
johnny,delgado,6/1/1953,50176
vernon,whitehouse,12/23/1952,80712
cindy,thrush,8/14/1938,27048
leslie,turpin,4/3/1946,94108
gregory,spear,5/29/2000,55967
howard,hakes,1/17/1957,14009
william,rasch,8/19/1966,30477
ronald,crump,9/15/1965,7100
alison,kraft,1/16/1963,57801
maurice,englert,6/23/1981,94826
miguel,breeden,10/30/1996,41702
mildred,bunch,7/15/1959,81685
tressie,tolman,12/13/1939,93529
jennifer,gamez,5/22/1951,63902
edward,mahon,1/14/1947,16543
daniel,falk,3/20/1998,87236
jackie,urquhart,6/29/1945,61874
teresa,petway,12/16/1985,42730
shirley,crumpler,5/30/1970,79447
russell,dansereau,8/12/1956,37263
ernest,figueiredo,7/13/1980,53375
cheryl,hitchcock,7/14/1964,64300
marsha,acevedo,11/23/1994,619
wilma,bushey,9/29/1962,16490
mitchell,trower,8/17/1965,32464
