uid,identifier
66383,tonyford5241944
43845,josehudson6241942
9356,michaelbrown6281948
58795,ruthtavares911952
22282,jeanneely1281955
53386,susanmartin12231984
24370,jerrybolton6151967
25508,vickieshaw11251996
52744,brandonjames11261958
11323,sharonsmith8211997
36858,terrydavis12201978
34755,ericarendon7221954
17687,marlenesmith11261989
73389,berthariley181945
3594,charlesbrown11231994
90798,johnbelanger2211977
1767,jamesbrown12261945
46698,donniecross9161943
56798,donnabell2241951
16756,christinecarey2261995
29967,charlesstaton321954
10346,ettaclark1271985
66571,dianebutler3201942
20283,deborahnichols9261943
7590,thomaswilson9151982
99655,dontobler6241942
91541,michellejones631979
45502,elbertmorgan4131979
30855,davidthomas10201987
11578,chudavis11251937
35277,catherineward12131965
98157,davidhooks11221944
68464,chriscole811993
36155,susanpridgen3311977
14398,marthalocker9241975
16038,janecamper9141967
32132,warrencooley641951
89533,johnraines9121944
63685,kimmason10181946
94807,elmerlyons4261966
29193,brandymorrone2201937
59157,jasoncole1231965
75259,hertajones3101996
7343,vickidelatorre211995
90457,janiebarton1281967
29714,bethmiller2271963
31673,rosaball4161978
62967,terrilewis7241964
25992,michaelross7151937
77435,richardmullen8201957
29468,robertolson8231960
70639,maryreed11201968
3622,nadinebrookshire4221952
61407,davidortega9201977
4771,tracyjones2251994
3187,leehoffmann4221968
53602,robertmadrid12261944
41482,jamesbrown11201986
23509,jamesdore5311943
88391,helenwiggins2251940
95824,jeanlewis3211945
30858,jesseblake9251940
74605,saralane1211952
71088,williecasey6131990
59049,norabird11251970
91724,michaelabevins711977
83972,mariacortez10131942
47001,martingay911980
58605,nancynevers481985
44782,susanking11261984
26416,marylyke8271950
45817,tinabrody12271940
17822,janetsmith9101966
89405,caroldavis2201974
47762,henrythompson821949
82323,glendawilson2101967
89307,dongross5231977
3761,terrelldavis711995
48579,glennpang641993
98181,rosesmith7261983
37712,davidjones1031965
27595,jamesdye911977
84388,jameslopez371988
75583,alethaberryman2281965
48905,arthurmiller2261989
19085,annehunt611972
8691,rebeccadial121980
35388,stevenholly1261975
39574,tommysawyers1261984
20851,jerrystone4301981
46631,sheenamorton10161953
69300,sheltonsmith12281949
81653,carollowe3141998
89856,debrayoung11221988
14402,debrapietsch5241949
51186,jacknoyes4171994
58568,jasontodd1251939
80020,jamesrose12271978
98350,johnlopez8221945
38142,glorialarson10181965
77164,jaylinares8221993
58627,travisdodge1231964
83906,annewillis2281967
95740,jonmiller251940
66567,travisjones9201984
92001,lenaross3171968
33963,jamestobin1241963
97434,marywatt2211985
40583,annemccormick6251970
404,lisafleming12271996
88267,juliebeland511996
94341,ritakelly12201940
60575,michaellevins12241970
96159,marychavez1151997
25120,mariagentry141984
91045,dawndostie2261978
93016,josephdunn11231948
30169,maryallen5211970
11800,mariapeterson291996
81971,rickiemallon12271960
41598,kirksmith9301972
82914,martinbyrd1011983
89077,paulrich1181975
9804,sadiecarroll3211965
72527,angelacarlson1231994
71495,bettysims741982
36072,stevenwright7151994
47002,joyballard8151974
42926,shirleysmith1231958
26650,noravega12211977
71903,debragales10251978
48447,patriciajones4301958
25190,avisobrien5281950
19794,willievega7251960
38420,robertcate3171984
30622,dorothyberry8101947
34602,henryross2211980
65190,rosiehughes1181963
86692,judysnedeker3291970
54579,sadiehoffman311944
13687,emmadavis8251980
77685,anthonyhall3251962
9073,petergracey211990
27371,riabrown2211984
26286,judithmace12301994
10694,lisabrown1231997
19425,jamesroberts9151970
39947,davidsmith6221974
35590,bobbyearly10311964
75749,ritawilson2151947
74436,sallygriffin5221966
83098,candicewilson2251967
51164,kimberlysmith8131945
88710,lindapatterson8121946
76864,hermanolson221970
24714,jeffreywashington7131948
17159,carlhudgens5101995
4883,sherryeaves11251937
42582,bettylane8231940
30844,bettysmith411998
55278,johnadams10211938
61895,donnasmith9141983
99144,eloisebrecht11201966
3688,maryscott7141986
77674,lisacruz12211945
13028,billythompson851990
1159,ronaldsmith2101937
1792,karenburns921957
99429,joanterry4261954
42628,debrasheely5181943
27658,adrianbrewer6171964
3742,brycelewis11271965
92741,jeanmcbride291974
27079,johndiaz1181995
2943,dancurtis4201967
70258,brindalopez7251984
23968,joshuabarnes2101986
14861,dewittalvarado1181964
60528,jasonbolden641982
55223,robertmorris4121997
80560,luciaisler3271960
13909,curtismiller12251943
45699,benblack121985
86735,brianlee12301966
59886,carldavis8251983
10147,gaylach1011944
23110,gregoryblack121960
77104,tomcoffey12211960
47018,roydavis3291977
47635,robertharrison5271991
70120,davidgutierrez12251937
33191,willieevans5181973
91705,katharinesimpson7291973
42655,annordonez1211995
74565,jamesellis3181957
4407,davidsanchez4121976
