GivenName,Surname,Birthday,uid
gisela,mosher,7/1/1981,40919
alberto,milne,12/17/1968,47189
anthony,sagers,4/8/1969,26725
nicholas,cunningham,11/30/1994,37436
edward,moors,1/26/1960,10781
juanita,trump,12/28/1988,95978
melvin,black,12/20/1965,14024
michele,schofield,4/18/1942,57705
daniel,falk,3/20/1998,87236
debora,wootton,6/25/1941,51446
gertrud,hambly,10/13/1967,1977
matilde,gallegos,12/29/2003,78248
frances,gott,8/30/1960,17979
richard,vazquez,4/18/1946,6331
stuart,laffey,11/27/1953,9859
rebecca,maurer,3/8/1965,59202
benjamin,thaler,11/27/1971,38433
amanda,zinke,1/19/1938,24207
richard,vasquez,6/21/1940,38582
nancy,saito,5/18/1969,9591
steven,marroquin,3/29/1987,58774
beatrice,hammer,1/18/1939,94794
melissa,credle,8/19/1954,19700
ruben,groce,11/24/1983,20529
jeff,soto,1/14/1941,55881
nicholas,metheny,2/15/1986,64335
rodney,corral,12/13/1988,66741
antonio,corbeil,1/4/2001,86027
christina,mize,2/6/2002,48700
santos,marburger,1/24/1976,68864
marjorie,peck,8/13/1999,27229
adriane,trepanier,9/10/1951,72337
priscilla,capel,1/12/1972,83274
teressa,plott,5/27/2001,51448
william,babcock,10/10/1968,76985
charles,mcdorman,3/25/1976,55062
fletcher,aguirre,11/28/1949,49742
raymond,campos,8/10/1981,47228
robert,forsberg,12/29/1986,7273
andrew,keown,3/15/1995,97391
victoria,blalock,3/7/1979,61141
phillip,runyan,2/26/1978,80118
wallace,orth,9/18/1947,38516
robert,fish,10/21/1977,66790
jennifer,dealba,5/23/1995,13033
ernest,big,2/3/1979,12092
marilyn,hopkins,10/25/1992,89323
tracy,younkin,6/15/1982,70256
bernard,ratliff,7/14/1968,42183
carolyn,bergman,2/28/1942,53865
minnie,crisp,1/16/1986,42650
leroy,vanhorn,8/7/1983,80708
oscar,cox,8/3/1971,9074
keith,forte,8/13/1972,95948
jeremiah,rosenberg,10/31/1990,22311
gladys,boothe,8/22/1948,78552
ashlee,paquin,4/28/1960,89291
mildred,small,6/21/1938,90496
jacqueline,moorehead,9/20/1977,5038
brian,helm,11/29/1987,24115
katherine,weil,4/26/1938,31580
caroline,catlett,10/2/1951,42361
kenneth,fortenberry,10/22/1940,65115
sharon,stidham,6/20/1966,8697
franklin,bartram,10/9/1951,75368
jackie,greenbaum,10/15/1994,87747
emily,katz,7/1/1954,95560
dianne,geis,10/17/1973,19041
kelsey,mcgrew,3/10/1952,83158
lawrence,mercado,10/27/1988,10177
pearlie,mcnally,10/29/1954,19527
michele,parsons,4/27/1959,53993
francesca,robles,11/28/1997,66653
jennifer,bourque,5/30/1975,4854
