uid,identifier
42333,tashagow12142003
60317,sandrabates10151943
58459,annagray4231980
39327,douglaspitts11251998
8947,carmenjones5201939
11421,monicapage5231983
47689,billyflores5241946
27750,mariakeyes6261991
15254,jamescase2171984
81018,kennyclauson1011982
21014,franklawson7291943
21997,celiasmith8311965
25383,chrishall1051938
95258,bruceperkins921988
38155,louismay1241937
43975,johnmiller4221965
27795,davemayhugh12231937
80907,carlabyrd221984
88929,robertthomas9151964
47746,earlmoss8301992
66028,ireneheck2161998
5570,brendahall7151986
64503,gloriakirby7101997
47163,kayleengil11241979
75908,ronaldwhite3271954
94892,donniemccray3201983
40172,juliegarcia3211946
1586,jonathansilver1121943
14842,johncole10211966
2804,carriecole7291958
59049,norabird11251970
24552,davidglover1221998
43776,laurafields511987
84518,sheliarodriguez7201968
82437,amysmith1201953
3967,karenwhite3271943
71469,georginaherman8131992
26213,donaldcollins7291960
17644,marymitchell2211998
32115,ronniehayes11241985
4694,williemurray12301987
41653,garyconner3141970
96120,billydarden7151988
1179,brendamitchell731974
8887,palmaturner3271965
20314,josebolen4151943
32062,walterdavis321951
28740,rendabarry2201985
92716,johnlopez1141962
73858,stevemccomas3181996
68112,jeanharris12291946
77891,dianemoore4281959
65746,patriciamack5281995
63673,larryporter6141955
41050,carolscott721973
76228,brindawilson10211995
21071,annatorres10171960
81640,beverlyward711995
56476,marygrist1021954
25181,marygivens521971
93934,johnmcclellan12271977
65281,davidcowan2171945
6987,patriciagreene7261946
45207,stephenwilliams12181990
64200,lisaburgess2251967
58666,josephortiz12281965
58913,ronaldkelly7181996
66759,marymoore3221974
576,lindabirge2151963
20789,cliffordmartin251986
75527,charlesburke11201992
39171,dianneharris6141950
12134,jasonlutz1221939
92523,marylopez8131942
45481,jackiegiles12291943
89163,mikedean1231964
58903,harrythomas271966
68212,johnwoods10211996
39148,yvonnemorris781938
5534,alicetaylor3301944
50121,briangilmore711959
72368,michaelpaine9151974
52207,pamelawilson271948
52531,katelyndavis12301976
92670,annapace12161978
83026,davidhowell10261948
44554,michaeldraper10161947
52014,charleshise7301938
73302,trishakell9211956
2273,marybrown3291975
