GivenName,Surname,Birthday,uid
charity,daigle,12/26/1938,31208
clifford,mccollum,8/25/1941,50774
johnny,galgano,4/27/1947,14178
jennifer,gamez,5/22/1951,63902
paul,rippy,4/10/1947,3733
gloria,short,1/19/1969,9174
angie,wyss,8/3/1958,8643
blanca,mckissick,4/29/1977,77905
antonio,vogel,6/14/1958,22271
margarita,husted,9/25/1949,58604
stephanie,plyler,3/10/1956,24252
edgar,schmidt,4/17/1964,88131
robert,byers,10/26/1993,42043
sterling,weigand,11/20/1994,20156
kristina,dunlop,1/12/1944,25642
alfred,morales,8/29/1940,9335
douglas,nunez,8/21/1986,67100
johnny,madruga,8/21/1990,30964
bernice,waites,4/6/1976,52938
jason,heintz,8/3/2003,87903
cherise,obando,6/10/1950,88107
fernando,montes,6/20/1962,10839
mildred,balog,1/22/1969,40590
adrian,whiteley,2/26/2000,63670
refugio,falgoust,1/16/1980,70780
margaret,birdsong,2/26/1980,62156
benjamin,tomlin,8/12/1940,14426
suzanne,macleod,3/25/1984,96211
benny,weeks,7/10/1969,81338
isaac,towne,8/22/1967,76321
shirley,cabrera,3/15/1971,56156
winfred,mulkey,6/4/1968,24924
alfreda,gonzalez,9/26/1996,84021
jason,godoy,7/2/1956,27011
jennifer,blais,9/16/1982,70240
william,zhang,10/24/1939,19769
richard,breedlove,4/26/1973,84666
timothy,locklear,2/14/1953,20585
angela,goins,5/1/1978,77737
cedric,wolff,4/15/1940,34578
rosalie,sigler,2/17/1981,44034
sharon,culpepper,9/28/1939,42517
robyn,loucks,3/20/1974,3321
margarette,hammon,8/16/1957,49591
raymond,mullins,4/21/1967,28282
elfrieda,bridgeman,1/22/1987,37723
susan,bounds,10/25/1975,5917
rebecca,butterfield,2/28/1978,32322
herbert,brockway,8/27/1985,20353
meredith,gonzalez,4/8/1944,22745
micheal,cook,5/16/1969,82448
josephine,hatfield,8/17/1987,41761
jason,doody,8/16/1965,30417
fernanda,kidwell,7/14/1989,13579
martin,chesson,4/30/1959,70247
marilyn,priebe,7/26/1988,33617
rebecca,ratcliff,5/12/1989,62919
margaret,villalobos,4/29/1978,18993
edward,mahon,1/14/1947,16543
vincent,stroud,7/1/1989,86861
timothy,segura,4/22/1990,36834
jeffrey,conners,4/30/1990,92593
terrence,daugherty,4/21/1943,185
alfred,kight,2/2/1941,9033
mavis,lunde,1/18/1963,36593
juanita,sperling,10/14/1988,42194
alecia,liles,6/14/1978,19028
deborah,partridge,1/19/1965,35866
howard,cargill,6/10/1980,88972
johnnie,gills,6/18/1967,43058
alan,fly,9/29/1942,34570
shirley,crumpler,5/30/1970,79447
arthur,pipes,8/29/1947,76521
stanley,hammer,8/29/1968,46963
charles,couch,3/24/1954,83942
nakisha,patten,8/25/1949,7442
william,varga,6/3/1937,67679
judy,babcock,1/10/1956,90451
nicole,partida,10/30/1996,59471
janice,newbill,7/25/1988,84874
heidi,coulombe,8/17/1991,95022
natasha,olivares,8/25/1983,5217
valerie,burleson,3/24/2000,64507
kristine,welcher,2/26/1971,28410
kasey,felt,1/24/1964,44408
bruce,schoch,4/16/1949,43793
gregorio,carrasco,8/19/1982,75638
kristle,rushing,9/21/1952,22851
jasmine,legette,12/27/1976,46679
bonnie,meister,9/14/1996,59694
earnest,foust,11/26/1960,89146
adrian,mcgriff,8/22/1987,20011
william,banker,12/23/1955,89504
joshua,scotto,8/10/1940,11883
charlotte,wooding,1/6/1998,41030
brandon,morrone,3/24/1965,21342
leland,cusack,3/24/2000,5283
roberto,bayer,9/10/1980,48519
darrell,bolick,8/5/1946,27607
vanessa,boutwell,5/16/1937,56930
joanne,guerra,1/1/1941,98108
debbie,galindo,10/28/1938,60298
gregory,weiss,9/12/1963,12407
tiffany,shield,11/23/1983,24724
desmond,palm,1/19/1963,69716
esther,flood,5/20/1960,54873
jorge,arroyo,3/10/1999,51874
jasmine,athey,3/27/1995,83903
elwanda,speaks,10/15/1959,72709
andrew,hurt,8/4/1985,30412
ramona,wilcox,7/10/1947,15615
ronald,croteau,11/23/1941,21856
latoya,gilstrap,1/16/1987,50814
monica,house,3/8/1970,19781
kimberly,mooring,1/1/1977,31119
francisco,gooden,8/22/1942,33800
francisco,nadeau,10/20/1962,70432
andrew,bickford,10/26/1978,48662
mercedes,lockhart,1/18/1961,42544
maurice,karnes,4/30/1958,33115
misty,whipple,1/26/1937,60764
timothy,arroyo,12/16/1954,57620
patricia,crowder,12/25/1956,31528
dolores,bunch,11/30/1946,36535
edward,moors,1/26/1960,10781
daniel,falk,3/20/1998,87236
clarence,kimmell,8/26/1983,96197
steven,parent,7/1/1975,27116
gertrud,hambly,10/13/1967,1977
matilde,gallegos,12/29/2003,78248
courtney,ball,11/30/1991,64747
christian,meza,4/22/1939,51639
phillip,becnel,10/23/1955,68149
richard,vazquez,4/18/1946,6331
earnestine,gabler,4/18/1978,9895
stuart,laffey,11/27/1953,9859
stephanie,metcalf,1/27/1963,11282
rebecca,maurer,3/8/1965,59202
lois,ramm,4/17/1939,81787
judith,palazzolo,3/15/1991,72185
benjamin,thaler,11/27/1971,38433
lawrence,wages,7/18/1955,63033
richard,vasquez,6/21/1940,38582
richard,mccullough,3/2/1965,79739
steven,marroquin,3/29/1987,58774
calvin,whittier,7/2/2001,7178
beatrice,hammer,1/18/1939,94794
melissa,credle,8/19/1954,19700
allison,waterfield,2/18/1998,66798
mindy,dryer,1/22/1997,94933
nicholas,metheny,2/15/1986,64335
rodney,corral,12/13/1988,66741
henry,pan,7/12/1970,45610
santos,marburger,1/24/1976,68864
marjorie,peck,8/13/1999,27229
kelly,kidwell,1/13/1992,94760
teressa,plott,5/27/2001,51448
william,babcock,10/10/1968,76985
charles,oldham,1/25/1981,24355
daniel,frye,5/20/1994,46432
michael,walk,8/16/1972,89769
raymond,campos,8/10/1981,47228
victoria,blalock,3/7/1979,61141
dionne,bozeman,7/15/1981,56105
edna,brobst,7/25/1995,29405
phillip,runyan,2/26/1978,80118
christopher,slocum,6/19/1960,53673
robert,fish,10/21/1977,66790
dillon,wilke,8/21/1967,5928
thomasine,devries,7/18/1968,66152
clifton,lagunas,4/17/1969,76109
margaret,gooch,10/27/1938,17322
mildred,cox,8/29/1987,53070
barbara,mccue,10/22/1998,67826
marilyn,hopkins,10/25/1992,89323
edward,lamay,5/3/1962,81344
tracy,rideout,2/18/1982,27218
bernard,ratliff,7/14/1968,42183
christopher,haas,4/16/1979,85874
cesar,cook,2/6/1996,16915
billy,boutte,8/29/1965,47658
leroy,vanhorn,8/7/1983,80708
gregory,bechtol,12/17/1972,14
douglas,ball,3/20/1978,16041
thelma,small,7/24/1966,16199
susan,quiroz,2/23/1996,56400
gerald,velazquez,4/16/1962,88445
nicholas,atkinson,2/23/2000,14099
jeremiah,rosenberg,10/31/1990,22311
gladys,boothe,8/22/1948,78552
mildred,small,6/21/1938,90496
gladys,bartz,6/29/1985,79430
isiah,jent,12/16/1969,8212
katherine,weil,4/26/1938,31580
nancy,shultz,3/15/1940,71220
benjamin,threatt,4/15/1945,51970
jonathan,yeung,7/26/1997,62782
evelyn,dasilva,2/3/2000,91589
hector,englert,6/18/1991,1623
kenneth,fortenberry,10/22/1940,65115
jackie,greenbaum,10/15/1994,87747
teresa,murchison,1/23/1951,50762
howard,deas,3/25/1952,51793
cassandra,eslinger,7/17/2002,26800
timothy,howells,2/10/1952,6647
justin,call,7/18/1974,47998
kelsey,mcgrew,3/10/1952,83158
deborah,morin,9/27/1966,1844
elinor,hogg,9/25/1996,98433
christine,burgos,2/4/1951,88026
frances,beckner,5/28/1992,97891
edmund,cone,7/21/1941,80747
edwardo,mcauley,6/24/1951,7775
jennifer,bourque,5/30/1975,4854
emily,garza,7/4/1939,50012
louise,brim,2/10/1944,54890
