uid,identifier
78015,tresaguertin7291948
47955,dianegross10131975
2802,annettegordon2171944
24806,williamcarter6271972
85115,josebrown7301978
2561,marioreyes1021994
42154,alexandraward11201955
70304,candacesims4251957
22680,russellcannady8241980
83633,marianshelton9131958
16410,josebulluck1151969
4156,benaponte1221983
62736,dwayneennis7211943
82086,ushaarce5221969
32970,aliciabrown4161942
32279,lucindagould1271994
59886,carldavis8251983
5359,joycewayt181979
6911,lindsaygreen12311967
98585,ralphhammond10171956
8575,kenhill7251969
88633,shirleybrown3251955
94157,josecesar3201941
89404,johnpettaway6151977
97156,patriciawood6291976
956,annedavis361968
19783,cynthiamartin3251970
96775,pedromays8261949
44606,caroldavis411984
45919,andrewsmith3251990
9624,larryhudson6251972
47960,joannemay4251996
91568,patriciadoney1221963
11418,jamiehill9221986
96845,scottsandifer12201954
57655,ceciliathomas4221961
2255,jessewaldron3151963
23224,vancecarroll10181977
42676,mariagooden7151946
40965,berthajackson5201969
96959,maryannmckee9151988
81611,danielbadgett9101975
18055,jameswhite12261978
32057,williammurphy3241987
25288,davidtrujillo7261958
84285,elainemorrison5231973
71090,lorrainemills5301968
37857,jamesspringer6201974
43845,josehudson6241942
4118,randybolton621972
45502,elbertmorgan4131979
9550,joycemyers3261941
296,jamesstorey2251967
23408,judymarkert7211944
51151,kimberlystone10201964
79863,lindaflores5231966
39290,elizabethbaker211944
61143,michaeldille7121997
55848,claytonrodrigues2261974
1461,johnwallis1241960
60599,deebrandon1261987
17310,jimwright1211976
93475,garyowens7141959
77650,michaelferguson11201977
69306,rosalongacre8121954
80143,joesnyder7261982
71378,franciswilson721961
39828,karenmoss8271974
58589,josewilliams12251983
71957,lewislane251973
69725,sophiaprice12201948
12066,nolancurrie7121988
48989,rudymckinney631993
85180,shaddilley5261964
95786,alicetheis361965
66681,johnbrown7231989
92354,opalloyd721961
50121,briangilmore711959
33596,williamsanchez4271980
70185,annmatthews5251966
57225,floydcassidy5261947
16228,manuelwilkes1031978
57609,minnieseals7281986
33963,jamestobin1241963
11317,sambroder6231991
84385,rafaelspinks1301975
25170,billynorton10231940
10694,lisabrown1231997
55941,angelasmith311956
61911,paulabrandon6231976
15459,josephblais4261973
7450,davidjackson181942
98157,davidhooks11221944
55278,johnadams10211938
81125,jasonperna12131995
52358,glenhorn681948
11836,judithbradley8151996
74720,mingrafferty11241955
71088,williecasey6131990
516,danielbutters2161954
48940,lewisalger9241988
9052,henryrangel10221987
84467,daleroe1221965
88276,kylerichard12211970
41789,lucysieber10221963
65463,susanbill8101985
20647,kimberlylees9121940
90233,theresegarland1131958
8749,jondavis12261950
39846,jasperdavies6271942
76523,kennethbartley6201966
66895,allenpace5161950
78480,idalundy10201937
48794,williesmith7221941
61507,charlesmerrill7231982
55728,johnmanley6171955
38207,glendaporter12271954
89307,dongross5231977
21127,joewilson3221986
51892,rosaharden531956
79855,kimberlywells10151997
5037,harlanjones1131994
26482,michellewood3181996
35783,gwendolynbone4261985
21331,nelsonsmith7241998
22436,geraldproctor3281943
44783,judithbrown811994
7717,jaybauer5231995
32266,patwolfe9131982
73210,williamjones11201949
91711,donaldshort241956
90750,jackrogers1241969
92746,sandrawilliams5181950
66545,jimmclaughlin4121977
56798,donnabell2241951
95639,virginiawoolard3251971
40512,annejackson10221987
11954,bridgethunt511980
2546,alicemcguire5261954
15593,jerrybailey1221970
96818,robertpals391955
27719,markelder12271975
51772,janicedavis1031995
37529,saramcculley8291986
51655,kathrynsalinas9161948
67339,leonashupe1021974
98741,davidsmith8201997
68742,shanecroley4131992
26694,rogersutton7121945
10147,gaylach1011944
90261,robertlyle811950
27584,danawhite251958
9486,joannalloway1121956
59049,norabird11251970
81653,carollowe3141998
38530,sarahbrown421980
92457,marvinsolis10151969
14628,helenramirez12271951
91678,theresawilliams2281994
50998,michaeldavis9231988
16668,johnballance1091964
20810,phyllisowens7121963
2934,carolynlawing2261988
99509,estherbond5301964
68820,randyhorne631952
68251,davidparks2151944
17927,doracowans6241942
8782,lisacombs4131977
14970,brianbird12201988
96483,johnlucas1281969
30844,bettysmith411998
87293,ednacabrera6241981
28870,edwardneal9241988
88822,kendramathis5311993
72920,davidramos9161937
65955,deancarroll3271995
56683,evabivens5291937
14932,elkeshaffer11251963
82432,tinabecker7201988
33570,alvinday3221959
11338,robinfoster5131968
92603,charlesmelvin361987
52532,brucebaker621943
6052,leebroadway9131944
57348,juliehardy711959
32999,calvingranado1251983
42390,josephwilson1271994
91958,johnlowe2281963
64975,annettemorales841986
17324,elizabethramos4221984
92281,johnmoy1271958
8910,williebarnes7181994
74436,sallygriffin5221966
45800,johncain5131989
65348,scottrussell10221948
17981,shanehopkins3101997
34405,haroldmills10241977
56942,tonyhood1261984
77539,raulflores2271958
24089,juanperson6151939
94892,donniemccray3201983
54393,sheilabanks6171945
51822,michaelstonge9141966
99744,jameslorenz12271957
19152,ethelmorrison5181964
38904,fanniemattos3261995
62034,patriciakeller2201985
60762,marthamorse7251949
92519,jimmygomez10311988
71621,traceyallen721948
26375,steveshultz4121985
89586,florencemash861983
12980,michaelwalker2101974
91372,jordanlouis8201955
42452,jasonberry1211967
6449,ralphames5241974
35651,alicenapoleon1301958
85554,leeclark12171954
50987,jonmeredith5281968
68885,doraclay5241979
59640,johnramos3141974
15650,elizabethmoore2101955
69936,jamesholbert1241960
34902,vincentkeller5121970
23441,ronaldwilliams6131984
43554,maryallen10181969
55987,leonemack9161943
49260,veronicablake10231959
62051,joeyates4131978
49212,annastorrs12271988
65777,ericawalls4211973
52269,randytucker9251976
62223,salinataylor11221989
57696,janetthomas5241965
38526,marcellahunt241995
69354,janehawkins1171943
91768,larryprunty6121957
80020,jamesrose12271978
41402,joanyates1011992
52317,johnfoster10311994
77339,alfredrobinson9281967
33810,marchale211988
43258,brittanyalfaro1121978
99994,edwardcollins7261985
78286,charlesmanuel521939
63610,janicestone1281965
54045,rowenalarkin5311946
176,ingridabrego1281973
37880,stevenelias7281980
34752,rubyneary4211987
80566,jacalynglass6231967
45489,thomasmclean3251952
20102,edwinmiller7131975
85065,williamsmith10211975
87259,johnburgos911972
4749,willierich1281949
32516,briantucker5101946
9751,seanbartos9261954
33057,michaelhouck5261964
4162,norathomas7231938
72458,janicemartin6141960
15628,susanbrooks5121946
38509,calebscott1201986
37897,jeaniebolick522001
74050,traceyhall8121958
14403,marybacon311987
4096,marthaburson7121988
86608,davidpatterson10311978
13396,rubyallman4121985
33950,roberthines10221966
37747,stevedavis1141985
36072,stevenwright7151994
58066,cordiagause611962
56923,janedavis8101954
89967,johnberes5101948
25822,erichale11201995
65934,williambiggs12151979
44336,ryanlassiter7201967
20315,teresataylor3291982
319,juliataylor1271963
57376,jamesaustin8241949
27423,nicholasgremillion5231946
39173,dorismassey4181950
66836,judithcochran5201996
49311,garyellis6181953
7884,randywitter1241969
10051,susanberry11201978
98413,tiffanyholtz1161983
72029,kerismith10251961
97202,danielthompson5201989
53997,kathysimmons4211958
6804,donaldbryant12131986
89896,donsmith4151937
88718,kevinadams10131975
82095,waynedavis6131990
98631,seannichols3121950
73767,robertallen3151983
97556,vancemarks6131994
32490,johnperry211954
69942,annabrooks631968
18668,nadineoldaker5301948
68546,catherineclark921957
40509,jasondavie7161955
89276,kevinshepard961988
69492,raymondthomas3171950
99543,helenmartinez1121949
63516,ianbayless921965
85766,janieclyde3181950
33535,davidmaker151967
99655,dontobler6241942
52196,ronaldmedlin6241955
62717,davidchiesa4251940
45646,kimberlygraham3221998
84817,nancymoore6271984
70466,earlallen9131970
78290,paulhines3151970
32222,henrymorales10281975
28304,hughturner8151982
44506,laurensankey8301984
65547,rosebaker7291947
18313,ramonkitchen1151964
82529,lindakittrell4251953
83195,shawnfoley231944
19169,renalong10131968
25305,robedwards1121977
47664,marlenehicks3201994
94591,valeriemartin4171992
75385,anniehaga1231956
90222,kimberlysussman5291995
39349,mablekittinger5131974
18502,junegomez6121948
38031,marychappell10141983
37170,janewright8231976
28992,edwardfung1261979
37218,guadalupesimon5241997
67780,davidmoriarty321941
72582,lindasmith7101986
69211,edwardbrock10141960
19941,walterthomas1151949
89199,rosietryon161975
35466,reneegordon641981
76097,kimberlyalston11251994
25820,carolbethune7301993
82539,marywilcox12251949
13624,lynnmedina11301945
44341,sarajohns781948
81601,jimmygibson11201997
39781,williammead12201988
30946,shannonprins10141983
33837,larrygunn4101994
35550,billycross2281944
94881,clydelehr4241986
11649,teresatadlock3221977
46631,sheenamorton10161953
75259,hertajones3101996
88550,normanumbers811968
63543,thomasbanh10151987
24248,martinwells10121978
47283,mariejones1271966
85601,raymullen741937
62280,bonniehernandez3211955
59651,angelamoody131959
11118,maryturner5141985
7077,rochellebaker5261962
58983,garyschott7101947
98578,robertotellez361959
20771,kathleengray5141966
82289,leelamar11221948
4935,loisresto10201953
67844,jeanbost12181950
619,marshaacevedo11231994
63269,darlenerowan4281984
35136,juliaturner1221956
4543,raymondryles6221964
57699,joyduncan311963
20952,joseferguson211996
70133,richardgonzalez6181979
91699,marguritechase8171953
78926,kellyhorton7151998
58287,johngomer6251945
32930,richardwhite7251958
88710,lindapatterson8121946
10517,orenweber3201989
9015,joelbarron3241952
3653,alicemoore2101992
43778,windymiller7261964
60543,jennalewis10291977
25194,burtonholloway12261974
73579,megandattilo10261941
79188,janellthomas2101972
77046,robertmanuel1201984
83769,paulthorton9141987
27120,jacobbrooks3221964
55670,markmiller7221996
23618,patrickcrossman5311954
45379,maryshaffer6281967
83834,jeffevans5291967
94312,gregoryjones8301955
11359,gladystorres10211974
58898,richardferrell6121985
10522,audreywilliams6251983
36858,terrydavis12201978
5997,waynephillips1211956
65837,gwendolynkauffman10231938
73861,timmyparks10121948
37908,johnwallace4261954
8696,jamesmorrow12181979
80867,nanettebrackin12151964
89695,sandrasparks12231973
32464,mitchelltrower8171965
21759,johnwooten7251991
77144,lisabush10141997
24757,matthewflowers271986
65430,dianajones10241969
18881,annefield4211962
48420,brandicassell7221960
79056,maryallen5101938
46754,douglaswells9231978
82269,gracereyes6241981
5718,perrymcneil231959
49627,davidsmith10241937
6050,berniceewing1081973
88996,rickylove4171943
86373,maryjosenters5271962
64844,brettdavis4161997
63721,marlenegray2261969
45966,rebeccahall9201976
24372,michaelweeks821950
39148,yvonnemorris781938
93153,granthacker3141960
39835,sharronwatkins121969
11017,johndowler4251965
3365,gerribenson151983
72012,stephenford2261979
6035,donaldtavares5231948
28276,paulaleroy221949
14250,lowellthomas2151977
92778,nancyfields7241960
83906,annewillis2281967
1652,irmaburke10161938
90440,evathomas9161982
18128,javierdodge171985
52950,chaddownes7281980
23809,chrisgibson6211977
67057,jamescurtis7101961
72366,donaldbarnes8121939
74794,annieclark8241983
31673,rosaball4161978
65974,travisconway8271939
62805,frankbohn5211996
49317,lloydduncan651937
18546,stevejackson7121938
45772,stevebush8271968
83815,melissamoran8311990
66084,sophiabrown3181937
25809,maureenrichards9101984
62429,carlpolk7211938
95545,ellawright5201998
45311,ellaperkins5211949
12134,jasonlutz1221939
70998,randycastillo3101942
43329,tonywhitman931985
70730,williampearson5231964
33070,berthacrowley2201984
83668,jamesstrong10161944
7379,roysmith11251983
26127,nydiahurst12261966
41040,stanleyfigueroa241977
8643,angiewyss831958
78900,dianadunson6141976
47374,sheilaharris1011964
33171,peteryoung8221941
9433,pennymeyer2231943
42023,johncolon8311943
97590,ethanjiles311989
7590,thomaswilson9151982
71458,joymorales4101965
26742,lindaartis8131950
76864,hermanolson221970
35564,calvinlord8121949
91705,katharinesimpson7291973
30353,marywalsh12271955
32374,meganledford10121994
1635,evanmiller9242001
81730,jasonbush521947
56043,randylloyd8201954
17232,genevathompson12201967
15909,marydagostino11271998
19086,harrydaniels2241970
39485,johnrey2171986
68163,andreahess6241981
49328,danielfloyd161947
85442,randysoto1221986
88131,edgarschmidt4171964
21252,tinaclifford5141987
21588,roydaugherty1241958
5057,gaylovelace10211948
30790,jeanspiller10211940
63165,marylaughter1011979
53427,ednajackson911965
21353,laurastonge3201966
12632,louismartin2251948
43388,jaymason1181940
64907,arlajones1011962
64890,mariaallen8231965
44022,lilachen1261939
87890,robertarenas7101945
61415,ashleefrench861937
1159,ronaldsmith2101937
16892,kimberlyjacobs10231987
10635,saraelkins7291944
47018,roydavis3291977
59673,sandygriffin9251983
74777,joelduby1171985
91677,thomasmorgan7161970
16274,mariocave231963
34732,janedillon831998
36637,karencommander11241993
40698,geraldpreston4221990
94450,beverlymason1131946
39655,paulwashington1201987
45784,jasonluther3211992
10393,deniselyons10221968
23593,carolhenry6221990
87544,richardsmith10251952
792,clintonwalker1281946
23116,thomasburden3211956
31998,normancoker3211985
6712,guadalupeorton10201984
82000,jamesroman1121953
2904,michealbrown291985
27756,maudielocke5261949
65273,jesscromartie1121939
19741,evelynjacobs161975
87122,shawnphillips3261985
55142,dawncole6151968
39947,davidsmith6221974
45962,justinmims411955
85921,angelaconway4301991
59675,johnburns1281950
81338,bennyweeks7101969
88110,lindapetree8281993
49459,keithwallace3201962
62030,williejones6301948
23906,carlosguerra5281956
8558,marymoore7281969
46515,kathrynmoore10261978
7343,vickidelatorre211995
95824,jeanlewis3211945
15796,tamigodwin6211973
16996,billymorgan1041982
33956,avacook4161990
27011,jasongodoy721956
53557,bridgettreynolds12231951
44412,donnawiles631988
95165,johnniewilliams2141977
11668,michaelwalker11231980
14525,michaelford7261946
56229,williamowens4121976
38421,amygarner311993
56669,lloyddonegan361950
98181,rosesmith7261983
93789,brettsarris4201966
87571,ianhowell531980
12803,davidsmith4291946
66571,dianebutler3201942
38163,leahweiner10281987
33108,benjaminlopez7281980
77033,robertcamacho1181949
28282,raymondmullins4211967
23752,richardthompson7101997
35590,bobbyearly10311964
24741,johnmiles3251954
93162,kennethdavis3311958
102,davidgrice8301967
42105,valeriehagen271997
76226,judyharper2151967
3187,leehoffmann4221968
70247,martinchesson4301959
18670,jaymemcarthur1011982
84176,josephmays1231974
41747,bethaustin5231946
73155,jackashley10271974
56846,chrispoulos10151976
73979,josehuntley2131970
67376,marykirby8131949
30795,maryjohnson11261983
10241,marydowney9221987
40394,howardbreaux1261994
40045,johnclifford4101955
48373,johnmcneil1171944
43412,jasoneldridge3241954
93738,idajacobson10231949
30245,rosewilson10221954
76253,glennmeyer241983
47410,travisemory3151984
68869,braddavis8121983
80394,josesmith791972
15477,annabiggers10211978
54142,arlapolster2131978
37055,johnsilva1261977
76317,kevinallen1061958
26452,jeffreymartin12291946
30384,michaelblanton541995
43058,johnniegills6181967
90995,lindalopez172002
90150,claudiasadler5181996
25242,briannumbers7281962
46963,stanleyhammer8291968
20754,gracele8141992
75741,brandonrodgers8201941
93078,horacehicks10261956
35388,stevenholly1261975
46082,maystokes10141953
23875,miltondavis221958
34953,paulfugate6101951
80011,pattiethomas7121949
14313,soniaramsey2131989
89542,michaelmeyers2211944
77002,montyallan12151939
99969,nicolepittman11301986
65190,rosiehughes1181963
8411,danielfoster4221978
28410,kristinewelcher2261971
41239,jamescarney8231992
98423,annshaw1281993
13180,ritaharvey711970
22858,samuelbraud1231997
32471,cynthiakeenan6121945
97423,dianeearwood10221975
37470,laurajohnson8261983
25693,willywatson4221937
12345,marielane6221960
91805,donnamorley651976
88105,danawatson3171981
52508,arlenemurphy1011996
4415,mayhall12241995
95740,jonmiller251940
33730,matthewfredrickson9281977
29919,stevensmith12251990
75228,walterwinn8221940
99208,jeffreysmith10241973
72543,raymondcooper12241949
15320,joyceglatt11201948
19182,sandragifford10281944
80605,mariehern4301990
18533,karlolson411943
65540,evahale11271948
84038,doncain531943
15215,noreenmcclain8231986
61180,marysmith7251968
30351,norajones761937
26285,ramongates3301957
20597,pablobrooks3121970
25665,paulweston6211953
45823,jamessmith5291987
81942,maybellehannon4201982
53608,dawnward11221959
86451,maryhamilton8211985
32119,kellytowns5261944
65403,earlmatthews1121993
40282,johnsmart7211950
23145,marybaldwin6181993
49406,josephgray12271984
89504,williambanker12231955
54670,codyreed361991
10997,jamesbyers4101962
49842,melissaguthrie7221937
10746,edmundsmith8221966
34235,deborahbernstein5271945
17628,lindacurtis4131975
36480,joecamper8141980
38663,johnbradley8261941
45681,gracemateo10201979
22003,stephanielopez4161943
93168,brianhall6271960
51642,michaelbacon531965
27607,darrellbolick851946
18422,albertolopez8291972
97912,matthewdecker6291940
8324,pearlcox11261984
52657,josephmclaren8241945
6467,jameslee6291937
3223,brendaroy6121937
73378,michaelstevens12291938
81343,ritabaker1281969
27084,shawnnickels7101952
16979,marlonbell2201957
40287,kevinsmith10291947
15346,laurenadams4301986
92288,davidlee3271992
81917,daviddennis131960
56521,howardwright12251947
12407,gregoryweiss9121963
55786,ronaldolsen511987
31626,sonmcmiller2261990
20381,rafaelvaughn5251979
94449,erinhorton8161938
4780,victoriaclouse12151964
10521,steveperkins10131998
50677,carollindsay671968
80723,annriley8201949
13687,emmadavis8251980
83903,jasmineathey3271995
53674,patshirey781998
62316,patriciajames241994
63525,michaelbrown8301962
3530,hobertgreen10241939
85450,deansmith8161955
43090,nealtaylor4131994
20674,ronniebanks511937
75915,johnfischer7161937
57392,earlstoney5281943
3958,crystalolive10261954
631,jaygrant781985
65749,stevetorres1251967
66368,kevinwhitley10151947
9448,raymonddavis9231977
50585,denaphillips5301960
96105,brandafowler4121938
19781,monicahouse381970
54327,yvonnemiles2251950
87328,alfredowhite11261988
2943,dancurtis4201967
55985,lindawatson1261978
94928,davidhunt521966
40468,victordixon1151987
29411,lylehunt9201968
52080,williamshutt811993
35429,robertwilliams1021948
22728,michaelbrown2161993
9462,gracetownes271951
13718,christamayers4221993
28237,lindapace721993
53872,johnlewis8271977
15494,robertangel3141987
72614,wilburmoore3121949
23903,susiefrye12261981
79316,andrewsmith611972
75856,tamlewis1241938
83317,sandramaudlin8221991
41729,sandrafuller8201954
37592,manuelfay361985
62317,cherehinton4261970
9207,boydwhite3251992
65067,jonheslin3241947
30565,paulsnyder3271950
59283,marychaffin4271970
42150,sandrapowell1011966
37640,johntremblay1251976
45684,mailejohnson4281976
56342,vanessacleary5271992
22947,davidharris411993
84061,johnmabe7221956
41953,tracyhaider2131998
99135,paulhowe9151944
29900,alfredmckee11201943
76834,jaredconnor351989
59157,jasoncole1231965
86581,sagestover9211985
58149,dustygray10301997
17644,marymitchell2211998
18184,annapacheco2131964
34272,jamiebonnell1011965
45029,deborahshepard12161985
49666,brendafletcher6261945
41455,tonycheshire12181965
52740,tracismith5201970
51737,carolhuggins9161978
66960,lolabuck12171986
70402,terrimills7181996
60060,stefanietucker5101946
71141,beverlywilson611989
95466,staceyhinson5251983
39467,tishacastro1241980
62967,terrilewis7241964
3004,mollygrant161972
42947,nelliebenny6301998
57437,jamesbowman3141953
107,irenemccarthy10241965
78063,lisamcduffie8281944
99816,michaelsteffey321957
76283,thomasgowan462002
57555,stephenhutchins381970
39991,jameshatch731942
44843,jamesstoll621983
10748,sonyaburris5311978
49779,johnadams7121980
66567,travisjones9201984
80260,billvance10241977
98750,alicerodriguez5231998
95633,joyemerick10131969
7178,calvinwhittier722001
94134,kevinnash10211953
57458,joanresler9271966
30992,josebetts221944
15280,merlejones6211965
81016,miguelmccord6251986
52307,davidturner4131948
26450,robertthompson151969
57084,darrelmora6271976
53623,fabiangetty10201941
86560,timmyholloway10311994
35784,waynelyons10201949
39513,robinmeyers6181954
8691,rebeccadial121980
88652,stephenieadams8171959
54469,ninarogers9171984
63098,susiecole10171953
93919,bonniemorris9101948
42451,lisaperson12291948
89575,audreytoman8271965
29448,lorencage5181942
45610,henrypan7121970
34209,ruthdavis481978
17298,tobymasterson10201998
95584,bernardwood2141962
13680,bobbymitten11201964
45540,davidlewis6131970
12716,davidcalton6231942
47846,brandonsmith5281950
13817,raymondsmith7121960
71944,stacycox11201978
32309,loribarnes611985
78471,robertmoss2271950
93657,judithlayman711944
35789,marlondrake1221984
11701,davidkennedy5291950
6726,marshamendez941967
46432,danielfrye5201994
8406,leemurrin3211969
12920,robertmixon1011978
16166,billymayer1261939
90845,richardyoung621977
87035,denataylor1241967
1362,donaldsmith2241959
69696,lindakelley3251995
30903,bryanbounds3211980
66592,janemarino11241969
78284,gordonroland7311956
88378,kellysauer7271955
94020,tinagayle11221958
61469,justabehrens1231986
72955,johntomberlin4171986
27825,roytaylor5101989
20352,julianweston12131977
50469,scottelias12281958
55981,nathanmapes4281998
75749,ritawilson2151947
52960,catherinehogan511984
17822,janetsmith9101966
37655,donnasmith6211977
84831,kayeboylan3221953
33201,marcusmeyer11221948
6991,bennyrichardson5301958
38734,carlossmith7251957
58196,henrybrown9261957
51974,jameswise10241968
16558,karenmcallister6231979
48583,marciaperry211993
75070,gerardodingle8101975
50488,richarddavis9171960
50149,lindahawks3171969
83797,chadlawson6121970
58579,melissasmith6181939
84726,billycourson6201939
68875,kennethmace6221978
42582,bettylane8231940
99974,kevinhoover1201984
98940,patricianelson1241973
45742,joelhale5291980
16158,genechandler4211970
81344,edwardlamay531962
73570,jackiepena10261945
15918,josefray10251981
16915,cesarcook261996
63210,gordonseeley6251958
49823,gailbrown1221961
59480,jimmiewoodard10211941
8682,donaldyeoman531983
36076,harryfoster9171984
57529,michaelmonroe9211966
21844,judithchambliss631990
6243,janemoen721993
9214,opalmartinez12261943
47658,billyboutte8291965
75910,stevenmason6181949
33191,willieevans5181973
24208,johnnyperry1051947
20018,sarahbowen1241953
60073,patriciaramos4251988
64083,sylviabrown8271973
99253,nancybright6121948
88257,christophermann6241976
6287,richardpeacock1081943
66195,dorisbarnes10161994
10487,michaellee5171939
7553,brucethomas1011939
65782,dalemadison761937
81504,louisnoble321994
22080,danstewart11221975
79404,elainecurran12201994
4889,thomasgreene821995
83446,cesarlatimer351946
89231,nicholaslocke5271992
27082,thomasrico1021986
81351,loisescobar6291975
33744,johnhines241967
39745,larrymoore5291956
51280,timothybaze3271952
42691,ronaldrainey10231978
91785,aracelilass8271983
3631,charleshoffmann10201948
57849,maxinemiles8281966
20270,lisaramey792003
36000,williamaiken5291953
77164,jaylinares8221993
13780,davidchung2161990
23194,celiawitte5121958
56021,marydickson5271987
36045,harrywoods10181975
63925,lauramorehouse3181967
78094,angiewilson531985
89614,tommyrogers7201956
89849,irenadehart431973
21287,davidseth12211958
51793,howarddeas3251952
23908,janicewilson8131984
57144,johnnyward211954
97838,maryduncan131986
42107,robinellis8141953
47998,justincall7181974
42913,waltersmith7121946
86132,wadegallagher12241988
52894,joemaxwell4211992
1566,jessicamcneill5301965
43897,benclay5221974
37206,craiggil4181942
74986,johnwolfe411968
85507,pameladenson4291963
28499,jacobbrown6221970
20432,saradavis5161978
3037,isabellemoore7291937
32941,genewalton1021961
72765,timothysaunders1231989
81788,thelmamcray4261969
67725,keithgray7251984
74631,marybenton4101977
47421,harryjackson10131946
3100,verahand10251996
13408,danielowens421976
7775,edwardomcauley6241951
39142,johnpeters4251986
89690,julianmadrid10311964
93725,sandrajackson12241964
86529,kendracadet1261949
