GivenName,Surname,Birthday,uid
howard,cargill,6/10/1980,88972
ronald,walcott,12/28/1975,12165
glenda,goulet,7/26/1957,46706
jonathan,babcock,2/19/1997,27104
benton,heckman,10/7/1981,87173
kristine,welcher,2/26/1971,28410
bonnie,sisson,1/12/1941,87309
michael,dunkel,7/18/1982,62610
joseph,geiger,11/26/1976,74955
adrienne,vigil,4/4/1982,86149
thomas,rios,8/22/1940,90755
jackie,greenbaum,10/15/1994,87747
wayne,bostic,9/10/1950,51544
seth,dunlap,7/16/1957,67941
ardath,locascio,5/14/1997,75947
samuel,schumann,6/1/1969,91177
keith,forte,8/13/1972,95948
sheila,dupont,12/13/1993,33689
rafael,peters,3/21/1998,54298
melissa,hamby,3/28/1982,8733
carrie,mercier,12/24/1995,46923
phillip,becnel,10/23/1955,68149
clayton,givens,2/25/1962,91248
jennifer,smalls,5/30/1997,45689
hortencia,rondeau,10/27/1953,73824
anthony,schultz,4/27/1956,92277
kenneth,sanborn,9/26/1989,84914
terrence,daugherty,4/21/1943,185
gladys,higgs,2/23/1967,63859
stefanie,eckard,2/1/1964,36388
rudy,viers,1/1/1988,90024
dorothy,blackwood,8/15/1939,46626
richard,vazquez,4/18/1946,6331
nicholas,escobedo,8/23/1939,83683
william,doughty,1/12/1970,17437
clifton,lagunas,4/17/1969,76109
stanley,hammer,8/29/1968,46963
jerry,warnock,7/12/1969,31678
susan,bogle,10/21/1953,99900
abigail,hickey,6/19/1992,97815
jimmie,hartsfield,4/28/1998,54078
michael,frye,7/24/1969,32403
brandy,hough,2/23/1995,87702
lawrence,gallegos,7/29/1943,46220
marilyn,hopkins,10/25/1992,89323
richard,brower,2/23/1982,2032
patricia,sorenson,1/16/1944,12482
edward,campos,3/20/1948,28303
matthew,byrnes,11/20/1999,25616
vincent,stroud,7/1/1989,86861
ramona,wilcox,7/10/1947,15615
gerald,crowe,10/28/1990,35823
katheryn,ratliff,5/29/1968,8209
kathy,forsyth,3/30/1947,60595
steven,parent,7/1/1975,27116
margaret,goldner,9/26/1963,45455
anthony,kapp,1/8/1949,46501
cathrine,foreman,7/12/1967,38335
lisa,fitzgibbon,4/30/1963,56495
roberto,tellez,3/6/1959,98578
christopher,hollon,6/29/1950,65302
william,biggs,12/15/1979,65934
kathy,pond,4/24/1976,45401
david,gaeta,7/12/1970,79808
judith,palazzolo,3/15/1991,72185
debbie,pursell,7/27/1973,23495
helen,custis,9/24/1997,18340
alfred,kight,2/2/1941,9033
michael,musgrove,7/10/1949,23313
thelma,small,7/24/1966,16199
matthew,mckey,1/23/1985,30603
susan,quiroz,2/23/1996,56400
andrew,bickford,10/26/1978,48662
walter,kaufman,1/17/1952,34693
matthew,nunez,11/20/1943,51914
benny,godbey,8/17/1997,19601
gregory,spear,5/29/2000,55967
dianne,geis,10/17/1973,19041
william,rasch,8/19/1966,30477
alexander,blauvelt,11/22/1952,60025
christina,degraff,10/31/1943,10711
raymond,new,1/18/1980,24908
sterling,weigand,11/20/1994,20156
jackie,urquhart,6/29/1945,61874
carolyn,lawing,2/26/1988,2934
tiffany,shield,11/23/1983,24724
gregory,gassett,10/23/1959,73866
jannette,solorio,1/23/1993,26539
antonio,vogel,6/14/1958,22271
gladys,mcnamara,2/7/1964,5461
wilfred,schuster,4/9/1975,94727
ernest,figueiredo,7/13/1980,53375
wilma,bushey,9/29/1962,16490
robin,crain,2/10/1961,33286
salvador,keeling,5/27/1996,12681
travis,guillen,3/20/1995,8340
