uid,identifier
88636,seanwilkins3241945
53417,mariadennis8211976
77400,glenmartin1201965
82540,marydodds3271958
97233,angelaperry1241997
50275,davidmurphy1251938
25819,essienorman271972
72937,brucescott9181953
3917,pamelatan7181993
88267,juliebeland511996
54157,jerrymayes8211938
82406,paulinetack3291964
21361,kevenblack12161983
78015,tresaguertin7291948
17956,janellbolinger831969
30379,berthamoore10301948
24806,williamcarter6271972
2961,micheallopez12201980
71321,shawnmitchell1161938
81434,robertdavis4251966
49501,marthakendall8251960
47406,joyceroot5291946
40975,johnredding1061955
83633,marianshelton9131958
65526,rosalindsmith6231970
88474,berniceyelton9101964
72014,davidwhite4271973
63140,alicepate961988
6911,lindsaygreen12311967
91183,sarahbaker9121985
49020,anthonywilliams5221964
97156,patriciawood6291976
956,annedavis361968
96775,pedromays8261949
16134,heiditaylor10171938
45919,andrewsmith3251990
78894,janicevargas3201984
42676,mariagooden7151946
13998,joanguffey7261953
44201,markcrenshaw12201951
86677,rosaturner5271943
50931,rubydewey1051987
94378,larrynelson10251949
45502,elbertmorgan4131979
9550,joycemyers3261941
296,jamesstorey2251967
5553,ralphwigley6211937
31014,jamesbrown4131995
28352,sherryseaton4131989
13989,juanitacardwell6221949
79863,lindaflores5231966
33790,josephmorgan7211950
96069,frankmiller5121973
91061,noellewis1051984
63699,richardhinds4261993
77104,tomcoffey12211960
84094,charlabyrd10311956
4941,maryhammock7291975
77650,michaelferguson11201977
34476,markmiller10241973
6256,tamineal8151994
85180,shaddilley5261964
45465,raymondowens2251938
70913,bettymaynard681948
70258,brindalopez7251984
86026,bertharegan7301951
15459,josephblais4261973
85899,nancygriffin1221994
58523,judithevans4261965
76750,christinaflowers6241976
74720,mingrafferty11241955
12348,kevinshaffer3201955
47836,lydiagrady1021996
4899,stevenbrowning12311990
19648,beatriceday4151972
20647,kimberlylees9121940
90233,theresegarland1131958
42861,chastityskinner6181979
17715,melbaandres5291940
23119,maryprince8241983
2097,stephanielee8121976
76233,patsystuder5311978
94923,judithhawkins7131958
87275,conniehart911972
26448,tonyawillis6261991
54564,sherrimcmahon1251993
91579,susanlopez9181975
56798,donnabell2241951
21851,reynaldajones1241937
2546,alicemcguire5261954
82671,beulahsottile8121963
82316,jamesstorrs4101943
36567,davidsalmon10171948
10147,gaylach1011944
54613,louisstewart1061978
14665,kevincrawford681938
45830,marclight5141989
23067,hobertezell421962
6588,christineparks3241984
50998,michaeldavis9231988
98859,jankearns351966
21794,douglasprevatte251984
60070,haleysolomon6141975
66749,ronalddias1171959
1240,johnschultz1121990
88822,kendramathis5311993
18727,adamcooper371990
12927,thomasdavison361943
92603,charlesmelvin361987
20441,merleday8201944
44178,marycoulter4281952
32999,calvingranado1251983
70152,paulforbes5141939
88058,mariahill7311950
17324,elizabethramos4221984
92281,johnmoy1271958
74436,sallygriffin5221966
38575,deniseoliver161983
17981,shanehopkins3101997
34405,haroldmills10241977
56942,tonyhood1261984
77539,raulflores2271958
76708,larrytrimble6251939
55129,danielhurley8301975
63003,monicairwin7101952
65088,georgiacovey531965
46803,kristinredmon161975
71882,michaeljohnson4251938
72323,juantate8241992
23110,gregoryblack121960
9225,robynwilliams4221947
81077,alvinyoung7201943
15411,josephtriche8311997
16375,ervindaniels1051978
74730,larryhalton2251993
23782,johncoon10201949
52317,johnfoster10311994
99994,edwardcollins7261985
93694,pearlely6282003
55585,irmajohnson9171940
58484,gloriapatino3271941
15022,ginamoreno11271988
29432,joanndraeger7131962
50303,johnwood4251970
98419,toddmartinez10181976
32917,haroldevans3241983
55305,roseharris261969
45489,thomasmclean3251952
33133,brettcalhoun631985
43775,ramonaowens9171980
35333,kevinpaiva2161993
54796,rogergates1141952
65864,emilywright1221980
33057,michaelhouck5261964
87862,annaluce9201986
10004,jeanspeight1071959
4162,norathomas7231938
4262,sharonsankey311947
14403,marybacon311987
4096,marthaburson7121988
86608,davidpatterson10311978
58066,cordiagause611962
13627,dannyhines1051939
44336,ryanlassiter7201967
63700,lisalong1281950
38265,edwardgreen411985
9596,michaelmeans121963
2702,carasledge8251992
48947,constancedejesus7311993
53997,kathysimmons4211958
6804,donaldbryant12131986
89896,donsmith4151937
17858,annmccormick12261976
69942,annabrooks631968
95418,dwayneperry3241994
85766,janieclyde3181950
12461,archiewilson12311958
83600,kennethdavis8101978
5168,josephinejacobs8101943
65547,rosebaker7291947
79622,idaleavitt8261952
86528,adaburgess5311943
86429,rhondacummings6241965
33503,pamelafranks10311979
26191,dennisjames6221997
38031,marychappell10141983
61426,gracelake4221950
37170,janewright8231976
67780,davidmoriarty321941
81675,shaunvela2201980
69629,rickyponds1261945
46385,danielsavage9121968
11059,gailtoney5131960
45248,annabissett9131954
97157,rosemckinley131965
75259,hertajones3101996
59936,maritzajones7292003
58983,garyschott7101947
78944,carlbush6241945
619,marshaacevedo11231994
40447,jameswoods5271941
87302,seangilford5121940
85502,raycummings3221948
35450,ashleysiegel11301962
20952,joseferguson211996
95997,erintravis4201992
14032,andresinglis12201955
58287,johngomer6251945
85341,marthalundy5301984
10517,orenweber3201989
9015,joelbarron3241952
26552,lindachavez5221945
40363,heidicollins181990
27120,jacobbrooks3221964
83132,robertwilliams11221976
55122,ryanmaguire1221974
80306,merrymintz121990
92953,wayneagosto4281967
11359,gladystorres10211974
43434,rudyberning2251960
14936,kennethleiser7121984
81593,marklanoue7211995
76765,richardbadger1071969
48420,brandicassell7221960
79056,maryallen5101938
96417,nancydesimone6291987
39975,charlesscott12131979
24372,michaelweeks821950
62652,trentwinn951938
17352,jameswilson12151967
29157,bettygreene6281963
71193,jillbunn4231998
72366,donaldbarnes8121939
41916,vickystull4271951
15457,louisking1121940
62805,frankbohn5211996
99321,thomasmills621958
61370,dalearce9232001
1718,maudepenn1251983
75710,earlinesmith3241954
4696,mattieperry2271983
94744,avisgoodman4171938
43329,tonywhitman931985
70345,brendamyrick1241988
83668,jamesstrong10161944
90603,bettymayfield722001
42023,johncolon8311943
23773,marymilligan311937
69107,vickigonzalez12271987
31831,loisroney391964
29012,josephcooper6291957
45448,louisepogue10221978
34623,victoriaayers3141979
71464,pattimanly7301957
85740,jamesleal4221959
27190,johnnycoon8301965
49538,bobbysteller4281952
68163,andreahess6241981
75467,franceslee891952
69300,sheltonsmith12281949
5185,davidchilders4231996
12632,louismartin2251948
97923,jimmyaldridge1241983
67100,douglasnunez8211986
44022,lilachen1261939
42331,mariasalley3251969
1159,ronaldsmith2101937
16892,kimberlyjacobs10231987
10635,saraelkins7291944
63815,danieldudley12251977
47018,roydavis3291977
95348,theresamccord4161983
67852,williamgomez7131988
7803,thomasleague3291952
10393,deniselyons10221968
69097,dougrose2281976
23593,carolhenry6221990
23116,thomasburden3211956
14666,dianaelser3231945
44854,florencedollar11221979
34605,aliceyoung8221990
33050,johnmeece5231984
65273,jesscromartie1121939
58085,peterdavis2261964
39947,davidsmith6221974
35831,thomasrueda6141975
27429,juanaking4201992
54203,jennasilver1161997
74162,floydcrist7301958
2080,johnmathews7151973
46515,kathrynmoore10261978
71108,margieslayton3221988
24924,winfredmulkey641968
14305,marshallgreene291954
7343,vickidelatorre211995
15796,tamigodwin6211973
64794,luislee351958
27595,jamesdye911977
73162,jasonlyles311977
3625,harryshook7241948
73530,ronmaxwell1281974
19087,christopherthompson621952
98181,rosesmith7261983
3321,robynloucks3201974
48347,tobyschuster8301948
82998,rondaduggan12181940
238,douglaspope10141983
64960,dwaynewhite3271957
42575,thomasbarber8171952
41785,lawrencechick10121948
45290,edwardcastillo10261977
70247,martinchesson4301959
84176,josephmays1231974
74110,gregorypotter7161970
45968,lazaromills521993
67376,marykirby8131949
58764,johnnoe8261951
11587,williammyers3262003
43412,jasoneldridge3241954
21584,biancasimon7121993
88751,johnhicks7241957
35234,wendelltaylor10311964
20589,ralphapel1141995
38102,stephendouglas2281995
90150,claudiasadler5181996
16634,davidlopez12251973
80540,hollyowens3181995
25242,briannumbers7281962
87352,bobbystone2101948
80974,christophermartin11221980
69172,elainebolton6181994
98325,elmahuff10281955
68019,ronaldbryant3211962
13180,ritaharvey711970
97423,dianeearwood10221975
98153,brendawillis5171989
12345,marielane6221960
99282,cynthiashultz8291945
63878,loracuster521997
74599,rosaborunda3171960
27048,cindythrush8141938
95740,jonmiller251940
99857,christophersmith4211983
15320,joyceglatt11201948
19182,sandragifford10281944
96441,cecilking7101967
65540,evahale11271948
84038,doncain531943
30629,lindseymoore12151966
73773,jeremytaylor8291985
53608,dawnward11221959
48522,giannaacevedo251996
40043,stacyllanos12301949
86258,charlesbennett7301981
85848,darrellsimmons6221982
29808,olgabrewer351996
47689,billyflores5241946
93490,shabenson8301945
38663,johnbradley8261941
77903,bettywright791951
76597,michaelross7141973
22265,evasmith5231998
52191,johnsmith8311944
91122,johnsiecallahan5181965
20400,richardmckinney611970
91156,juanitaortiz2181960
12407,gregoryweiss9121963
94252,marywashington10271965
48161,amberfrench8301958
99243,caseyhart10221937
60573,terriobryant6241991
85450,deansmith8161955
63597,rosehines8251990
17609,marycausey7151998
91399,davidstaton611992
8185,nancyezell8151944
66368,kevinwhitley10151947
70404,stephaniedavis12241973
33448,geraldburr8311986
87328,alfredowhite11261988
25834,sherymcmanus11201963
18610,kevinlynch8211947
22728,michaelbrown2161993
28237,lindapace721993
68412,johnreedy1051948
68072,elizabetherickson731976
10387,danielcrawford6271973
98594,jessicalopez2181959
76848,danielbowen12301976
41729,sandrafuller8201954
11062,jeffreysuggs2251957
37592,manuelfay361985
59283,marychaffin4271970
37640,johntremblay1251976
45684,mailejohnson4281976
32538,lindapage4241968
97553,williejones7241978
17455,bretallen5301969
13206,anadenis3151978
969,terrysantos4101998
43523,raymondgill9181944
9859,stuartlaffey11271953
60060,stefanietucker5101946
79651,devonclay4281951
74911,joetrudel9231975
38623,blancaharris131989
23384,patrickcooper8281965
81390,ryandoughty1281994
99816,michaelsteffey321957
39991,jameshatch731942
49271,danielwalston8201985
73676,adamsandidge4201950
49779,johnadams7121980
55532,fredamatthews1021958
23360,mariascott7311990
32549,johnwarren3251986
77192,lindasnyder3151940
27658,adrianbrewer6171964
82719,albertolyon541949
63098,susiecole10171953
29448,lorencage5181942
22828,curtwalker6221976
8740,davidlowe4181964
68847,marydavis6211992
67431,stephanieyoung12181944
34209,ruthdavis481978
46329,josephhasler7211953
13680,bobbymitten11201964
12716,davidcalton6231942
63316,deborahdice6301971
32041,danielwilson8301969
89644,laurencebrady9241950
93657,judithlayman711944
15861,cassandrablake6261954
8406,leemurrin3211969
44675,fannykelly221983
88875,mariafairbanks4251992
76999,jerryross1021937
16166,billymayer1261939
95935,mariowells8151993
86180,jamesbevins8211946
2337,michaelsnyder6201972
48553,gailmahood7181964
20352,julianweston12131977
34031,maryhamblin731981
28473,jeremysnell4261984
6991,bennyrichardson5301958
38734,carlossmith7251957
51974,jameswise10241968
87768,bryancossette3281985
1163,williampage8201960
33372,stacypape631974
4883,sherryeaves11251937
25585,joebarnes7121980
45345,sarahmeeks261998
66790,robertfish10211977
56378,jopearson2181940
51186,jacknoyes4171994
84726,billycourson6201939
88246,stevenkeating10201967
29372,williambanks1051983
8678,amberlopez5161978
99974,kevinhoover1201984
65189,johnnielopez12131988
16158,genechandler4211970
32002,reginaholman10221945
6243,janemoen721993
9214,opalmartinez12261943
75910,stevenmason6181949
33191,willieevans5181973
3742,brycelewis11271965
28018,adachambers3201957
51594,joewhite451944
13097,charleslane3251947
72587,marydrake1041982
67771,maybryan7231983
17036,danielshaw181969
99021,haroldlopez8161979
11308,amaliahurst12231961
95762,cherylmorgan10171983
4936,keriaviles411952
81351,loisescobar6291975
8089,timothyspence1281979
83757,loriromo8221955
31840,maribelowens1281965
36045,harrywoods10181975
89614,tommyrogers7201956
21287,davidseth12211958
71564,josenash1221946
4574,michaeldolan5101957
65505,ryanbullard161970
43958,garylanz5221958
69798,anthonyfoster731949
45807,cesarryan12131984
85507,pameladenson4291963
28499,jacobbrown6221970
53124,carolpedraza421971
93569,ednahart381992
79801,jennyhoss8291952
91150,ruthpaulson311957
54739,glendaponce1211944
