uid,identifier
12927,thomasdavison361943
66383,tonyford5241944
9356,michaelbrown6281948
69936,jamesholbert1241960
66499,cathypardue241946
43266,carolynhager5131975
97008,cindiberry2151943
78894,janicevargas3201984
24370,jerrybolton6151967
25508,vickieshaw11251996
50588,lydiahunt6131944
60214,williammarks4281952
43049,davidcornett791968
52744,brandonjames11261958
99453,petrinasmith12141970
48539,marcroland4171968
36858,terrydavis12201978
52960,catherinehogan511984
37919,joseleavitt8131979
90755,thomasrios8221940
95418,dwayneperry3241994
45823,jamessmith5291987
91777,joshuastender7281995
33563,guadalupewilson3231944
17948,leticiafarmer6281965
40946,dorisfoster341979
27825,roytaylor5101989
34622,billcooksey511996
66571,dianebutler3201942
10241,marydowney9221987
89967,johnberes5101948
6459,edgardunn321980
64213,dellamartin211963
12087,richardperron1021951
1463,kathydawes2131988
32917,haroldevans3241983
59725,anneswisher5311937
29716,codyguthrie161955
7961,paulmartinez4221998
18969,kristyfigueroa7281980
79316,andrewsmith611972
98946,janeking9221960
39715,randycossey4291978
68464,chriscole811993
93423,damonspivey481965
12377,charlesbrown4271983
21836,paulbrown8171979
66804,dwaynepeterson321951
45689,jennifersmalls5301997
63685,kimmason10181946
26367,harrywilliams851949
46443,staceyspann6131966
29193,brandymorrone2201937
85502,raycummings3221948
82889,kevinrowland8121967
39450,bettyjohnson6151997
90119,garyshores1221943
74421,lenoradugan971964
18747,thomaswest6181955
62967,terrilewis7241964
1595,tiffanymyers9241957
87328,alfredowhite11261988
29468,robertolson8231960
30384,michaelblanton541995
75467,franceslee891952
70639,maryreed11201968
28740,rendabarry2201985
33570,alvinday3221959
61052,chrisfrey2171994
28147,lindabrown1261937
17387,stanleyperez10181956
97895,kevinryan9221945
25878,davephillips281944
23806,amandafleming971968
36669,ramonweeks891973
78112,brittanydeal7131972
27792,mauricenelson3291973
26252,francessmith12301976
66749,ronalddias1171959
1995,raymondsmith891965
79737,mikehamlett5291948
3761,terrelldavis711995
98181,rosesmith7261983
15494,robertangel3141987
46429,melissarose8241949
2278,michaelstone141960
66967,davidlewis731996
74993,stevensmallwood11231996
28018,adachambers3201957
20809,olaperry4161950
19085,annehunt611972
74195,crystalkiker2271985
44844,marcussmith1251943
21070,jennymiller5281997
46631,sheenamorton10161953
34736,johnsmith631941
93203,jamesherrmann7271950
64794,luislee351958
92572,caseygraves11281995
80723,annriley8201949
51186,jacknoyes4171994
80020,jamesrose12271978
98350,johnlopez8221945
45101,dwightcampbell521971
55585,irmajohnson9171940
35593,paulbuck1281969
49469,vernamain12251998
3269,roxannehall12231985
30742,williamspears2151960
66567,travisjones9201984
33963,jamestobin1241963
83183,leighcooper4201985
76089,burtoncoleman1271953
91045,dawndostie2261978
74610,jamesporter6271939
78552,gladysboothe8221948
82983,lydiaflowers7151960
67971,galenjacobs2161952
71488,marymcfadden4291938
38061,paullumpkin531970
89077,paulrich1181975
98244,roberthyman4181939
99281,madalynnichols9161988
27610,dannyclark1241975
65540,evahale11271948
41353,dennisglover261959
30192,nancywise3121996
34602,henryross2211980
41148,emmataylor5251978
17910,shannonmcafee7141970
39981,josehall281993
73869,danielreyes3141987
26587,noeloliver8311970
63942,jamesmcneill8141957
80260,billvance10241977
30629,lindseymoore12151966
5689,joanallen671989
74206,berthanieto10131989
25036,kayjackson1231996
9073,petergracey211990
14167,davidcastillo1151987
54028,samuelwright841964
49894,anahenry4171948
35590,bobbyearly10311964
2430,katrinaburke621949
89575,audreytoman8271965
54336,marydelaney311980
99021,haroldlopez8161979
74436,sallygriffin5221966
51164,kimberlysmith8131945
80074,johnnyrush7261955
99859,williamsanchez251973
17159,carlhudgens5101995
4883,sherryeaves11251937
32361,davidburkett8231986
10071,christopherrobinson1241993
85898,crystalgreen10171943
30844,bettysmith411998
23872,michaellindsay7121967
8324,pearlcox11261984
96105,brandafowler4121938
12027,danielleburris8221957
76317,kevinallen1061958
19152,ethelmorrison5181964
41041,salvadordancy2161947
31752,emilyhoover7301996
80634,staceysosa7221976
19588,lolanickens6152003
45445,sylviacates6281977
54655,lisastarkey6171992
88636,seanwilkins3241945
55429,nancysteger6181940
2560,sandrafilson9291976
67433,kenyabeckman2251973
82708,richardmahoney10141959
62032,kelvinsmart811938
37571,lindajohnson10141963
41729,sandrafuller8201954
70660,joannetaylor8141994
94002,joycemcdonald2231963
6502,warrencue5301958
77104,tomcoffey12211960
83904,jamesguerrette691974
96073,tammygarrison1231976
8340,travisguillen3201995
58085,peterdavis2261964
66307,ivansmith11271940
72154,thomassnyder8221980
97233,angelaperry1241997
48634,dianeday10301958
