uid,identifier
50251,fernandosmith10311976
8608,ericajones5201954
99934,jeanettelewis8271950
65052,rogerleighton4261996
95809,minawitt1221983
98706,karensmith1312002
67126,robertsmith1021969
69007,michaelyoung8261985
32119,kellytowns5261944
82967,donking10271947
7884,randywitter1241969
74445,melissamcintyre911958
19152,ethelmorrison5181964
1360,irmawhite3211937
46044,charlesgatlin6301964
74794,annieclark8241983
28672,wilburcarlson8261948
66325,sharicestout8261990
69097,dougrose2281976
86441,wandaperry3141976
90800,burtonwilliams12281974
19469,marialindsey281986
19727,stephenjoyce10181953
64821,marialucier321968
86445,jillurich891959
7008,jasondobbs931954
45040,rosedeluca3211972
42857,alicelowe861945
12716,davidcalton6231942
1138,annespinosa1181969
10318,virginiaperez6211939
83258,josemejia181992
20352,julianweston12131977
30622,dorothyberry8101947
91196,marklewis161947
58288,gailking12291937
64907,arlajones1011962
17567,letaprimus9141950
45982,janetsharper261973
82225,jeffreyainsworth721963
95269,robertochen3151943
3662,marybaker9221973
21127,joewilson3221986
4935,loisresto10201953
24613,jessebarlow131984
66712,bradmay4261937
37453,ashleywalker12311993
5037,harlanjones1131994
13058,marjoriehayden8221941
13277,kathrynlopez6291943
67451,manuelhood931958
18126,johnlee3211937
40198,carlasonnier7242001
5631,homerallen6181944
17981,shanehopkins3101997
25372,johnrivera211974
30353,marywalsh12271955
58983,garyschott7101947
90879,lisamacleod1262003
17207,davidtillotson891955
89690,julianmadrid10311964
37116,adelinaevans811966
91699,marguritechase8171953
63377,arnoldwest5101979
1987,vickiscott221984
48125,vickyalbritton11251994
51974,jameswise10241968
81593,marklanoue7211995
74989,williamburch3251942
23408,judymarkert7211944
42753,joshuagrove351945
5782,carolmays151938
95069,lesliegrafton7251980
44057,barbiegay1171956
29448,lorencage5181942
43945,cynthiagraves6241940
6623,johngriffin10241960
82086,ushaarce5221969
39796,jamesbruce7131946
36480,joecamper8141980
59169,saulkent1231975
33691,tysonmosley5231939
69846,lawrencebryant6121967
41597,jacquelinerunyon1031976
567,jenniferpolk161985
60484,jefferybushong10171998
82432,tinabecker7201988
14508,joyceschell671941
81747,samueldrummond611976
10479,melissaburden7311953
70186,rubenpickard821964
61626,marielee10311990
28521,donnasims8281965
70258,brindalopez7251984
87369,reginaldbush12141976
36501,pauldevine871973
82983,lydiaflowers7151960
76890,gilbertocho5201982
88385,nicolemeza7291938
52769,susanpeabody10271981
28637,johnwilliams8261941
84038,doncain531943
90678,miltonevans6281989
82457,micheleholden711956
12287,josestockman1271983
43187,ramonaphelan7231940
24870,phillippace9181947
46808,andyparker7311952
72920,davidramos9161937
60762,marthamorse7251949
17036,danielshaw181969
99318,markhudson4131964
92307,loislandreth7141963
83752,nancylattimore4101988
42194,juanitasperling10141988
63636,oscargatlin2201953
32062,walterdavis321951
57192,mollyhouck9281947
59879,altonwells521982
83903,jasmineathey3271995
43161,jamespittman791960
49196,jessekirby10311955
55142,dawncole6151968
42452,jasonberry1211967
95478,jeffreylarson931966
23773,marymilligan311937
56463,donaldreilly1251994
10329,jimwilson8121964
35029,matthewhoops2231954
89939,debrataylor4151993
44178,marycoulter4281952
62736,dwayneennis7211943
44675,fannykelly221983
9535,coleherrod7261996
16607,wandadoner2261937
36794,josephlopez9171984
44642,carlfunk7301997
66681,johnbrown7231989
81902,reneesmith2271950
32591,felipesegura721960
89542,michaelmeyers2211944
2876,williamwert1241957
71758,donaldholman291970
90264,shirleycohen3251967
62690,angelicawoods3221966
47002,joyballard8151974
59741,angelapugh911980
63878,loracuster521997
94299,johnwhite1271948
16215,ruthgibson141990
28671,mariabotts6101941
27709,candytolbert12181966
93638,joanlopez1251989
44843,jamesstoll621983
3867,josebrinkley9221947
38447,davidmartell12261984
452,lindastevenson2271978
48201,loisaylward231970
28262,jameshill7201975
84432,lindabrown8311977
33790,josephmorgan7211950
70133,richardgonzalez6181979
23145,marybaldwin6181993
73979,josehuntley2131970
86560,timmyholloway10311994
88207,ralphbarnes3241955
4869,cheriatkinson251976
15759,carajones11301992
50176,johnnydelgado611953
51555,anneoakley742001
418,adolfoblack921948
99936,leeyoung10261964
76200,joshuagonzales9151960
77650,michaelferguson11201977
65925,elliottgray8201977
69107,vickigonzalez12271987
38644,annafair4201991
88822,kendramathis5311993
34622,billcooksey511996
62198,opalgabor8211956
97742,gregorythompson5171990
15477,annabiggers10211978
13455,ivafoster7251969
65430,dianajones10241969
15240,erinparrott3271993
93948,jackiehudson421980
23903,susiefrye12261981
82165,kellyschwartz10161980
50860,wesleymiranda2211937
41916,vickystull4271951
74017,brucelopez6141992
89854,oliviadorris611983
78656,johnbell8141957
77279,williesuggs281954
31042,shirleywoodyard6171963
55267,patriciapresley251958
51656,isabeldenton131998
56642,nicklytle1271954
97553,williejones7241978
87768,bryancossette3281985
44479,timmerrick121983
47998,justincall7181974
87524,lynnemiller611980
35789,marlondrake1221984
91541,michellejones631979
81738,esmeraldatan1231961
63597,rosehines8251990
18744,joshbarnett7101952
64955,williamowens12301979
35857,juliekaufman8251977
89970,christophermatamoros7261965
67520,aprilloya4221948
33963,jamestobin1241963
20419,markford831974
2824,paulasmith621993
35187,nicholasmesa2281940
75632,jasonebert9201947
39751,paulinethomas8101996
81268,anawhitehurst7241993
38967,kathryndavis4101955
43719,michaeladams3271952
44783,judithbrown811994
75417,bonnienash1301957
81917,daviddennis131960
43808,justinbooth421958
36391,peggytynan8211970
47214,melvinwright8211938
35637,isabelwoodson10221969
91958,johnlowe2281963
24910,jolandin4121994
67201,robinmiller10281973
83757,loriromo8221955
51480,darnellweiss8201944
32349,johnlemen561993
91372,jordanlouis8201955
79409,johnmoore11201983
90713,rosenoyes281995
94231,robertowen10291967
8336,effietorres7201957
93844,nicholastyler9231948
20806,mauricelee471998
67339,leonashupe1021974
88391,helenwiggins2251940
85862,marydavis1171980
9804,sadiecarroll3211965
89182,susancaba6251968
39586,carlahale861955
347,jerrykelly471969
7010,thelmabaker5251977
49074,brucehill5141977
38623,blancaharris131989
69698,kathryngrant4161947
78436,russellriddle5311983
74631,marybenton4101977
43388,jaymason1181940
99254,johnpowell1181974
79863,lindaflores5231966
47820,feliciagaddy4201985
60575,michaellevins12241970
13028,billythompson851990
72612,williamgreen2181943
64049,josephcampbell1161982
44606,caroldavis411984
69082,edwardhancock6171980
81940,maryreid611988
5936,leahmurphy10241947
80228,douglassingh12271960
19684,mariawalters2281950
23120,erikaketchum12281956
97906,thomaswright781973
20114,karenhuber1301952
69973,johnechols2281984
9869,michaelmoreno1301978
54336,marydelaney311980
5753,mariafiedler291940
56765,elizabethramirez4221979
63525,michaelbrown8301962
64285,evabrown10131975
19085,annehunt611972
98859,jankearns351966
38367,maryrockwell631979
12066,nolancurrie7121988
4348,terryaddison1241985
77539,raulflores2271958
73110,melissaworthy3201969
51007,scottalejandro7121996
44334,jesuscooke1251947
6302,davidwolfe7251997
40776,angeladoll1241976
85874,christopherhaas4161979
90101,sonjaharris4231964
30903,bryanbounds3211980
39603,lawrencevictor721964
82606,joeyadams10141959
11144,raymonddame4121947
34917,maudebonnett8271957
84967,glennamitchell9241956
7590,thomaswilson9151982
66790,robertfish10211977
56508,ottophillips7172002
88959,judyburlison831984
32541,thomasgourley361985
10177,lawrencemercado10271988
27354,dennisstark1011960
38192,jessicanye8241985
1839,sethmiller8131974
33884,johndaniel10311967
94259,blakewing821959
97423,dianeearwood10221975
58764,johnnoe8261951
42816,jerrynunez11261980
15075,florentinovarga10221969
73278,nicolasmckinney10241986
33057,michaelhouck5261964
27833,lisapeterson8271958
52930,fondaburns8211966
5640,whitneycassidy321990
62317,cherehinton4261970
86528,adaburgess5311943
53150,brendaclontz1271940
67922,chaseneville2131944
98680,amberschnell1271986
68464,chriscole811993
97293,michaelporter371953
86375,migueltucker3181976
14525,michaelford7261946
55905,keithpark791973
81351,loisescobar6291975
2478,suzannebell12211976
65067,jonheslin3241947
82077,rayburnett12241990
42160,juanlong3251967
37803,donaldhatch7121949
5408,rosacondie10271968
28365,jamesgunter6211963
296,jamesstorey2251967
11586,helenbrown121994
60870,luishunley10211998
20760,charlottewilkerson7131947
88479,irmareilly3171966
6459,edgardunn321980
32538,lindapage4241968
23193,maryfelton7281946
92288,davidlee3271992
85898,crystalgreen10171943
27084,shawnnickels7101952
98755,novellahammond8161955
92401,warrengoldston7101995
25693,willywatson4221937
46304,jackiehoughton4161954
56856,jerrycannon12211950
39681,nancyheller4221991
28425,gerardfiore751961
91314,stevenmccartney1271983
57458,joanresler9271966
5689,joanallen671989
49676,janhardy6241981
87169,loribelcher9231977
16915,cesarcook261996
9736,jobarrera3301991
68747,benjaminfuller10131958
79198,emmymoser1081946
57144,johnnyward211954
95578,davidsantos831964
56171,donnacushman1201947
71141,beverlywilson611989
73780,lauriehuggins10291957
99850,danielchung2101949
12803,davidsmith4291946
33956,avacook4161990
99974,kevinhoover1201984
