GivenName	Surname	Birthday	uid
Leta	Primus	1950-09-14	17567
Samuel	Currin	27/04/1970	90139
Edward	Hartzog	26 Dec 1988	26837
Carmine	Davis	1948-03-14	13014
Glenda	Welter	01/06/1985	56992
Elvira  	Hall	5-28-1948	38280
 Crkystal	Boles	12-11-1986	78472
	Conrad	1977-1-22	76385
Barbara	Conrad	23/12/1980	73734
Mgary	Mitchell	02/09/1998	17644
Joseph	Gustafson	18 Nov 2001	75873
Cgristine	Millner	27/8/1973	48784
William	Banda	01/08/2004	98666
Preston	Lee  	1999-03-23	50857
Billy	Gonzalez	09/26/1995	77420
Carf	Graham	7/12/2000	65509
Valerie	Byrd	8-2-1941	71649
CHRISTIE	Pepper	8-17-1984	45565
 Muldrow	Laura	11 Feb 1990	49394
Janelle	Geiger	5-31-1977	82782
Brenda	GRAFTON	21/7/1971	79654
Jack	Lerma	12-9-1939	13212
Donald	Davis	4-20-1944	32563
Robert	Smith	23 Jun 1985	39880
William	Canales	10-05-1989	21413
Irma Jr		15/03/1942	6378
lAlen	Peters	1960-09-27	64952
Pam	McClay	1965-05-19	91217
Cody	Kelly	26/3/1963	71847
	Bell	01 Apr 1939	26532
Dionne	Bozeman	1981-7-15	56105
Christa II	Ramsey	9/19/1941	59714
Michael	Laky	11/07/1990	12957
  Park II	  Catherine  	6 Mar 1941	1433
Richard	ollins	1948-01-13	74193
Lisa Sr	Haaes	1938-07-28	10458
	cott	1966-11-8	31410
Btobby	Jacks	1971-3-14	91031
Anthony	Spear	1993-03-17	30472
Bernard	Hamilton	08-07-1953	7974
Arthur	Schaefer	2 Aug 1991	34647
Dale	Stites	12/08/1978	73066
Mary	Grist	02/10/1954	56476
Kenneth	Gillespie II	1957-09-11	41509
Clyde	Miller	01-10-1976	78616
Cfndace	Soto	11-30-1959	49250
Jacob	Smit	28 Mar 2001	2657
Alfred	Hess	05 Aug 1938	42436
Melinda	Martineau	28/04/1947	78773
Lwrence	Espinoza	20/07/1962	80654
Lauren	Phillips	28 Apr 1999	21872
Catherine 	Rodgers	1971-09-21	25349
Charles	Brown	09/13/1965	41524
Kevin	Wilson	unknown	29901
 Samuel	Fritts	05/04/1998	16545
Smith	Eddie	07/01/1974	56073
Antone	rKause	05-12-1965	23132
Angela  	Woodward	05 Dec 1963	6993
William	Davis	11-19-1960	89264
Jujlio 	Edwards	1969-1-29	40323
Charles  	Burk	1992-11-20	75527
Elizabeth	Thomas	08 Feb 1994	51004
Msry	Kelch	1941-6-9	37933
Herbert	Ludlow	9/5/1963	49697
Debbie	Newton	11/28/1955	41941
Emily Jr	Turcios	31 May 1962	85682
Ana	Washington	1984-4-25	1015
Sandra	Clark	1959-02-09	93810
Bdrbara III	Moultrie	1998-6-29	46492
Cynthia	Jordan	09-29-1976	2707
Helena	Martin	4/8/1982	12870
	 South 	9-25-1981	79869
Estela	Mannings	9-12-1988	71239
Lisi	kass	unknown	52822
Fannie	Chan	04/23/1964	66958
Richard Sr	Davis	17/09/1960	50488
Pauline-Smith	Dye	6-10-1970	74487
Janne	Troxler	1/26/1962	53312
Marilyn	Andrus	05-17-2002	11805
Raquel	Applegate	1958-03-19	78479
Neil	Gallagher	12-24-1983	82817
Amelia	Bbowman	23 Jul 1999	26791
AAN	Browne	11/07/1949	77808
SETPHANIE	Guy	08-31-1970	66976
Thomas	Henderson	1989-05-01	50192
Michael	Andres	12-13-1981	31778
APT	Jackson	1959-3-15	41797
Amanda	Butler	05/06/2000	39914
Steve 	Hawkins	6-2-1945	83231
Tonya	Lyons	12-4-1940	40328
Micahel	Pesce	1951-06-19	21507
Connie	Edwards	4-11-1981	1487
Havens	Brian	9-1-1947	35959
Richard	Morga	23 Sep 1943	24927
  Thersesa 	James	14 Dec 1976	68463
	Parrett	11/02/1955	81945
Julieta	Spanegler	1/1/1987	74446
Levi	Nelson	08-27-1941	75594
enrikque	Henly	12-30-1952	32433
Robert	eureton	26-1-1953	42468
Amanda	Gay	09-01-1953	88476
Melvin	Singer	05/13/1984	50672
 Frank  	Sosa	05 May 1969	7129
barbara	Ashbaugh III	6/2/1947	57589
Charles	Wilson	11-13-1940	77143
Jodie	Bye	02/01/1965	93596
Darius III	Chalmers	03 May 1990	46481
 Elaine	Merritt	11 Nov 1984	16522
Jennifer	Syde	05/09/1984	11427
Carl	Alvarez	1977-10-24	18732
Michael	Dickey	04/04/1938	5884
Joseph	Owen	05 Dec 1963	62249
Tmo	Lara	10-29-1962	25002
Franklin	Morais	1988-8-1	95074
Erica	Crouch	09-19-1947	84698
Jennifer	 Lyne  	1990-08-20	54827
Leclair	Mary	22 Dec 1963	2112
Kimberly		22/4/1938	51080
Clementine	Willis	12 Jun 1948	17326
Michael	ord	1 Sep 1940	87245
 Larry  	Boswell	22/05/1956	13573
Jasmine	 Stinson	23 Feb 1962	79769
  Joyce  	Layne	18 Sep 1985	69828
Elida	  Alexander 	7-26-2002	25484
Buck	William	1992-4-14	11366
Donald	Wilson	??	96760
  david 	Roburts	09/10/1998	59532
Evan	xMcCluskey	04-10-1938	92576
Frank	Jordan III	12-14-1986	19706
wonnie	Williams	6 Sep 1970	41188
James	Pops	1946-05-25	30803
Annsett	Huddlestn	5 Aug 1987	87383
Joseph	Plunk	12-29-1951	44115
Charline	Rodriguez 	12 Jan 1961	57110
Scott	Rabago	11-19-1953	46396
Beatrice	Powell	18-10-1994	73469
	Blanton	6/14/1941	9923
Stella	Ngo	1962-4-21	3654
Roy	Cooper	1966-06-21	22824
Clyde	Laprade	2-3-1981	87223
Frank	Harris	03-19-1985	86312
Beatrice	Salas	8/24/1987	93984
Cora	Puentes	12-09-1946	35878
Richard	Frazier	2003-04-28	24961
cuhen	Briav	01/17/1966	61088
 Geneva  	Otto	01 Apr 2000	66854
Thomas 	Bone	25 Mar 1995	21334
cJuan	Navarro	28 Feb 1972	26663
 Christopher 	Sanchez	10-21-1978	13227
Carol	Jordan II	3-5-1969	90802
Alden	Sullivan	1973-4-11	43282
  Robert 	Kelly	1957-9-19	26134
Magaret	Patterson	7/3/1947	5519
Richard	Goins	6-7-1982	98044
Barron	Violet	23-9-1986	91429
Patrwicia	McAlpin	08/05/1975	53899
 William 	Fields	1996-04-12	77532
Elizabeth	Gascoen	07/03/2003	36382
Phillip	Pearson	1940-10-18	37400
Scott	Northcutt	30/09/1959	24915
Ellen	Suolins Sr	5 Oct 1987	68971
Denise	Wezston	05-18-2000	59340
Evan	Curtis	2002-6-5	77756
Gary	Dickerson	11/01/1958	78279
Patrica	Harvey	11/22/1963	94585
Alic	sMiller	11/29/1999	12965
Wright	Sergio	10-31-2001	19795
Amber	Johnson	2002-06-03	82690
 Carl  	Wolf	07/05/1949	32338
David	Johnson	09-13-1944	26846
Alcon	Allen	06/04/1999	92293
Andrea	 Henry  	05/22/1982	68092
Abby	Friedman	11-13-1975	25272
Dorothy	Bowers	9-30-1939	51338
	Aston	07/01/1999	94174
Odell Jr	Kjeith	7-20-1992	32699
Cynthia	Hall	2001-11-18	2440
  Joseph	Bealer Jr	11-28-1962	6608
Maureen	Guinn	1989-08-08	76964
Megan	Nix	2001-5-25	29153
Jams	Hatcher	2-14-1979	33498
Kelly	Melendez	4-10-2000	26970
Pablo		1990-07-20	57951
Mellisz	Hare Jr	1941-06-28	24776
Bertt	Davis	16 Apr 1997	64844
Catherine	Rivera	1997-10-31	6549
Lehr	TERRY	14 Jan 2000	13887
William	  Cervantes	27 Apr 1957	37659
  Haydee	Montgomery	1974-11-22	85393
William	Trujillo	21/08/1975	16311
Melissa	Yates	07/24/2002	35556
Farnces	Marrs	8-14-1955	3709
Anna	 Thornton  	2/7/2001	96239
Michael	Riley	14 Aug 1954	76172
Eddie	Milliner	12/07/1952	53672
Mel	Munsey	1997-05-04	48878
	Germain	8-14-1968	49607
Marie	Yee	19/04/1955	413
Patricia Jr	Moyes	12/11/1982	85738
Aurora	uGillis Sr	19/07/1991	84439
Robert	Gilbert	6/5/1940	98053
Laura Jr	Mitchell	2 Jul 1993	92717
  Barry  	  Schaeffer	2-2-1975	10087
Annette	Aknis	04/01/1948	52506
Herbert	ampbell	23 Dec 1990	55672
Chesjer	Satrk	10-1-1954	4261
Jeo	Edington	30/01/1990	47530
Isreal	Alfonso	23 Oct 1981	73905
Terry	Lambert	09/12/1971	52070
Bobby		07 Mar 1937	91584
Juan	Maloney  	30 Jun 1967	82022
Nancy	Brhuton	1990-08-16	26776
Sandra	Bates	10-15-1943	60317
Betty	Williamson	04 Jan 1974	78860
Albert	Smqart	8-9-2003	33062
  Charlie	Hansel	05-11-1968	41354
  Smith Jr	Sharon	10-15-1966	36930
Dolores	Simmons	unknown	5649
 Robin  	Centers	5-1-1991	70075
Cynthia	Walsh	26 Jul 1941	78080
Jessica	Renn	4/30/1990	50792
Larry	Carey	4-24-1954	55681
Donna	Moore	21/07/1989	76811
Dona	Knpip	01/02/1980	80161
Lester	Hanson	02-24-1981	93695
Joanne	Hard	03-07-1942	3796
Annie	Brawner III	5-28-1954	35019
Paul	Findlay	09 Aug 1986	64873
John	Smith	14 Jan 2004	26204
Todd	Smith	24 Feb 2000	83417
Betty	Riggs	12/3/1946	32359
  William  	Curran	12/28/1986	59236
Cory	McCaw	1941-10-21	75138
Frances	Clark	11/19/1987	60003
Elizabeth	Smith	06-05-1976	44943
Ediwth	 Hroton	1940-09-01	50146
Steven	Abarca	3/10/1939	62950
Renee	Cruz	25 Sep 1967	96812
Alexander	Smith	05 Oct 1956	18205
Ra	Mertaz	6 Sep 1987	26908
Deborah-Smith	Heist 	03-03-1954	58493
Bridget	Renner	11-16-1983	60747
Kathryn	Erdmaann	1955-04-30	65215
David	Palacio	7 Sep 1940	44045
	Henderson	21 Feb 1955	65521
wetty	Stewart	5-9-1984	65148
Ruth	Henry  	01-17-1945	58329
barbara	Bronw	22-10-1946	69144
	  Thomas  	1955-2-16	24735
 Peter  	Burnett	9/2/1992	64571
Rodney	Young	05/01/1960	76229
 WILSON  	Norma	05/23/1940	11394
John	reer	1-3-1974	95047
Doris	Slifer	01/11/1990	9935
  Maggie	Lawrence	??	16861
  Mario  	  Henderson  	19 May 1982	32880
Maria	Salcedo	14 Oct 1941	64980
	mullan	2001-11-12	2086
Worley 	Michelle	1/1/1952	41656
Bruce	williams	1999-5-28	952
Jeffrey	Maestas Sr	1953-09-27	27383
Gloria	Sartor	06/02/1985	33069
Stacy	Elliott	05-11-1983	22082
Nellie	Piatt	29 Jan 1938	15017
Moonica	Page	1983-5-23	11421
Janine	Lane	03 Jan 1956	95238
 Greg	Cunningham	14/04/1956	22545
 Cynthia 	Carroll	20/07/1999	70870
Beth	Sherrill	4-29-1973	18226
Philip		8-13-1975	91692
Carolyn	Martimez	06-21-1993	44835
Ann	McItosh	1948-07-20	11463
Lauren	SAMANIEGO	09 Nov 1945	38563
Tommie	Casey	03-02-1974	52558
Carolyn	Sampson	5-14-2002	36970
Su	Dunn	28 Jan 1993	23455
Clarence	amar	5/8/1998	70478
Ester	Smith	2/4/1952	75826
tSeven	McCartney	1/27/1983	91314
Selhma	Redwine	19/07/1951	45717
Drew	Bennett	1974-6-10	43797
Frank Sr	Carmean	1974-04-28	17940
Andrew	Gonzales	26 Oct 1960	44192
	Sherill	05-05-1939	29707
Lojrdes	Roberts	01/26/1962	14209
  Hugh 	Coutrville	13/6/1939	93647
Dhonald	McMullin	02/07/1997	49879
Francisco	Nadeau	1962-10-20	70432
Richard	JOHNSON	see notes	65608
Wendy	Orr Jr	1952-01-21	61715
Terry	Weise	04/21/1963	43364
David	McLoud  	01/03/1983	32039
Barbara	Klein	26 Jun 1978	65287
Twra		1984-12-14	14504
Sherri	Rivers	04-08-1999	21178
Laurie	Jacobs	10/16/2002	75477
Btty	Atherton	13/06/1947	28144
Joseph		24-12-1970	85
Spencer II	David	1996-10-30	43205
Mellisa	Haskins	12/12/1993	27304
 Mary	McGuire	25/06/2002	80243
Jea	Burkes	1-15-1942	18433
William	Cox	16-4-1945	98400
Patrick	Easer	1999-04-04	80625
Bobbyde	Hardin	07/05/1966	44622
Jennifer	Abraham	22/11/1997	71033
Ardith	McCoy	09-29-1976	52731
Kevin	Smart	1969-10-02	71700
Leonardo	Griffin	10-04-1968	57107
  Afy  	JENKIHS	10/08/1944	54961
Becky	Ruyabal	02-05-1958	34130
Ethel  	  Smith  	11 Mar 1991	33081
Phyllivs	Pryor	6-21-1994	98212
Martin	Madsne	1943-08-26	66641
Gabriela	Kimmell	20 May 2001	54930
Claire	Warwick	26 Jan 2000	52655
Sherry-Smith	Bean	1996-5-23	68078
dim	 Hall  	7/9/1950	96062
Connie	Lawson	1954-10-26	82189
Darius	Kennedy	20/1/2003	58770
Victor	Hart	30 Jan 1997	96053
Pearl	Crosland	26 Aug 1988	67936
Carol	Loggins	1968-08-30	28796
 Jocelyn 	Fox	07/26/1954	5827
thomas	Rlom	11/10/1951	22626
Domingo	Raef Sr	1956-06-12	64079
Patricia	Miranda	8-29-1959	93250
Suanne	Wilson	4 Mar 1982	74680
Amber	Blasingame	30-7-1991	26997
Randy	Dunn	11-20-1994	69328
Earl Jr		12 Feb 2001	22650
Michael  	Weaver	30/06/1982	31045
PATS	Day	9/2/1973	51627
Lloyd	Wilson	27/07/1950	22533
manda	Werner	01-08-1964	30984
Alvisn	Gregory	9 Oct 1976	75110
Horacio	Moorhouse II	29 May 1990	79452
Helen II	Fralick	04/25/1963	63040
Lourdes	White	2-12-1944	93688
Barbara	Rupert	24/03/1982	1123
Marc		8/30/1973	53561
Donald Jr	Lyon 	4-16-1945	77416
White	Anthony	1969-6-8	18345
Peggy	Patel	10-1-1940	55124
 Jack  	Dockery	8-16-1955	49621
Jimmie	Kelley	09 Jul 1975	80072
Robyn	Loucks	20/03/1974	3321
eTri	Ebert	3-24-1951	73802
Wiliams	Cxrey	05/02/1996	62158
kinch	Iris	6/17/1969	77170
George	Robertson	10-30-1982	56478
Benjamin	Robins	11-4-1958	82136
Linda	Curl	2 Feb 1995	33648
Nerique	Robinson	22 Oct 1969	59996
James	Porterfield	31/10/2000	88027
Zula	Dunkle	9-28-1970	94007
Edward		12/30/1968	39652
  Albert 	Rubin	10/05/1938	65724
Daryl	Woodall	05/28/1975	78450
Andy Jr	 Parker 	7-31-1952	46808
Robert	Mosier	12-16-1962	66274
 Tiffany 	Rester	1988-12-11	77668
Edna	Carico	24 Mar 1983	79962
Audrey		31 Oct 1937	68147
Paul	Dumas	21 Dec 1992	55539
Adrian	Garcina	19 Feb 1992	40236
Ian	Gutierrez	1995-7-17	82169
Virginia	Shapiro	2-25-1978	39036
Paul	Lichtenstein	1985-07-20	20994
Randy		1960-2-5	25438
David	Chavis	8-20-1975	58673
Cheryl	Benz	01 Apr 1961	23789
Barbara	Mitchel-Smith	24/11/1994	72020
Nathan	Donaghy	06/10/2001	70657
Wilie	McMaster	9/5/1990	81011
Michael	Molinari	31 Aug 1958	76752
Lopez	John Jr	9/4/1984	13053
Stephen	Bingham	10/16/1997	46892
Nathan	Upshaw	1999-04-13	48229
Esther	Crittendon	04-10-1977	76688
Raymodn	Leoblanc	09/22/1960	68632
Brian	Bugg	4-8-1984	96439
Evelyn  	Antohny-Smith	07/22/1947	39682
Ken	 Fifer  	1940-12-12	99388
Justin	  Johnson 	unknown	42751
Rebecca	Meredith	29 Jun 1973	16434
Blanche	Bourquin	1947-01-30	39977
Fred	oWalker	2001-05-08	53511
Teresa	Castle	1966-06-21	92048
Rayond	Oswall	3 Mar 1947	98770
Jacgb	Leonard	21 Jan 1962	25249
Rose	Pottorff	1993-05-13	93733
Juan	Henry 	??	79772
Elise II	James	21/10/1960	85548
Maclennan	oseph	10 Dec 1985	45597
  Clyde  		31-8-1975	80044
Johnny	Guerrero	25 Sep 1958	5462
Craig	Gorrell	2001-3-18	43953
Wong	Joanne	6/16/1944	30820
Evelyn	Brown	12-17-1950	80085
Wendy	 Aguilar 	21 Sep 1994	52049
Brandon	Fain	02 Mar 1962	90589
Jan		30/07/1997	79671
Davey	Phillip	11-17-1946	72107
  Ruth	Phipps	7 Sep 1957	96567
Johnnie	Schafer	31 Dec 1968	73742
Betty 	Simone	4-17-1980	28840
Francisco	  Filkins 	2-27-2002	47106
	  Figueroa  	02-04-1977	41040
Dnany	Chang	9/2/1954	86745
Harley	Taylor	30 Mar 1965	54069
robbihe	Thomas	10-17-1955	51825
ela	Lweis	12-29-2001	26730
Brian	bGomez	11 Jun 1951	15879
Arlene	nlapp	31/5/1988	72150
	Allison	25 Aug 1970	65018
William	Smith III	6/4/1955	99386
 Angela	Newkirk	07/30/1972	2751
Debbi	Hammonds	17/08/1981	38779
Robert	Price	2002-8-23	32478
bessie	Taylor Sr	1945-12-29	12471
Richard	Mapteer	1944-08-09	13787
Anderson	MITCHEIL	9-2-1965	59679
Dellinger	Ronald 	8-12-1995	71425
Noa-Smith	Bird	25 Nov 1970	59049
tracy	Gwin	08-25-1966	71277
aJson	Smith	30 Apr 2002	54583
Brandie Jr	Johnson	21 Nov 1992	91850
Anna	dAnderson	20/6/1969	96552
Jerry	 Davis	5-14-1953	52340
Betty	Link Sr	2003-10-18	3158
Susan	Walkemr	19 Dec 1965	49849
Woodrow	Cruz	1987-9-19	61555
Lino	Reyes	05/06/1973	55709
Sharon	Baier	10/09/1993	73244
Jirmaine	Hale	1995-7-28	81808
Georgia	uintana	1975-04-04	46945
Aaron	Bates	1975-08-22	99682
Lynn	Gholston	9-12-1951	58999
Patricia	Weir	29/5/1994	26768
  Lillian  		04-06-1992	56011
  Francis	Neil	5/31/1951	47202
Roy	Kerr	04/01/1988	97358
Misty	Carpino	5-6-1999	8467
Rena	Long	10-10-1968	19169
Charlie	Ball	10/20/2000	77014
Ryan	Seziler	4-18-1945	53510
Missy	Furman	08 Sep 1951	37676
Jasn	lScott	1969-3-18	83283
sadie	Ahmad	08-04-1990	35563
Beatriz  	  LAY 	25 Jul 1957	56230
Mike	Morris	05-07-2002	21772
Martin Sr	Mueller	10/11/1989	60909
Bianca	Rivas	03 Mar 1997	3154
Cindy	Shimer	6-26-1985	49464
Shery	Ali	1998-1-8	1954
Gary	Okeefe	01-20-1942	35600
Rebecca	Halliburton	n/a	36191
Artruo	Rodrigues 	1957-11-19	77615
Gay	Lach	1944-10-01	10147
Elizabeth	DUPREE	1940-6-23	6852
Aurelia	Krause	04/19/1960	60365
Theodore	Bailey	05/31/1975	82729
Lisa	Mott	28/9/1994	2618
Rex	  Anderson  	10-17-1950	29256
Ruben	wConley	2/23/1993	968
Micheal	Masterson	2-10-1944	49980
Larry	Grecwo	see notes	97529
Nev	Dupre	4-9-1998	76347
Joel	wrujillo	22/08/1972	49005
Christina	Ochoa-Smith	5-6-1938	70728
Samuel	Mliton	03-16-1953	31821
  Daniel	Cahkll	10/20/2001	38
David	Braley Sr	8-27-1981	48459
Lila	Miller	09/23/1982	55410
Kyle		2/15/1972	41856
Edward		02-07-1972	27807
Kelly	Tywns	1944-05-26	32119
Edelmira	Kendig	9/29/1949	21020
Leonor	Johfnson	08-27-1973	12376
	Bush	1937-8-26	44291
Amanda	Key 	10 Nov 1986	6857
Tammy III	Thomsa	11-6-1983	16717
  Juan 	Canteur	18 Sep 1995	31285
james	Stroud II	10/09/1964	31503
Mary	Barngs	12 Apr 1964	60482
Slvia	Lopez	19 Nov 1956	83776
Richard		07-23-1999	19568
Linda	Coleman	1976-03-22	312
Debra	Gumm	31 Aug 1957	58497
Ddonald	Oakley	1964-11-03	77097
Sarah	Hazelton	8-20-1939	92932
Gregory	Brooks	04 Jan 1954	11906
Lindfa	Sharp	4/3/1997	60617
Breanna	Thompson	1954-11-30	67390
  Marisela	Deutsch	06 May 1966	77231
Pauine	Mellott	15 Feb 1946	2309
Kevin	nguyen	3-21-1957	21323
MARY	Reynolds	02-21-1940	96795
Galusha	Edward	8 Nov 1938	22095
James	McCormick	1969-7-14	88363
MOORE	Brian 	7 Feb 1956	38175
John	Millner	11-25-1951	78725
Charles	Stepens	12/18/1954	58133
