GivenName	Surname	Birthday	uid
Evelyn	Nelson	28 Jul 1989	65425
Stace	Carrillo	12 Apr 1983	85676
kenneth	Studer	4-5-1969	32875
Little	Kirsten III	05 Apr 1979	45503
Nicholas		11/10/1969	10533
Eartha	Taydlor	5/12/2002	83048
Angzla	Wilde	12/25/1976	48285
Laurie		14 Jun 1944	7631
Lloyd	Williams	12-19-1952	85467
Betty	Stone	1959-08-07	30132
Ella	Blanchard	9-30-1941	34365
 David	Long	10-08-1971	59369
Richard	Dutra  	25/5/1996	31552
Jennifer	Romano	01 Jun 1999	69208
Bobbie II	Hetnry	14 Oct 1960	89833
Joseph	Cropper	1938-9-16	63361
Tom	Harrison	25/02/1969	71211
Frde	  Radcliffe	09-30-1944	96261
Crsepo	Richard	5/7/1961	43570
	Sternberg	22/04/1985	43589
Beth	Mahn	1952-11-12	37424
Patricia	Upchurch	09-04-1945	29927
Robert	Hll	6/24/1947	24000
Kenneth	Hapmons	11/9/1970	14827
Janice	Hanrahan	04/05/1959	65370
John	Casanova	3/4/1990	70108
Arthur	Martin	01 Nov 1969	23663
Richard	Gardcer	23 Nov 1998	30098
 James	Bertha	1980-3-13	79229
Brian	Braxton	01 Jan 1954	78613
Steven		15/12/1958	4154
Dixon	 Timothy   II	1948-03-30	87817
John  	Bump III	03-28-1953	60245
Chase	sisk	04/11/1948	66514
Mandy	Cooper	2-25-1938	61112
James	McCombo	1977-3-25	72565
 Margaret  	Turner	12-14-1975	32098
orxanne	colon	03 Mar 1942	64937
Travis	Miltebnerger	10-20-1980	50293
  Douglas  	  Brown Jr	04/07/1939	94704
Roxanne	Campbell	7/19/1967	37562
Joyce	Bagley	08 Aug 1951	78943
trina	Stanley	6-30-1990	23022
Michael	Grenier	3/25/1956	19056
  Allen  	Webster	1941-2-26	52606
Richar	Meyrs	1951-3-17	48064
BERNARD	Richmond	23/01/1977	89059
Terrence	jllen	1972-5-15	4827
Edith	Rock	1977-12-03	24821
Lcsa	Vogelsang  III	20 Jun 1994	85782
Don	Nesms	22 Sep 1967	45085
Brnard	Hamilton	1953-08-07	7974
Maryjo	Webb	06-07-1949	82097
Dale Sr	Smith	9-28-1940	22090
Mary	Galloway	10/19/1978	52906
Patricia	fwen	03-13-1969	25989
David	Carter 	08/13/1989	78929
Frank	Topping	10-24-1998	97651
Maria 	Nguye	11-21-1991	635
Eugene	Selzer	22 Jan 1983	23692
Lee	Jones	6 Jul 1940	56667
Joshua	Lima	1990-03-22	22753
Melvin	Hill	3-13-1943	26353
David		05/31/1970	85538
Franks	WILLIAM	11 Jan 1993	34111
Esther	Rouse	18 Nov 1958	58620
Dennis	Vogel	04/07/1938	89966
Ramon	Cleveland	18/1/1990	30287
Monic	ackman	06/07/1938	54517
Mark	 oByd	02-13-1976	40924
Matthew	Fallin	7 Oct 1978	90555
Shirley	Wise	1/2/1996	6142
Michele	Saunders	1954-9-6	48558
 Hymes	Clara	09/18/1954	20184
Lindsey	Dempster	26-6-1945	8293
Jared	 Engebretson 	1960-09-22	88712
Rebecca	  Rosol 	1939-03-16	28824
Ziemer	Herman	03/03/1952	72100
Brandon	florse	06-20-1964	14883
	McRee	1978-10-09	95981
Rgufus	Corry	01-25-1993	37552
Terry	Watkins	12-22-1966	20671
Jason	Hammond	24/08/2000	57301
darlene		03-08-1953	58810
Alysia	Herndon	1938-4-16	43684
Bonnie	Sheppard	24/06/1945	4354
Albert-Smith	Mccollister	1964-5-25	54082
Larr	 Minich 	11-29-1965	55433
Mark	Gonzales	03/01/1943	44613
LILLIAN	Allen  III	1939-08-23	31833
Ronald	Colley  	2002-08-20	54563
Michael	Petrillo 	08/10/1976	514
Thelma	Soler	5 Mar 1994	21360
Wesley	McCarver	1949-08-29	81604
Carrie	Justus	06 Jul 1946	50406
Anthony	Rhoads	04-22-1939	38414
Barbara	Shepard	7-6-1971	98018
	Mitchell	11-24-1994	72020
Julie	Miller Sr	28 Feb 1989	51702
Joshua	Gallegos	1/26/1949	38835
Virginia	Keenan	01 Apr 1959	11247
cJoshua	Cahrrillo	16 Jul 1968	34118
 Ebverett 	Aguiltra	3-13-1959	73325
Lucille	Stevenson	12 Apr 1947	47539
Patricia	 Boyce	9 May 1982	76682
Mark	  Lea	10/06/1995	19764
Jewel	Campbell	17 Jan 1982	89370
Caroline	KLINE	12/06/1950	49542
Michaela	Horning	08-05-1993	48811
Amanda	Wilson	14 Nov 1987	47298
Barbara-Smith	Byrd	30/8/1985	50380
Della	ooney	12-3-2000	97775
Ollie	  McCrea 	07/01/1962	99133
Jennifer	Beal	04-29-1977	15356
Jasmine	Hatcher	1939-5-8	75097
Julia	Turner	2 Dec 1956	35136
Yvonne	Ruiz	22/03/1994	60295
Alene	Hernandez	06-30-1984	26314
Randolph	 Miller  	26 Jan 1971	20835
Jack	oGre Sr	5-16-1969	13658
matthew	Benavides	26 Sep 1941	68451
	Baker	15 Mar 1975	19596
	Mccarter	1946-10-3	1975
Henry	Savage	28/01/1944	49568
Morton	  Rlolins 	2002-07-17	89761
keven	Sims	1 Nov 1986	77287
Ashlee	Fyfe	01/21/1990	5450
  Emily 	Katz	01/07/1954	95560
Jeffrey	Guirre	1955-04-01	80997
Billie	Quinn	02/07/1966	83878
rEik	Hughes	28/11/1975	8333
Matthew	Waller	26/11/1948	4564
	hGibbs	07-12-1962	97629
	Willingham	28 Jun 1986	10426
Georhe	Glover	03/02/1962	71912
Annette	Hopper	7 Jun 1982	25699
Samantha	Shoemake	2-1-1987	89066
Jackie	Guzman	3-12-1947	29446
Jenna	Silver	6 Nov 1997	54203
Steven	Ramirez	30/6/1937	85184
Sharon	Smith	1997-8-21	11323
Kely	Holden	31/05/1987	46408
Barbara	Dtss	29/08/2002	69257
Deana	Tyrell	10-03-1953	86017
Donald	Fergus	20/9/1974	47395
Sylvia	 Orlando	16-9-1993	84318
Delia	 Daniel	12 Apr 1945	5562
Estelle	Andrwes	6 Sep 1943	42320
James	Hill	24-3-1980	59175
Neal	McDonald	9-11-1982	55939
Willim	Barrow	1952-06-24	1131
Dennis	Bullard	1953-4-21	72821
Anthony	Lewis	12-19-1993	57846
Thelm	Sine	??	18898
Diane	Bissette	14-8-2003	8466
Francisco	Ambriz Jr	01-08-1975	6284
Beverly	Dotson	??	4175
Iri	Williams	6-5-1952	63404
Marie	Hamblin	09 Aug 1987	45199
Dane	Sterling	1952-09-12	77179
Danielle	Seymour 	26 Jun 1981	88077
Constance	  McCormcik 	1998-09-08	5646
Alie	Stacks	04-02-1965	44784
Carla	Mungo	18 Dec 1942	19150
Snerita	Logan	1974-10-19	48122
Ashley	Conner	24/11/1957	29979
Wendy	Swank	22/08/1969	76654
Melody	Rivra	1960-08-10	28035
Mnauel	Valdes	1944-11-22	885
Edith	Franklin	1942-10-28	5662
Stewart	Kober	13/03/1993	3868
Dana	Dorsey	07 Apr 1943	77955
Bonnie	Pleasants	07-25-1940	27845
Douglas	Kifg 	10/10/1939	44134
Siyney	Gonzalez	8-11-1988	14380
Elba	Becker	??	33787
kRosanne	Graybill	22/5/1939	60629
Lee	Kennedy	1986-06-05	38083
 Sara  	offman	12/7/1996	1289
Hope	Cosner	10-2-1957	10217
Ralph 	Manutl	11/27/1961	55632
Jose	Medina   Sr	03 Sep 1989	26342
Sidney	Greenberg	11/12/1977	16065
George	Baker	1947-03-13	7242
Debbie	Woods	12-24-1959	86228
Vergie	Hernandez	04/08/1954	89238
Binns	Malissa	1960-10-26	40318
yLewis	  Barnhat  	1987-08-23	31559
Noha	Roosevelt	9-15-1980	97946
	Jones	1937-2-1	73665
Angela	Bevts	03-29-2000	34408
Marie	Cornwell	20 Jan 1954	93848
Lacy	Morrissey	1962-05-23	33688
 PATRICE  	Engel	09/02/1989	90900
Laura	Ball	2/1/1947	6592
SUSAN	Casados	14/9/1952	44425
Cohinne	Groves	31/03/1952	76831
David III	Freeman III	10-13-1944	91205
Camille	Cohen	10/20/1962	86051
Walter	Lynch	03-21-1948	60430
Amanda-Smith	Wright	1-17-1962	63887
mharon	Riddick	7/7/1975	31494
Laura	Tovar	03/04/1952	37506
Armando	Seto	1951-08-31	37561
Mary	Lehto	12-04-1966	37312
 Linda  	Horgan	6/4/1955	24853
Kayla	McKenzie	02-04-1959	32126
Neva	Hulings	3-7-1984	62708
Christian	Otto	24 Dec 1976	33669
Dorothy	Barber	18/10/1943	7567
Alexander	Lowe	3/10/1950	30781
Theresa	Urso	06/26/1998	78474
Frank	Alexander	10 Aug 1996	24843
Ronnie	Jenkins	09/07/1996	24759
Twompson	Terri	1981-2-18	5306
Daniel	Sharpe	11-23-1945	21943
Logan	Maloney	1955-04-14	61680
Joseph	Burkett Sr	17 Mar 1971	92285
Daniel	Mitchell	08/11/1944	77547
 Howard	Price	3-26-1989	55942
David	Ryan	15 Dec 1965	69454
Angela	Borden	09/11/1955	16988
Kym 	Dudgeon	11 Jul 1956	83311
Beerly	lusek	12/12/1981	42694
Irnee	  Goetz  	??	84226
Clifford	NAIR	01-27-1962	72229
Patricia	Horton  	31 Jul 1988	35139
Williom		02/02/1962	82381
Teresa	Welsch	4-9-2003	14974
Frances II	Jacobs	11-24-1993	5162
Clifford	Willis	1974-8-6	74377
Amy	Nalgy	1997-06-12	20532
 Gale 	Rector	19/03/1943	21061
Jennifer	Coyne	11/02/1981	20140
Michelle	Husband	1946-10-01	8959
Tony	Conway	21/03/1974	62302
Vega	Keith	20/09/1954	84207
Darrell	Grube 	06/04/1971	80453
Jesus	Tuttle	01-31-1939	14765
Michele	zGonzalez	05-01-1968	8112
Ryan	 Pauing 	11/03/1966	28072
ADAM	Goldstein	19/08/1979	29998
Mary	Butler	03/20/1971	45139
Brenda	  BARNES	11-12-1946	50587
Mkria	Botts	6-10-1941	28671
George	Vincent	1-10-1992	50326
Sarah	Browneull	19 Nov 1987	33322
Mazrk	Clayton	04 Aug 1982	71593
Ellen Sr	McKay	11-08-1959	76286
Ross 	  Custer	09/21/1958	30993
Lynn	Hillman	26 Nov 1978	18121
	Pram	1972-01-17	86567
Mark		1955-2-21	65521
 Ryaq 	roberts	19/8/1996	90446
TANYA	Martin	27 Feb 1997	71780
James	JOHNSTON	3-11-1981	72886
Janett	Walton	2002-1-30	72031
Frank	 Allen  	9 Sep 1940	58169
Steven	Hamlin	12-18-1949	24062
Eugene	Plaisted	1951-07-29	33403
Mark		2002-09-16	44317
Laura	Mendoza	1953-03-06	47734
Sophie	Abne	unknown	89428
James	Lamanna	6 May 1948	98254
eric	Morgan	1956-02-19	54630
William III	Cooley	16 Apr 2001	40826
Brian	Pierce	3/1/1962	24459
Joseph	Brooks	11/06/1961	32326
Robert	Jung	1966-03-28	89557
 Grace  	Mireles	08-14-1954	93898
Kathleen	 Napper 	21/3/1977	24302
Dorothy	Stafford	1989-8-6	29690
Donald	Lauer II	9-9-1992	11704
	Comer	27 Jan 1962	86732
Karen	Murray III	16/2/1974	33629
Turner	celeste  -Smith	1992-2-4	40629
David	 Richardson	1975-5-13	92248
	Combs	7-24-1939	6445
Kelvin	 Viola  	07/01/1974	81212
Kathlene	Baza Jr	1-24-1947	37365
Jay	Marriott	unknown	87889
Samuel	Powell	1 Feb 1994	29681
Steven	FARNSWORTH	12-21-1982	57782
 Tesha	Stephens 	12-7-1970	58883
	Rivera	1963-12-31	58465
Pal	Chaplin	11/2/1988	88153
 Samuel	Reed	10 Dec 1985	63866
Betty	Argo	06-18-1937	22099
Melissa 	Cox	1964-08-17	63467
Carl	Gonzalez	18 Apr 1981	25966
Shannon	Currin	24/08/1974	8850
Perez	Robert	5-15-2003	97579
Annie	Hyde	23 Apr 1949	65142
William 	  Bowden 	1954-4-26	43362
Elizabeth	Hallenbeck	18/12/1985	62440
Jacquelyn		30 May 1964	97943
Betty	PLANT	02/04/1946	80319
Mariyan	Gullett	n/a	76371
Christopher	Cramer	09-18-1941	93063
eanne	Chuhn	3 Jun 1967	4674
  Darren 	iSas	21 Jul 1997	9938
Shelby	 dorris 	1973-02-05	13436
David	Mata	04/27/1971	68866
 Armando 	McKay	09/09/1981	14742
Helen 	Gorzon	3-3-1953	63312
Phillip	Jorden	11 Apr 1973	38865
Phyllis	Emmanuel	17 Oct 1983	99817
Kevin	Lake	1955-7-4	2178
 Mathew	 Holbrook 	24/8/1951	87359
Florence  	  Boswell 	04-19-1979	1346
William	Fason	3/10/1948	83215
Wilcox	Mcihael	10-16-1992	27824
Nicolas	Brown	1945-11-13	58595
Emam	Garcia	22 Jul 1985	47088
Morgan	Suarez	08 Apr 1946	3390
Tommy	Bush	10/03/1992	55316
Charles	Molina	17/12/1938	42674
William	Lessard	1980-07-25	3570
 David	Mileer III	6-25-1950	18844
Elizabeth	 Hughes  	1967-5-25	94011
James	Johnson	08 Jul 1942	35384
Larry	Rutledge	14 Jun 1984	85413
tNancy	ORO	20 Jan 1940	9543
Juanita	Oden	01-03-1949	65375
Danivl	Ohwery	12/9/1992	88030
Loretta 	willnams	23 Oct 1971	35399
Toni	Kane	4-9-1947	2524
Margo	Lashley	1994-04-05	80821
Marion	Grant	30/9/1972	45776
Lori	outland	3/7/1976	57474
Joel	Rolfes	15 Apr 1961	84996
 tammy	Patetrson	1966-03-14	66642
Phyllis	Harmon	12/10/1968	13841
Yolanda	Dickison II	1969-8-3	41681
Larry	Kelly	09/25/1972	71943
James	White 	n/a	42123
Sean	McCaffertx	1948-3-7	54247
Ryan	Logan-Smith	04-29-1941	72085
Mark	Dnun	4-15-1959	30463
Siegel	imberly	14-2-1966	58359
ERIC	 Bauiley  	17 Mar 1940	31857
Rosa	McGreevy	09-01-1945	2865
ASHLEY	Friday	11/21/2001	36608
vary	Keil	12/6/1974	75795
  JEROME	 Patterson Sr	05/05/1966	17565
Powers	Paula	09-03-1956	34730
Jery	Brantley Jr	1966-08-03	96819
Sheila 	Preece	1940-05-22	19799
	Mitchell	6 Apr 1992	73345
Laura	Miller	01 Dec 1937	84485
  William	Mayelli	14/09/1986	41575
Maria	Lopez	10/11/1939	89363
Della	Scott	6 Feb 2002	91595
	JUSTIN	10-25-1994	40600
Raymond	Deuca	07-30-1952	10784
ANNEMARIE	Wright	11/22/1995	64942
James	Ochs	09-06-1979	98167
Charles	O'Neill	23-5-1937	32224
Annie	Houck	8/21/1973	8164
Brandon	Leclaire	28/3/1986	74998
Peggy	rBown	21 Oct 1971	91756
Dolores	qAuino	26 Apr 1940	9798
	Hernandez	03/21/1963	512
Mavrrufo	Matthew	01-20-1967	27499
Bruce 	Miles	1965-03-23	91336
	Cooper	1986-12-7	95148
Jami	Flynn	06/14/1977	61389
Leonardo III	Shearer	01/04/1943	45938
Regan Sr	Carter	01/08/1942	27782
Mendez	Larry	1964-11-11	53100
Pearl	Britton	1953-06-02	67990
Kayla	HUGEHS	01/16/1991	81894
Leah	LEWIS	21 Mar 1966	32508
Gregocy	Green 	01/02/1962	79838
Daivd	Coper	18/12/1973	73788
Annette	Leeson	1983-11-23	35409
Alejandra	Haynes	1999-01-04	48234
Marlene	Kilgore	5-7-1995	91182
Donald	Oyama	22 Aug 1987	1862
Shelia	Oney	7/26/1937	6007
Larry	Murrsy	8-28-1998	58431
Hazel	Rodriguez	03 Aug 1976	697
Martin	Pitts	1948-8-2	54826
olly	 Hoyt  	1939-5-15	74296
Roebrt	King	see notes	63585
Stephanie	Phiylips	05/12/1984	41776
 Robert   III	Peralta	08/23/1942	16245
Linda	Holland	2003-05-14	54432
  Carolyn  	Parra	1966-1-4	36253
Ryan	Butler	1966-1-12	9764
Linda	forrest	7-20-1960	85758
Jatmes	 Weaver 	1-25-1989	21775
Mlidred	Reeves	10/13/1971	22328
Fred	Burton	1959-5-10	55004
	Gaston	5/12/1971	63428
Craig	Wyatt	14/7/1939	92398
Donald	Ascencio	12/27/1975	16237
brian II	Wood	23/10/1966	84704
Clement	Mariann  	1974-07-10	9218
Cleat	jones	01 Oct 1996	48637
Ryan	Daly	1989-10-23	79891
Kareem	clark	1950-10-20	94740
Cheryl	Redding	08 Jul 1985	69356
Richard	Dixon	unknown	65459
Jose	Hills	1996-10-14	23098
Jackie	Greenbaum 	10-15-1994	87747
Peter	Cote	08 Jan 1986	95253
Issac II	Snyder	19 Jul 1950	79403
Divina	Henderson	05-01-2003	36896
Barbara	SANTEE	02/05/1993	79745
David	mason	23 Mar 1955	35446
Harold	Alger	unknown	95991
Virginia	Shapiro	02-25-1978	39036
Andrew	  McKibben 	22/04/1990	66022
Natasha	Hunt	4/7/1965	7346
Carol	Matthews	12/19/1945	60333
Paula	Jomhnson	12/1/2003	30793
April	Peterson	11/6/1945	40882
Jennifer	oSlomon	10/25/1991	11908
Morris	Peterson	7/7/1984	26573
Thomas  	Hutchins	18/07/1990	79459
Charlotte	Fredrick	17/08/1945	44794
KATHELEN	 Hill  II	24 Nov 1996	54706
Richard  	Brown	19/08/1937	64755
	Jennings	5/22/1988	96339
Mary	Howard	3/7/1973	95362
Dolores		1/17/1963	6566
Janice	Hinson	11/04/1941	81965
Annie	oByd	27/05/1937	83983
Freddie	Edwards	10 Sep 1970	58699
Hilary	Pugh	11/15/1997	10396
Richard	Puckett	04 May 1993	51188
Kristy	Black	unknown	74186
Jerome	Hamblin	3 Sep 1972	36963
  Hanley	 Reina	4/7/1949	5881
Julie	Bloomer	1972-1-19	14632
Jacqueline	Jones	11-10-1941	12636
JILL		1972-9-23	57878
Faey	Ward	5-1-2002	1350
Taylr	Ler	9-7-1983	78318
Charles	Miller	1964-7-27	60903
Dortohy	Cortez	6/20/1984	98952
Sharon 	Marinez	11 Mar 1953	15958
Annie	walker	01/06/1989	16474
Robert	Amato	1943-1-4	65854
George	Osborne	04-27-1984	93471
Suzanne	Frazier	1996-06-25	1649
Linda	Martinez	10-2-1955	62424
Nettie	Martinez	26 Oct 1959	24184
Una	O'Sullivan	1967-02-18	84501
Bryce	Johnson	08-27-2003	52563
Pierre	Collins	1937-09-15	37359
 Marcelino	Vanhoose	05-13-1964	90203
  Kevin 	Reed	1972-12-15	85649
FRANCES	Solorzano	10/05/1965	30127
Alvin	Clark	1963-10-3	72281
XAUL	Cosper	06-19-1969	63022
Mabel	Baillargeon	14 Jan 1970	10317
Wilbu	Yoder	16/09/1961	57644
Christine	Miller	14/11/1967	14563
 Julia 	Rodriguez	06-19-1987	92330
Dana	Jones	02-11-1961	6150
TAMARA	Foti	1979-09-08	35737
Josephine	Dixon	11-25-1998	42413
Jackie	 Mitchnll  	03/28/1991	35476
Edna	Glay	1955-6-11	49991
dennis	Esparza	05-31-1973	17606
william	Delgado	5/5/1973	14166
Judith	Houser	5/8/2000	47954
Andrea	McKinnon	12/07/1969	43162
Tierra	Hadfield	1948-06-11	18525
Linda	Lawrence	5/2/1998	60752
Donald	Wiley	1967-8-7	47392
  Wharton Jr	Earl	06-09-1973	54060
 John 	Nolan	01/05/2000	38221
Stephen	Gridley	05/13/1970	66027
  Emma  	Aaron	??	34792
Lauren	Luera	29 May 1981	68295
Jennifer	Flynn	03/04/1993	14557
Kenneth	Whitney	8-5-1996	45920
Frances	Souza	07/09/1970	62181
frances	iMcheals	19 Jun 1999	25238
Jessie	Grubbs-Smith	17/04/1944	77642
William	Jones	30 Jun 1973	48470
BOBBI	Taylor	1970-8-15	47246
Karen	Brown	3/18/1999	46378
Jose	Cross	7-30-1993	60491
Lewis	Bell	7 May 1977	31765
William   III	Ventura	5-16-1945	99596
joseph	Lee	14 May 1991	81764
Matthew	Roper	1998-02-19	9853
	BOCK	10/07/1964	49197
Drees	Terry	6 Jun 1995	61290
Elizabeth	Greene	30/9/1943	70686
Jessica	Rodriquez  	30 Jun 1982	4735
Thomas	Walker	25 Jun 1998	32335
Paul		8/29/1980	71690
Brooke	Townsend	08-11-1999	84199
 Donna 	Krieg	1944-11-02	14212
Kevin	Webster	22-6-1938	27513
Margaret	Owens	12-22-1956	62539
Bonita 	Thomas	7/10/1983	17408
Willie	Leak	12-22-1947	87797
Rafael	 Albrecht  	5-10-1939	66221
Pamela	Lye	02-13-1942	77272
Burrage	Patrick  	30 Sep 1989	97853
Dante	Alleman	2-2-1955	57582
Richrd	Warren	04-17-1972	48691
Virginia	Asutin	04-25-1939	31209
Roberto Jr	Wright	1958-09-03	61140
Ccarden	Carmen	??	94005
Grant		08-18-1978	51486
Steven	Lyon	14/11/1966	63383
William	Rico	2-4-1953	61674
Maegan	Saavedra	1958-05-16	80930
oJel	 Gain  	6-9-1960	10366
Darlene	Davis	1966-12-3	91991
Bob	Correll	06 Oct 1980	58761
Sailly	Wright	11/30/1983	9693
Eddmie	 White	1960-9-1	42844
Tiffany	Tan	14 Apr 1996	78196
Rebecca	  Smith 	19 Mar 1991	35267
  Nancy  	Salaam	1966-11-22	75879
Sammie	Parndes	1960-1-16	1984
Kyle	Rhoads	08-05-1949	50978
Vilma	Oneal	16 Mar 1996	91751
Randy	Baldridpe	1988-2-23	85116
Joseph	Harper	04 Mar 1958	83246
Eugene	Stevens	12/12/1987	60367
Penny	Martin	24 Nov 1979	10063
Ronlad	Rothstein	01-20-1983	13761
Virgil	Larson	3-13-1937	43574
Alfredo	Youg	15 Jan 1948	39600
Andrew	Sisco	2002-02-25	19722
Shelia	Scott	5/5/2001	44791
Jeffrey	Scott III	11-26-2001	92574
Tracey	Siler	24/08/1942	6523
Clarence	Griffith	29 Jul 1989	22487
Charles	Mcmillian	12-08-1991	15566
Judy	Johnson	05-22-1986	37354
Rafae	Popovich	14 Nov 1962	93915
James 	Deem  	1961-3-1	8121
William	Roth	06/06/1945	918
Lisa	Neay   Sr	see notes	37185
Elizabeth	  Washington	1969-12-30	79776
Bobb	Stnoe	n/a	28831
Luscas	Johnson	05/10/1987	80327
Brittany	Christian	04/05/1984	57832
  guzman 	Sydney	14/09/1980	91995
Dorothy	peterson	1/10/1993	49806
Debra		1941-01-26	95588
  Charles	Wright	1952-01-21	46920
Polly	  Ridlon	22/01/2002	34091
Lillian	douglas	1990-10-10	63745
Jennie	Johnson	2000-01-29	22536
Elizabeth	Desrosiers	06-25-2003	60412
Mark	Ring	07/26/1969	40303
fred	Anderson III	08-23-1979	4391
Philip	Coyle	05/07/1971	42940
Alma	Motyka	1964-7-30	37621
 Alissa 	  Stockman 	12 May 1969	20788
  Justin  	Baldwin	1960-10-27	88924
Phipps	  Irving   III	1985-10-10	8446
