GivenName	Surname	Birthday	uid
Clifton	Smith	11-11-1976	59537
Lee	Ownes	10-10-2001	33203
	Fike	16 Nov 1944	43653
Terri	Lozier	05 Apr 1939	31037
John	Mathews	1973-7-15	2080
Harriet	Allen	08-19-1949	58751
 Bill 	Jensen	3-15-1972	50593
Mary	Bravo	3-11-1963	88837
mark	Lewallen	8 Jun 1940	57450
Fernando Jr	Green	22/8/1953	45083
Tracy	Debra	2-25-1942	53072
Ahrrison	Kropf	22 Jul 1960	89084
Duane	Phan	02/03/1986	84499
dGeorge	Cowley  	10-14-1965	56493
Robert	Churchill 	1970-9-14	70002
Shery	Templeton	11-28-1978	92878
Vera	Hagen	05/09/1937	49244
Fitzgerald	Robert	27/9/1993	21783
Jason	Soto	12 Dec 1986	14037
Olga	  Robertson  	18/8/1957	4358
Christie	Tengan	14 Jul 1949	37398
Rochelle	Wilson	1952-04-03	31616
Cecil	Hewett	07 Nov 1971	43895
Pamela	Risk	03/01/2003	67900
Tyson	Thomas	3-29-1979	54439
Clarence	Kimmell	8/26/1983	96197
Lisa	Bush	10/14/1997	77144
Stephen	Hutchins	08/03/1970	57555
Shari	Woosetr	30 Dec 1959	70406
Amy	Wilson	07-23-1993	77791
Roseanne-Smith	Gilmore	8 Feb 1979	56933
Lloyd	Lott	08-17-1948	83858
Jonathban	Brackett	07-26-1969	89442
Ivy	Whitney	1974-7-3	53875
Michael	Nygaard	17/12/1975	38743
Camilla	 Andezrson  	1973-9-22	78386
David 	Glover	19 Nov 2002	45351
Dewey	Murphy	06-10-1961	79552
Gail	Kelleher	06-07-2001	64150
Michael	SMITH II	04-29-1993	69862
toimothy	Hayek	17 Nov 1960	44779
 Melody	williams	1-1-1967	14923
Margarita	Husted  	25 Sep 1949	58604
Daniel	 Stephenson	20 Nov 1971	22192
Ross	 Ronald 	9 May 1973	86777
Tami	Robinson	26 Nov 1937	14952
Irene	Rodiguez	1993-8-20	81023
Mildred	Cox	n/a	53070
 Matthew 	Dyer	15 Dec 1978	52928
Worth	John	08/20/1939	51814
	 Canfield 	10 Jan 2002	53755
Sandra	Donaldson	28/02/1952	92784
Edna	Westfall	28/04/1965	61387
Patricia	Henry	1942-09-16	53286
James	Doss  	01-24-1984	31565
 Eva	levine	24 Apr 1971	19647
Kim	Lee	2-4-2001	92100
nlan-Smith		1966-3-1	60463
	Finnerty	30/03/2003	83663
Kelley	McClure 	30 Dec 1937	56169
Jon	Miller	09/02/1940	95740
 Justin  	 Nelson  	1982-05-12	11540
	Dearborn	10/18/1973	20405
heidi	Collins	1 Jan 1990	40363
laurence	Brady	9/16/1950	89644
Heather	Holbrook	03/02/1938	9729
 Dennis 	Brown	09/26/1980	13031
Caitlin	Holt	07/07/1959	1828
Jason	Yrim	05/07/1965	69847
Kyle	Branscome	02-07-1951	13672
Marvin	Hogan	11/06/1978	71598
Jeffreson	Joan	03/17/1966	21278
Robert	Hyunh	07-19-1947	39491
Rudy	Berning	02/25/1960	43434
Morris	Percy	08-04-1951	61778
Penny	Giroux	08 Dec 1977	99011
Jay	aHrris	08/06/1967	34632
Rosa	Vesey	11-23-2000	66210
Ervin	Daniels	10/5/1978	16375
	Spawn	26/11/1990	31607
Jason	olduc  	11/1/1944	25695
Liillian	Wright	04-20-2003	57694
Gretchen	Larsen	1995-3-5	1450
John	 hSephard  	10-13-1946	53325
  iugh  	Hastings	27 Nov 1995	97814
Emily	  Harris 	2-21-1961	65848
Katrina	 Raleigh  	16 Mar 1949	62825
John	gosdick	1985-12-03	54858
Chirstopher	Atkins	1997-5-10	38993
Deborah	Jackson	3-13-1983	3369
Esperanza	Stinnett	01/10/1970	36694
mike	 Jones   Jr	25 Aug 1965	58129
ray	Gutman	1984-09-18	65419
 Owens	Daniel	04-02-1976	13408
Donna	mith	14/9/1983	61895
Maria	Rosen	21 Jul 1955	51908
Rose	Gregory	4-21-1950	20039
Allison II	Donoho	23 Oct 1952	59882
Dixzn	Brian	03-10-1991	84757
  Dennis 	 Smith 	14/5/1943	19476
  John 	Powell	8 Nov 1974	99254
Doris	Horn	27/07/1969	52164
oRbert	Strong	25/04/1962	75770
Patrick	Herg	27/1/1966	68197
Guerrero	Chad-Smith	11/12/1942	22920
Virginia III	Holland	27 Oct 1985	83555
Irxving	Median	07-04-1979	77893
Joseph	Lara	10-7-1951	34556
 Alberto  	Calder	19/7/1992	64026
Roberto	  Tellez	1959-03-06	98578
Danielle	Auguste	12/01/1996	8183
Virgil	Larson	3/3/1937	43574
Catherine	Lee	29/05/1943	84087
Viola	Coble	24/10/1969	16524
Jannette	Jackson	09/08/1961	26967
Johnette	Moreno	8/2/2002	50925
Louis	Sandiford	1987-3-27	45734
Linda	Davidson	26 Nov 1993	28344
Ambbr	Ojeda	04/20/1942	84582
David	Halloran	1949-1-8	86521
Robert	Cheney	2002-11-8	96609
DOROTHY	Valverde	03/07/1958	5788
Tina	Simmons	9-1-1971	29514
Taryn	Garrow	1966-09-08	87391
Ross	Schlegel	1987-03-10	37787
Mrak	Vasquez	1972-05-12	59500
Felicia	Gaddy	4-30-1985	47820
Angzelina	Lynn	see notes	93255
Kay	Slick	07/03/1944	7755
Lynda	Bennett	1943-4-28	94738
Maria		23/08/1965	64890
Ann Sr	Shaw	08/12/1993	98423
Norman	Mccaughey	4 Jul 1939	87540
Silvia	Johnson	12/09/1994	88504
Brandon	Gdnzales	1999-02-19	51138
Jaiell	Bolinger Jr	08/03/1969	17956
Andrew	Smith	3/25/1990	45919
Carolynn	Hernandez	1937-7-15	56221
Kimberly	Wilson	04 Mar 1948	9792
Christopvher Jr	Slocum	1960-6-19	53673
Joseph	Jakcson	10/12/1961	93656
Kevin	HILL	18/11/1973	23897
Anderson	Mary	1945-01-24	74412
Albert	Palmer	1998-09-10	16054
William	Durham	04-12-1993	59336
Josefina	Crowell	29/4/1972	64371
	Gorton	1992-03-13	38091
Mark	Piper	03-23-2002	53031
David	Schank	30 Apr 1948	74847
Donald	Hasler  	1973-03-18	38960
Frank	Brinkerhoff	02/03/1977	74264
Meredith	Johnny	1944-3-10	4533
BILLY	Stillman	11-7-1940	56251
Hilary	Gomz	10-11-1946	18859
	Jakubowski	27 May 1949	47271
Blanche	Williams	1964-3-3	30005
David	Batey	11-26-1942	25601
Charles	Rouny  	25 Sep 1986	48042
 Lisa 	Martinez	07/21/1980	80420
Gregory	Arvilla	2001-07-29	18875
 Seals	Laura	24-12-1942	34633
Matthews	Earl-Smith	11/2/1993	65403
Dennis	Hatmaker	02/01/1973	1741
bmy	Rouillard 	26-4-1942	53852
Kathleen	MEDINA	19/04/1977	3856
Sue	Kitchen	1942-08-25	33739
nola	Begay	8 Oct 1990	10562
Doris	Jeffrey	1971-12-09	96154
John	stoops	01 Jun 1942	68679
Christopher	 Adams 	11-8-1955	20578
Mark	Marshall	07/01/1973	60311
Elsie	Nguyen	02-03-1965	39945
Bruce	Marquez	8-16-1955	26335
  Sheila 	Thayer	31/08/1989	73045
Larry	  Mahan  	28 Jan 1993	67436
Vicki 	Scott	8 Feb 1984	1987
William	Jackson	28 Jun 1941	15529
 Philip	Pettigrew	10/01/2001	88324
	Newell	1978-9-14	911
Miguel	 McLiin  	21 Nov 2001	83419
Betty	Reynoso III	4 Dec 2001	98867
Robin	Singleton	09/07/1939	78723
David	Washngton	19/06/1999	23415
Shelby	Rinaldi	1963-04-23	46787
Charles	Byrd	1937-05-20	96805
  Annie 	Choudhury	3 Aug 1968	39532
Frederick	Campbell	2-2-1971	64888
  Anna 	Voss	1945-05-03	19903
Danienl	 arrooy 	21 May 1959	27155
  Roosevelt	Simth	05/01/1958	84368
Susan	Bishop	16 Aug 1982	35706
Sergio	oones	18/6/1970	73787
Naomi	Germain	1968-08-09	49607
	Lang	19 Dec 1937	76413
Lisa	Foerster	1977-3-19	43981
Lydia	Grady	10/2/1996	47836
Emily	Moore	15-11-1959	50544
Jhon	Kirk	??	50352
Wayne	Bostic	20 Sep 1950	51544
Carrie	Colbert	12/17/1992	19755
Fred	Dudley	16 Oct 1975	45114
	Pickett	08/09/1996	72682
Ebony	Fields	09-25-1952	18124
Crystal	OLIVE	21/10/1954	3958
Josef	latshaw	08-28-1992	38862
Larry	Hudson	6-25-1972	9624
THOMAS		09-28-1951	26405
Mary	Zaragoza	4 Mar 1983	86101
Black	Gregory	01/13/1960	23110
Michael	Frye	7-30-1969	32403
Brian	Wolfe	8/7/1971	52851
fScott	Wood	18/3/1953	25125
Julie	Deane	01-13-1997	92635
Vincent Jr	Alonzo III	unknown	95541
Brewer	OLGA	5 Mar 1996	29808
Jeffery	Alcock	1951-05-30	82567
Alberta	Fernandez	2/20/1937	8070
Leonor	Pledger Sr	1941-11-11	61291
Hill	Leo	1941-1-3	32991
Joshua	Delaney	5 Oct 1944	70122
Marilyn	Ramirez	18 Apr 1943	94284
Richward	Viginl	1980-02-24	89855
	Stiltner	1975-6-17	71493
Reyes	Marian II	20 Jun 1964	4862
Domingo	Davis	1948-8-15	48894
Misty	Jones	11-5-1942	7035
Austin	 Doolan 	1967-1-12	35329
Ancgel	Bush	29/6/2003	67822
Moartin	Meacham	13 Jul 1978	48000
May	Bauder III	1-7-1967	10743
Gina	Snead	1952-4-27	76495
Laura	Gutierrez	08/13/1999	70092
THOMAS	Harmon	08/24/1956	89138
Wilma	Nagel Sr	1998-04-14	38224
Randal	Martin	1985-12-07	6364
Christopher II	McGonagle	12/19/1940	68120
Glenn	Pang	6/4/1993	48579
Jimmy	Moore	11 Dec 1995	78048
  Nancy	Swann	14/08/1994	92985
Katherine	 dwards 	1-21-1970	24220
  Donna 	  Chute	10 Aug 2002	99063
Pamela	aTn	7-18-1993	3917
Ashley	Johnson	03/09/1957	10530
Marlen	Birxsall	12/5/1977	90154
Jackie	Buchanan II	03-21-1997	64479
Roy	Witte	27-3-1939	62231
Christine	Burgo	2-4-1951	88026
Joseph	Gibson	31 Jul 1978	99104
Thomas	Hodges Jr	23/03/1970	81901
Steve		28 Oct 1979	65077
Scott	Bequette	08-05-1964	13140
Jaquelyn Jr	Godron	05/22/1956	40557
Angelique	Dotson	05/05/1988	4613
Enrique	Rush	8 Feb 1999	60513
Brittani	 Morrison  	1955-11-8	59229
Cyvthia	Bokyer	05/04/1951	3610
Hugh	Turner	8-15-1982	28304
Audrey	Irvng	03/20/1990	39169
fThomas III	  Ledford	22 Aug 1952	55832
Guy	Black	1970-12-25	66079
Russell	Myers	11/8/2000	26247
  Paula	Gay	08/23/2000	82262
Shirley	Archde	01/11/1963	64118
Spencer	Amy	11/18/1967	7200
Candace	Ramussen	25 Sep 1996	1531
Betty	Westbrook 	11/2/1960	58820
Dennis	Courter	06-03-1967	19560
Conroi	Donald	01/18/1961	26225
Mildred	Brewre	4/14/1944	90682
Ann	Martin	1955-10-02	68217
Wanda	Fine 	1996-9-18	37498
	Armstrong	11 Nov 1947	78395
Joann	Alloway	2 Nov 1956	9486
Francis	BELL  	09-05-1943	17495
Philip	Knudson	03/29/1973	200
Wendy 	Wallace	11/19/2001	71651
Vickie	Sitz	06/01/1952	19607
Eugne	Neagle	09/01/1988	14288
  Kevin  	Grier	20 Apr 1942	46904
Carrie III	SPIEGEL	??	78967
Kawtrina		20/07/1942	31725
Patricia	Bach	09/26/1975	13317
Linda	Kiefer	1986-11-11	99851
Leona	Bruce	16/1/1970	92934
Joann	Mack	27 Jan 1969	12711
  Tami  	Godwin	6-16-1973	15796
Janet	thomas	17/03/1967	15840
gJill	Ferdinand	05/06/1939	66409
Lsakeesha	Toler	09/04/1954	57250
William	Sanchez	1980-04-28	33596
Kelly	Kidwell	01/13/1992	94760
Jim	Myers	12-12-1940	7908
Eric	Brumfield	05 Jul 1944	94782
Diana	Perham	1994-04-09	59489
Ariana	Granger 	16 Feb 1940	86957
Amy	 Reynolds  	09/02/1973	10813
Eduardo	Wortham	12/17/1991	38553
Keyvin	Ryan	1945-09-22	97895
Todd	Moore	02-25-1995	24758
Wanetta	Harrell	1987-7-8	62938
Mary	Whitteb	1964-04-01	43900
Clara	Greene	09 Dec 1956	9645
Sheryl	Schiffer  	08/20/2002	23989
James		21 Dec 1971	49207
Esther	Buck	7/19/2003	81947
Martha	Smith	06/20/1993	64106
Lisa	McDuffie	1944-08-28	78063
Jean	McBride	30 Jan 1974	92741
Marb	Elder	27/12/1975	27719
Gail	Ricardo	1 Jun 1972	73919
Simone	  Maynard 	7/7/1952	1029
Carl	Sistrunk	1943-05-03	83037
menjivar	Kenneth	10 Oct 1960	32939
Lloyd	Jackson	12/13/1959	49816
Frederick	Howard	09/23/1976	3964
 Dorohy 	More	1-10-1965	66391
Becky	Shaw	09/03/1997	91131
Virginia	Akbar Jr	25/9/1955	22854
Betty	oJhnson	15 Jun 1997	39450
Ginny	Sos	1952-11-24	97188
 James	Wisneski	17 Jul 1994	67486
Rober	Stantsn	1962-03-14	62694
Jamie	Warner	02/08/1988	67228
Dorothy	McConnell	1952-02-12	35940
Lynn	Diaz	09-11-1971	69916
Mary	Morris	15 Aug 2001	17691
Donald	cmbride	25 Jan 1940	34420
  Charles  	ustice	13 Sep 1941	3232
Joseph	Nagy	11-20-1978	72708
Sandra	Davis	1984-6-25	15690
	Bogabt	1963-07-30	10691
Rebecca	  Nehring  	01-01-1952	10800
Phillip	Riley	07/29/1950	18125
Jerry	Davidson	19 Mar 1996	69691
 rlen  	Hinton	??	69051
	McLendon	06/13/1995	27283
Dewoody	Eunice	08-08-1994	59440
Sheri	Rogers	02/13/1945	41267
Marion	Schiff	10/11/1962	30934
Deborah	Yoho	10-09-2003	58114
Elena	Eastep	1955-2-13	65315
Leo	STYER	05/24/1941	44481
Michael	Lee	14 May 1939	10487
Glenn	Salgado	16/8/1957	64996
Frederick	Marcus	16 Oct 1994	93535
Jay		12/17/1941	35678
Jack	Garcia	06-28-1975	13773
Keith	Vance	08-18-1995	97664
george	RENFROE  	15 Jul 1978	66136
Elaine	RENTSCHLER	1943-06-28	36176
Earl	Squires Jr	21/01/1943	72538
Campos	Nerissa	18/3/1969	53831
James	Salerno	06 Oct 1944	97168
Katsey	Neale Sr	21/01/1947	14991
Robert	Davis II	1988-2-12	20900
John		1-7-1979	80141
Renle	Lew	09-14-1947	5955
Brandy	Baker	07-24-1994	93375
 Mary	Benton	04/10/1977	74631
Kenneth	Baker	07/12/1956	22635
  John  	Hayes	1981-12-8	5367
Roland 	Rojas	5-21-1962	618
Kenneth	Tobisa	11/6/1959	67372
Debbie	Rboinson	03-28-1962	42810
Linda	BUCHAUAN	12-30-1967	51873
Tony	Ho	27 Nov 1970	40024
Edward	Dudley	28-12-1946	93972
Ronald	Griffin	1957-03-28	54520
Mark	Smith-Smith	10/20/1975	81283
Pedro	Anedrson	12-3-1937	34068
Michael	Fulks	6 Apr 1984	57743
	Williams	01-04-1995	220
Hilda-Smith	Giesen-Smith	7-5-1943	17176
Howard	Wright	25 Dec 1947	56521
Sue	ucker	11 May 2003	90704
Scheidt	Theodore	2-4-1982	13268
COLTON	Shaw	1972-10-7	44474
Terry	Smith	03-12-1972	78823
Melody	Chung	1976-09-04	95941
Stephanie	Lee	12-28-1973	27997
 Micheal	 Frierson	17 Feb 2002	30138
CLARENCE	Winfrey	03-28-1952	70188
Florine  	Dutcher	25 Apr 1988	87354
Larry	Deglado	11-05-1993	25112
Linda 	Laplante	7/3/1966	81916
Frhed	  campo  III	9/22/2001	15309
Carl	Triaia	1991-05-28	81574
Curtis	Small	1946-4-29	92271
Molly  	Harris	11/03/1982	10963
Stephynie	Lopez	16/04/1943	22003
Eric	King	03-14-1972	48837
Carla	Townsend	1937-03-27	9420
Douglas	  Kistler	1956-01-18	41249
  Arthur 	Pehlps	26/3/1979	74494
Katy	Zimmerman 	08/04/1999	81045
Jeanette	Brassard	14 Feb 2002	12690
Mary	Massey	1985-08-06	83416
Saray	Little	06/16/1957	29462
Vima	Edwards	1973-11-12	55889
Michael	Parr	23 Jun 1977	72474
Doris	Hosier	30/05/1969	75898
	Endicott	5-20-1954	69569
Katharine	Perras	2-5-1981	22821
Kurt	Williams	14-6-1999	86669
Evelyn	Wolfe	9-4-2003	14453
Catherine	Mendoza	1949-10-18	51395
hite	Jonathan	05-14-1939	80642
Daniel	Garber	12/17/1962	63222
Erin	Oconnell	25 Sep 2003	45852
SHAWN	Hartsock III	06 Jul 1992	33532
Ava	  Ferris  	1967-04-13	1158
Kathie	Ryland	17/03/1994	65999
John	Klemm II	17/6/1964	66508
Doris III	hoaod	11/9/1967	4819
Karri	Wetmore	3-13-1970	4943
Carol	Beasley	1 Mar 1991	730
 Jose 	Barcenas	30 Mar 1987	38632
Pamel		24 Sep 1942	41423
Jennifer Sr	Parish Jr	1971-2-6	32256
Mamie	Smith	13/03/1956	79700
Norma	Vassar	03/31/1958	76575
Helen	Maxwell   III	11/08/1937	70327
Rose	Gilbert	8-16-1994	56106
Catarina	Santamaria	25 Jul 1942	32190
  Tasha  	UCONRAD	1949-05-31	79605
Marcus		05/12/1943	44844
Joe	Elder	10-26-1956	40503
James	Carrol	15/11/1992	60962
Randy	Hunt	1939-08-30	81862
Robert	Nelson	28/8/1937	83786
SCOTT	Breaux	1998-5-11	67563
Earl II	Burk	07/02/1983	21830
Susan 	Mootdy	8/18/1987	20190
Maneul	Lewis	02-06-1986	5813
Janet	Martfn	unknown	68145
Mitchell	Walley	08/03/1964	44923
Marcus	Valdovinos	1981-8-14	47311
  Maria 	Root	10-06-1987	2774
Philip	Anderson	2-8-1942	47162
	Burkhalter	11/25/1997	13364
HERNANDEZ	Timothy	3-28-1984	59856
william	Adams	21/05/1937	65802
Donald	Parker	7 Feb 1966	43550
Caroline	Tyer II	04/07/1987	13803
Maoquitta	Johns  	29-5-1969	56995
Daniel	Botelho	1956-2-22	8075
Patrick	Graves  -Smith	08 Nov 1978	62420
Arthur	Tuuner	9/11/1985	96070
Raymond III	McKenan	04/07/1952	13829
  Monique  	Ng	1939-06-05	68907
Donnie	Garner	1990-05-25	78869
gabriel	 Alvarado	06-24-1979	61989
annamarie	Grell-Smith	2003-10-19	92518
Otcavio	Weiss	11-11-1979	99978
 Tnoya  	Pettigrew	11/24/1955	52910
Porter	Poore	12-29-1975	95696
George	Peacock	04/10/1994	83709
John	Franks	4/4/1966	71114
Rodriguez	Nora	11 May 1950	48455
Lillie	Banks	n/a	12004
MICHAEL	Moreno	??	9869
Eric  	Tyu	23 Aug 1987	39469
Kevin	Victory	31/10/1947	26369
Lois 	amm	19 Apr 1939	81787
Suzanne	Littleton	1975-03-01	43824
Ann	Hansen	13 Apr 1940	44025
Allen	Lafontaine	09/23/2001	43602
Anna	Meraz	1963-03-27	91773
Ernest	Robinson	05/02/1987	32891
Patti	Pitcher	23/4/1944	70634
Pamela	  Maine	11/03/1951	16538
Troy	Vegu	1998-02-13	58367
Albert	Henke	1-16-1973	11376
Jay	Taylor	09/26/2000	13638
Cheryl	Morgan	17/10/1983	95762
Conknie	Calhoun	1985-7-1	93768
Bill	Young	10 Nov 1991	29710
Rachel	Nichols	09-07-2003	15332
	Heimann	1986-05-09	8816
Liza	Everett	24/10/1952	57841
Adeline  	Litwin	19 Jun 1993	24791
  lorence	 Krug 	5-8-1980	33446
Lee	Hoffmann	22/4/1968	3187
LISA	  FLEMING  Jr	27/12/1996	404
Iwlliam-Smith	Williams	10/5/2001	49853
harold	jonner	15/06/1987	93236
Tomlinson III	Dianne	13/10/1955	29780
Bradley	Cole	1-7-1943	24998
Robert	McNel	??	99823
Gina	Crowley	09-06-1988	84413
Richard	Fagulkner	1966-09-16	36755
Richard	Smith	04-07-1945	58634
John	Morris	29/12/1945	34129
Luciwle	Jackson	19/11/1993	51221
Philip	Elkins	10 Oct 1960	22633
Robert	Herndon	7-1-1992	72720
Jasmine	Taylor 	n/a	95779
Luz	Pierre 	5-3-1994	49128
Della	Johnsone 	03/11/2001	58734
Judith	Forman	07-07-1937	98992
COLLEEN	Adams	11/26/1960	6395
Hlen	Licon	30/3/1937	43231
Sonia	Swope	11-14-1960	30173
  Mary  	Carter	04/27/1944	15340
  Jean	Horner	7-23-1942	50523
Oudy	Johnson	02/16/1974	8958
Tobin	James	unknown	33963
Pedro	Rouse	1975-12-20	19531
Denyse	FELIX	18/07/2000	72793
Peter	 Pecoraro 	14 Jan 1999	86623
 Emler 	 Hamer  	16 Feb 1984	71281
Joe	Sampson III	03 Aug 1968	61000
  Jeffrey 	Price	11 May 1970	85683
Jean	Lewis	21 Mar 1945	95824
Yvonne	Zuber-Smith	06-13-1944	21940
Lena	Burhnam	07/11/1970	54836
Alex	Hss	1986-9-15	61547
  Jeermy	Gutierrez	11/6/1998	17942
James	Jiones	25/6/1985	42640
SANDRA	Smikth	17 Mar 1939	616
James	Forgey	1974-05-28	29249
MARGARET	Bailey	1948-11-25	36081
Albert	Max	21 Apr 1983	1600
Carlos	Larimer	01-24-1991	74316
Shecby	Baugh	1965-04-21	75134
Mark	Kincaid Jr	9-10-1979	42509
James	Sabntiago  	n/a	40097
  James 	Wilson III	15-12-1967	17352
Contreras	Herbert	10/5/1980	15322
Dnaiel	Goode	1975-12-02	10926
Norman	  Hazley  	2001-05-20	93413
Wes	Donna	10-25-2001	76337
Michael	Yost III	14/1/1945	77186
Eula	Allen	30/01/1973	94767
Frank	Salvador	1-21-1953	93285
Gary  	Turner	2/3/1992	67660
Shirpley	Dewitt	01-15-1976	82942
Jthn	Bennett	06/19/1984	11139
 gary  	Morrow	1960-05-05	40189
Robert	Duran	11/6/1983	43103
Jonathon	Smith	1993-8-29	76873
Christina	Barefield	14/9/1937	90447
Anitra	 Gonzales 	4 Apr 1943	47855
Deidre	Woolfolk	4/3/1951	95041
  Manukl 	Degeorge	03/12/1993	15080
Marylou	Henderson	06 Mar 1968	14576
Walker	Ryan	01 Nov 1958	36282
Sherry	Starnes	10 Sep 1958	7042
Helen	Crure	1979-2-14	31027
  Anthony  	Reed	01/07/1985	17547
Eric	Morgan	12 Aug 1984	54167
Kent	Greene	28/8/1971	53527
Maurice	Nelson-Smith	03/29/1973	27792
Tony	Stevenson	see notes	86213
Douglas	Stuber	1966-09-30	21949
eaura	Eagan-Smith	7/31/1973	47478
Robert	Macdonald	2003-08-13	97179
Elaine	 Bolton	18/06/1994	69172
Matt	  Sirois	1965-11-19	95885
Richard	Harvey	1971-07-12	77966
Joseph	Perez	19 Oct 1952	75471
Timothy  	Rouse	1-20-1952	34535
Rocky	Clayton	1971-10-10	29268
John-Smith	 Ranes	12/09/1944	89533
Susan	Gonzales	09-18-1941	37415
Dawn	Pqig	16 Jul 1991	79313
 Louise	Greene	13 Dec 1993	94416
	Diaz	1944-4-26	42570
Henry	Angela	2 Apr 1976	16992
Linda-Smith	cGanz	17 Jul 1986	62233
Stacey	Stone	1976-08-13	86970
Barbie	Larkin	06-09-1991	29155
Florence	Johnston	11/1/1984	3934
Linja	Rosamond III	1988-12-03	75612
Sherri	eHnderson  	04/28/1952	58545
Karren	Wilcox	7-13-1942	20284
Smith		25 Jun 1942	71001
 Virginia 	Randall	19 Aug 1940	146
Arthur	aerry	1944-11-27	2918
Paul	Harris II	05/03/1950	76480
Steve	Brows	06/04/1947	97366
eGrtrude	McDonald	27/04/1997	1569
Bobby III	Na	01 Apr 1971	68030
  Paul  	Ritchie 	07 Mar 1952	93897
Angie Sr	Wyss	3/8/1958	8643
Julian	Madrid	10-31-1964	89690
  Pamela		20/01/1957	35751
Kirk	hodces	2002-02-23	99239
hCeryl		10/1/2002	26198
Marshall	Reyna	20 Dec 1991	21913
Vincent	Kirby	1973-1-3	27665
Dane	Sawnson	27/8/1996	27652
  Gladys	Hartshorx	3/18/1951	90435
Fabian	Getty	1941-10-21	53623
Chrstine	Parks	25 Mar 1984	6588
 Lekisha	Scott	28 Oct 1996	41222
Ida	tmith	09-28-1993	8667
 Sara 	Elkins	29 Jul 1944	10635
Peggy Sr	LEWIS III	1/8/1988	43679
  Jason  	wOsborne	06/16/1978	58938
Adrian	Whiteley 	2000-2-26	63670
Beatrice	Yoweall	06/15/1998	99929
Carter	Dorothy	12/3/1956	17754
  Marva  -Smith	King	7 Sep 1951	66825
Erik	Foreman II	4 May 1977	3446
Mike	McKeon	2-9-1986	6241
Mabel III	Cason	1982-12-21	85491
Joey	Flanagan	01-10-1984	74661
iames	Clrak	1-14-1944	58280
John	terry	1999-12-31	34997
Leihg		7/28/1948	18278
Gail	  Adfkins  	11-18-1992	19844
Harry	Pierce	12-23-1955	71696
Julian	Fuller	9/26/1974	6818
Alma	Wilcox	29/12/1995	45617
Jnoes	Jonathon	1994-06-12	17131
ALAN	Voss	1948-11-12	13187
Emma	McMillan	24 Nov 1946	68248
 Fleckenstein	Cameron	6-28-1955	59126
Hoa	Douglas	10-1-1965	12741
Moy II	  Timlthy 	1992-05-30	40154
Shanna Sr	Drinkared	01/19/1998	21731
Patricia	Crowder	25/12/1956	31528
Jontahan	Peeler	1963-06-19	33742
Alfonso	King	01-13-1941	77476
Willie  	Gale	12/12/1956	74441
Vitcor	White	08/30/1982	84559
Kelly	Maxwell	1999-07-04	14181
Matthew	Hill	14/04/1947	92459
  Barbara  	Reed-Smith	09/06/2003	98125
Lillie Jr	dennard Jr	04-30-1937	54413
