GivenName	Surname	Birthday	uid
 robert 	Oates	27 Apr 1971	14541
Maria	Lopez	11/17/1939	89363
Roy	Byrne	5-8-1988	59042
Monty	  Martin  	09/17/1939	47731
Kurt	aVsquez	1945-09-06	32454
 James 	Steveson	20 Aug 2003	34983
Robij	Foley 	1969-07-31	9845
  Thomas  	Kwong	03/21/1965	92138
Faustina	Gates	1954-08-28	55962
Harvey	  Elkins	8/7/1959	91942
Grace	Alfred  	1959-11-09	59173
Joan-Smith	Roth	06-07-1989	19109
Neomi	 Bates   Sr	31-10-1948	6320
Walter	Johnson  	1945-9-21	47164
Jeannette	Sheets	11/3/1942	81610
Leann	Arbogast	1958-10-03	64410
Roman		14/03/1947	47715
Danica	Forrest	2-17-1983	50892
Meagan	  Rezendes 	1979-11-14	30503
Tonia		1962-11-09	1271
Carlyn	Corner	1961-8-21	18863
Elizabeth	Walton	10/30/1940	18229
Ronald	Pennington	1984-04-20	26628
Thomas	 Ruiz	21 May 1939	30450
Richard	Pollard	23 Jun 1951	67418
		27/5/1960	39749
George	Strahan Jr	7-26-1951	34151
Maura	Williamson	30 Oct 1961	70237
Scott	Conn	11-8-1966	75062
Tiffany	 Day  	23 May 1998	445
Shannon	Long	1962-08-12	44126
Ellen	ox	08/04/1985	3619
Angela	Cooper	29/10/1938	63373
Ruth	Sanchez	31/03/1939	41096
Flora	Mendez	10/07/1970	16370
Elizabeth	Paul	1981-02-01	47766
Alice	Kaplan	10-31-1953	32161
Alexander	Jones Sr	30/7/1989	43149
rndrew	 Cartwright	06/10/1962	60576
Angie	Miller	1960-03-10	27689
 Carla	Flores	01/04/1994	85871
Brenda-Smith	Kraulss	23 Oct 1972	61831
Luis	CROMER	9 Jan 1986	74093
Nathan  	oMore	12/16/1980	9352
Larry	Smith	10 May 1962	30268
Margie	Sessoms	1939-09-13	12583
Kenneth	Dooley	02/12/1964	38917
Keith	MCGINCIS	1949-12-14	9564
Carl		6-30-1994	12727
Robert	Pippen	22/11/1971	69600
Elvin	  Durham	03-05-2001	23477
Barbara	Persron	06/11/2002	1390
maggie	Massey	9/7/1971	57140
Lonnie	Orr	05/11/1953	68755
Daniel	Dewalt II	11/04/1939	55778
Gary		6-18-1949	52444
Virginia	Boyer	1987-12-04	98446
Dorothy	Johnston	14 Jul 1987	56213
Mozella	 McClay  	07/02/1967	38610
 Howard 		1965-10-12	6708
Mack	Degregorio	3-15-1982	6829
Stephanie	Mtetcalf	1963-01-27	11282
Jason	Janner	04/09/1966	67808
mclaire	Blakley	28 Oct 1970	2860
Kathryn	Harvey	4/4/1985	1111
Bobbie	Dotson	03-23-1972	33768
Sammie	Hubbs	29 Apr 1949	55446
Dewayne	Lewis	9 Apr 1950	6854
CONCHITA	Chester	03 Dec 1973	76176
Abbie	Pierre	04-12-1994	88448
Denis	Fiecke	1951-08-01	98256
Jennifer	Krueger	19 Jun 1983	94236
Michael	Davis	1985-02-11	89995
Carl	  Wilson 	07-27-1980	34688
Arthur	Miller	1980-8-13	5943
Kenneth	Green	2-28-1974	13736
David	Hamm	1/10/1986	15398
uSsan  	  Schmid	27/02/1945	32149
John	Petrin	1958-5-25	40570
 Esther  	Burgess	6-20-1937	97995
Geraldine	Rogers	1939-09-05	43520
John	Weiss	06-25-2001	39649
Carmen	Taylor	14/02/1952	86740
Maria	Davis	2/28/1948	16637
Brian	Hansen	30/4/1999	49420
Carlon	Miler	1967-7-28	15691
Robert	Green	03/04/1938	6275
Jose		19 Apr 1958	53020
Grcgory	Weiss	1963-09-12	12407
Christina	Degraff	31 Oct 1943	10711
Marui	Walsh	11-29-1997	57967
Andra	Lemon	9-23-1983	63545
Charles	Mitchell	12/3/1987	57460
Earl	Obrien	11-13-1993	40736
VIRGINIA	CASH	05/04/1997	9323
Elliot	Sandoval	01/10/1966	78675
Theodore	Abbey-Smith	08-24-1944	33393
Bran	Anderslon	10/7/1965	32372
Larry		1941-07-25	91951
Marcelo	Hall	1944-03-10	79281
Rose	Jones	11-13-1950	74028
Johnny	Glagano Sr	6 May 1947	14178
ALAN Sr	Jenner	18 Sep 1995	80375
Harold	Elder	2-15-1959	68510
 Barbara	Langhorne	2000-5-6	98168
  David II	Stewart	18/06/1980	51986
Kelly	Smith	10/29/1983	87044
susan	Thomas	16 Jun 2000	56904
Willie 	Townsel	02/10/1951	64657
MABRIA	Rfederick	04-27-1997	79132
Lorene	Ry	1942-05-07	5724
Katherine	Hinderliter	16/1/1994	50295
Hugo	Johnson	27/07/1940	86886
Jean	Harley	31-3-1997	27132
Theda	Urabn	06-21-1950	74105
Richard	Martin	03-07-1972	58877
Aaron	Lyon 	1972-2-11	82675
Jopeph	McFadden	1968-12-26	73562
Donaled	Rosenbalm	1953-8-20	5919
Betty	Mayer	10-06-1950	20253
Michael	Cook	10-1-1989	57119
Robert Sr	Kline	29/05/1942	67716
Frank	bethea	28 Sep 1992	49509
Patricia	Gravelle	18 Jan 2000	95609
John	Blar	05/02/1976	40317
Ernesto	Downing	12/2/1944	92431
	 Vzzcarra	04/07/1938	15184
Pablo	Ware	01/22/2002	67161
Eric	Burrell	1967-9-5	57769
David	Ewing	11/27/1948	93559
Margrita	Wells	1946-09-13	80014
Juan	Lee	8 Oct 1975	14605
Ella	Fine	3/8/1985	79518
Deborah	Loyd	05-26-1944	18214
flicia	Hqill	1987-11-05	90807
Gye	Peterson	2-9-1992	23357
Edward	Natale	1990-12-14	16161
Justin	Brotherton	09-14-1984	6023
Rhondpa	Brdaford	14/10/1973	39720
Myles	Nance	5/11/1944	690
Patricia	Landry	02/08/1940	46120
Margaret	 Birchfield 	1959-09-15	36812
	Mattera	12/17/1954	63195
Michael		1976-03-23	58395
Gloria	 Orndorfsf  	28 Dec 1956	37497
Vera	Vaughn	07 Jan 1980	26514
William	Johnson	1952-02-13	90486
Pamela	Linares	06/02/1967	43241
Gladys II	Grissom	12/11/1961	31475
Brandi	Thomas	1937-11-17	57813
  Tammie  II	McCollum	5-10-1939	5525
Jeremy	Smitn	2 Nov 1977	86042
Leslie	Green	04/01/1949	81384
Horacio	Sells	05/05/1985	75712
Eva	 Sherman 	25 May 1966	27457
Jeane 	 Nelson  	05-27-2000	39984
Layton	David	12/06/1984	97066
	Clair	06/11/1988	88763
Cathy	Lopez	1989-2-10	49192
Dexorah	Maxwell	1972-1-29	46001
Jana	Moon	21/10/1984	66465
Jose	Koehler	05-22-1957	85425
  Tracy	ishop	8-25-1969	7400
Jesus	Solis	4 Mar 1964	43095
Josekph II	Gustafson	11/26/2001	75873
Barbara	Gibbs	9-3-1997	85820
Scott	Oswalt	26 Apr 1998	55436
Rex	Brown	11/4/1995	91052
Davidson	Linda-Smith	26/11/1993	28344
Kenneth	Lee	1990-6-5	41155
Hoob	  Doris	9 Nov 1967	4819
Tara	Pleasant	04/07/1984	47491
Lorj	Harris	20 Dec 1960	57061
Alan	Smith	4-18-1946	91027
Jennifer	Wu	07 Oct 1975	48964
Arline	  Lpevy 	07-21-1980	22228
Carly	Morgan	1940-4-13	63522
Deb	Rivera	19 Jun 1987	52013
	Wallace	1978-8-19	90160
Harry	Holtz	05/27/2001	23702
Mike Sr	Johnson	28/03/1943	96426
  Brenda	Ho	8-12-1960	92573
James	Scher	??	80601
Sandra	Gonzalez	29 Nov 1987	40238
Miguel	Harvard	18/04/1996	88409
Nimk	Wendt	04-02-1937	30917
Alexander	Schroyer	4-10-1989	35541
Alyssa	Cook	20 May 1956	93951
Cherly	inney	20 Jul 1955	12417
Kxvin	Christian	05/02/1958	78802
Thomas	Wilkinson	13/7/1970	96561
Rober Jr	Bryant	21 Jun 1955	75418
Casey	enton	7-24-1963	40618
Ruth	varcia	1964-07-31	36238
John	Cota	6-27-1994	63776
Carla II	Cassel	1953-08-09	40395
Edward	Swaim III	30 Apr 1973	20259
Martin	Richard	4/6/1940	71909
Darrell	Do	8-1-2000	84599
Gary	Cavalier	1952-06-23	90520
Mildred	Reeves	08 Oct 1971	22328
Mark	sherman	1974-7-21	239
 Todd  		05/07/1973	58767
uinda	Gainey	20 Aug 1949	56438
Amanda	Spurlock	07 Dec 1957	51349
Leslij	Ly 	13/09/1976	50343
ELMER	Morgan	16 Nov 1995	63754
Cornelia	goodwin	5 Jun 1964	29387
Kyle	Michael	12/25/1989	16743
 Arnoldo	Calderon	01/01/1967	3046
Amnda	Williams	1968-05-24	2095
Michael	  Johnson  	1978-08-19	91154
Troy	Clements	25/10/1952	48976
Sabina	Holman	5/26/1988	65165
Janice	Stone	08 Dec 1965	63610
Joann	Renninger	21 Jul 1992	57996
Annije	Connelly	1956-3-23	55560
William	  Wolker	11-28-1965	24476
CONNIE	Jarvis	6 Jul 1972	29221
Kenyata	Blandng	21 Aug 1969	23115
Shan  	Randolph	4-14-1999	21078
Thomas	Dunlap	13 Mar 1959	15056
Martin	Steinberg	2-9-1962	62614
Briritte	McKinney	1951-4-2	64704
Curtis	Bevins	03/03/1948	85240
Audrey	aylor	1948-06-17	425
James	Reagan	02-17-1964	56350
Linda	buchanan	1968-01-10	51873
Ernkest	Gray	1969-02-22	5263
Chris	Carter	2001-11-5	12706
Robert	Kelly	18/04/1988	8814
Erin	Lambert	05-21-1947	85895
Anita	Kail	28/11/1979	56239
Joseph	Shaw	03-23-1945	60207
 Sandra 		10-21-1999	18328
Kelly	Myers	1948-01-01	73003
Carmella	Lynch	05-23-1977	64424
William	Kiim	20 May 1953	23299
William	White II	6 Sep 1993	50542
Jerry	Sachs	1951-12-8	34551
Bessie	Roye	10-19-1941	55108
Sarah	Barker	05-27-1982	20049
Planas	Patricia	1979-3-6	99252
Gloria	Murray	05/21/1977	88974
George	McDaniel	1946-10-09	37376
Daniel	Magruder	31/03/1977	48192
Jean	Jenkins	28 Aug 1962	16042
Dwight	Rodriquez	06-22-1944	70567
Jacob	Marsh	5/19/1959	63792
Donald	Jnoes	09/08/1990	57188
Billie	Garmon 	06/03/1993	7376
Robert	Wood	25 Jan 1994	95604
Samantha	 Brock	05 Aug 1949	47983
Emanuel	Flynn	1999-10-28	22194
Joseph	Clark	07-29-1995	24311
Robbi	Dodson	11-28-1959	51073
Constance	Goodspeed	n/a	8564
BRIDGET	Currie	1980-06-13	943
Margaret Jr	McGrath	22 May 1968	63225
Cghris	Riddle	06/07/1977	29293
Adam	Harrison	4/28/1984	85858
 William 		10/02/1939	4867
Romeo	Engles  	05 Jun 1984	88305
Schuster	Geneva III	5/20/1954	91752
Rudy	Hebert	26/06/1986	46145
Mildred	Whittington	10/15/1982	66396
Jerome	Evans	9-18-1956	5246
Burke	Lee	29/04/1960	74175
Daid	  Riggs 	06/24/1953	17851
  cathy	Jones	9-3-1991	14570
Jonathan	Morgan	01/27/1996	76976
Daniel	Friedman	06-07-1969	18942
Wendell	Bliss	1970-12-29	21461
Joe Sr	Meister	24/05/1988	35729
Ernest	 Hay 	4-9-1996	10888
Michael 	Bryan Jr	04-19-1993	91976
Wilma	Hawkins	24/05/1970	18285
Eric	Stone	02-28-1960	18619
Christopher	Weaver	26 Nov 1975	29671
tjomas	McLean	3/20/1952	45489
Otto	Bridwell	02-11-1986	94271
Donna	Butterfield	2000-07-29	77088
  Walter	eHopp	1979-12-17	37106
Chalrie	Sanchez	08-29-1991	53985
Herman	Crowe	06-08-1993	8997
Rose	  Osburn Sr	1975-09-18	48410
	  Meyers  -Smith	1944-2-16	89542
Tracy	Soto	1953-08-19	88860
Amanda	Weaver	10/24/2000	31236
Perdo	Burr	4-20-1999	24813
Chris	Lopez	09 Sep 1976	47447
Anthony	Brown	02-03-1940	47581
Kim	Redmond	1967-01-05	83651
Reuben	Nolin	2003-1-5	17980
Jimmy		1-3-2000	39584
Samuel	Nishimura	10/11/1988	34284
Thomas	Benny	3-7-1951	48764
Elizabeth	Cooper	10-28-1941	62418
MICHAEL		16 Jul 1973	22852
David-Smith	Thompsou	08-09-1948	27327
William	Buck	09/04/1992	11366
Bruce	Decastro 	1961-11-17	49274
Michael	Musgrove	7-10-1949	23313
Christopher	Ramirez	05/03/1946	27797
Jacqueline	Melendez	16/05/1979	82194
Luclle	Pratt	24/06/1942	97454
Sherry	Turner	27/10/1962	22104
Anna	Williams	19 Nov 1979	16399
John	Grimes	4-28-1964	84060
Helen	Holmes	15 Jun 1996	8376
Lisa	Kubiak	03-31-1964	73144
Larry	Henderson	17/11/1987	39572
Leroy	Compton	18/02/1980	90497
Thomas	Holbrook	01-24-1954	7948
Robert	Hills	12/07/1947	51587
James	Payton	06-05-1958	34213
hDebra	Riey	23 Jan 1957	9056
TOMI	Principato	10/03/1970	36938
Edna	Benning	2/18/1979	93963
Daniel	Parent	1940-09-02	98352
Pearl	Stoneking	02/04/1949	97728
Danny	POE	1979-6-13	83077
Mendoza  	Donald	08-28-2001	81531
Alan	Henderson	1/12/2004	56327
Jennifer	Henry	1960-8-24	94550
Ryan	Warner	8/6/1947	79275
Alvin	Pickel	11/22/1956	47634
Betty	Thomas	01/24/1998	8544
  Mary 	Landry Sr	03/05/1971	32096
Donna	 hickman  	1974-12-15	87062
Donna	 Butler  	2002-09-29	57263
Blanco	Tammy	19 Feb 1941	99841
athy	Williams	1987-01-06	90714
Josuha	Dawson	25 Sep 1986	38015
Frank Jr	Carson	7-2-1965	92140
Barbara	Totte	02/06/1969	41032
Edward	Hernandez	04-25-2000	56803
Thomas	Rumbaugh	24 Sep 1958	90229
Jean	Freema	07 Mar 1962	14513
William	 Flaherty  	12/07/1947	31315
	Landaverde	1949-05-30	69951
Vera	Triplett	29 Dec 1973	465
John	McCoy	7/10/1965	76622
Scott	Ross	18 Feb 1971	73291
James	Helvey	09-10-2002	62210
Adam	Delaney	03/22/1945	32997
Herbert	Cooper	18/08/1944	51573
  Tracy	Merrick	26 Apr 2001	70594
Reee	Henderson	1981-05-11	76107
Mary 	Guerra	11/04/1941	41788
Dollie	Gross	23 Oct 1949	61110
Ernest	Knight	1965-5-19	39404
 George	Rodgcrs	n/a	14080
Sherry	Starnes	10 Sep 1958	7042
Jason	McDaniuel	2-10-1966	22917
James	McNabb	4 Jan 1991	37736
Christiano	 Brian  	06-02-1946	33502
FRANCISCSO	  Jarrell	10/06/1942	89064
Lanny II	SAAVEDRA	n/a	57042
 Janet  	Potte-Smith	12-08-1985	24146
Gabriel	Gregory	1964-04-30	41620
Joan	Lamb	25 Jul 1997	1927
  Thomas  	Davis	04/10/1945	4912
Bruce	Wilmoth	30/04/1984	21671
Donald	Alexandexr	01 Feb 1964	11392
Watson	Charles 	12/7/1941	97714
Ariana	Avey	09/25/1965	91000
Robert		04 Sep 1971	14078
ary	CHAVES	03 Sep 1963	70859
Douglas	Caldwell	28 Apr 1948	65294
Deborpah	Caperton	23 Apr 1981	69946
Lois	 Wilson	24/06/1945	19914
Mirian	Schmidt	13/06/1980	31825
Mona	Saltz	1991-09-03	61819
Rosalie		18/08/1987	4441
Ada	Day	26 Jul 1941	8519
Christina	Forte	6-21-1964	63393
Frances	Bradley	29/5/1952	72629
Lela	Estep	05/23/1985	52651
Statn	Chad	1/29/1952	67260
Rachel	Price	01 Feb 1995	95050
Alma	Bond	1942-10-26	1534
Andrew	Crabtree	09-02-1969	87752
Rosa		10 Aug 1960	41722
Arlene	Wickstrom	1998-06-22	32881
Marian	Jones	1993-1-9	66892
Lola	Lightfoot	1945-01-29	40501
Mary	Cowan	12-21-1946	58155
Sherry	Morton	1973-8-5	89823
Margaret	Miller	03/11/1998	31913
taylor	ERIC	23 Apr 1964	44602
James	Tran	1957-08-23	46541
Brian		04-05-1969	46860
Elaine	Holmes	10/31/1997	23259
Gerald	Hall	25 Dec 1939	18800
Minnie	Cowan	26/01/1947	41678
John	Houston	6/1/1969	55484
Frank	Pittman	1999-10-18	22972
Sharon	Elsner	11-29-2002	79401
Ashley	Gordon	02/12/1947	21092
Frank	McDonald	12 Jul 1946	97660
Brandon	Constantine	1966-6-22	31859
Robert	Crews	1984-03-31	80937
Chelsea	Raynor	18/09/1985	30560
Richard	Switzer	12/09/1949	98221
John	Ewen	1 Mar 1984	98208
James	SALAS	06-25-1955	82460
Anna		07-10-1944	70564
Eric	Burks	04/04/1937	31474
Shirley	Cark	22 Mar 1948	48452
Eldon	Cotto	21/6/1958	88846
Teddy	Byrd	12/05/1950	87466
Linda	Brown	10/09/1959	76119
Monica	Smith	28 Mar 1947	62519
Jerry	Trainor	02-16-1962	64009
FRANCIS	Johnson	06/16/1954	87820
Mark	Smith	15 Aug 1953	26374
 Sarah	OSOBRNE	4/11/1975	85642
Shelly	Rodriguez	21 Jul 1973	66902
James	Osorio	20/02/1964	95135
Ryan	Seiler	10 Apr 1945	53510
Joyeph	Pearson	20 Nov 1969	4790
Gregory	Mitchell	25/7/2003	97052
BRENDA	Jones	26/07/1949	52631
Faye	Sanchez	03-23-1966	79471
Wbarren	Ruhland	10-31-1967	64241
 ROSE  	Maldonado	1986-10-22	98442
John	Mackinnon	15/12/1972	35489
Kevin	Bode II	10-18-1990	26196
Paul	Sanchez	11-02-1971	33420
  Enoch 	Glen	08/22/1965	8847
Anm	Arnold	unknown	87232
Michael	Thomas	04-25-2002	99326
Jacob	Tracy	1991-10-24	75080
William	Harvey	22/2/1988	45834
Laura		1/13/1947	34413
Linda	Rodriguez	12-17-1978	90573
Darlene	 Leaman 	3-23-1948	86307
Roy	Malone	08/18/1971	25557
Harry	Montgomery	n/a	49029
Melissa	Milligan	13 Oct 1967	68895
Lawrence	Barker	8-8-1970	2162
Michael	McCurdy	8/12/1998	62103
Juan	Lee	06/29/1978	99562
Molly	Diaz	06-16-1988	96557
  Paul  Jr	Bates	17/2/1953	89752
Stve	Savage	4-26-1946	26412
Violet	Wilson	22 Sep 1985	93429
Jill	  Ellis 	1964-6-30	1086
David	xRohe	8-6-1991	38134
Zoe	Hickok	11/18/1942	4890
Jason	Pierce	26 Apr 1979	313
Donald	Ganzalez	7 Apr 1955	6439
 Dwayn 	Cross	10 Feb 2002	60783
Mary	Gonzeles	5-1-2002	73120
Brian	yteinhoff	27 Nov 1972	20756
Jennie	Snyder	28/06/1953	54760
Adria	Smith	1988-11-11	21008
Helen	Satterlee	23-1-1975	99536
 Terence 	Fitzpatrick	8-5-1980	13800
Gary	Morrow	5-5-1960	40189
Jerry	Foulk	3-24-2003	87424
John	Long	24/12/1968	41759
John	Sanders	18 Jun 1956	46564
nRufus	Lynch	08/19/1941	47920
Virgie	Jaramillo	08 Jul 1940	44617
Sarah	Honeycutt	01-08-1990	18880
McAdory	Kelley	10/06/1937	88454
Shaffer	Sherri II	4-4-1951	93558
Terry	Reicke	1971-1-18	92331
Mary	Vance	1989-10-7	18988
Sandra	nelsno	11/27/1958	23533
Peggy	Riggs	10/01/1975	85424
	Smith 	11-30-2000	3962
Tamara	Garcia	1976-5-19	84776
Lashonda-Smith	Strickland	8/3/1984	59799
Addie	Hollomon	4-13-1984	25887
Lynn	Armstrong	11 Mar 1971	16230
Richard 	Gibson	10 Nov 1978	69237
Estella	Layton	10-28-1976	70246
Tanisha	Larson	01/31/1945	89068
Jim	McDuffie	1980-01-21	95931
Helen	Lockhart	11-6-1986	21109
Lonretta	Applegate	15 Aug 1949	20544
Connie	Granger	07-05-1995	42955
 Alonzo  	Conti 	1985-08-13	51687
Catherine	Williams	4-10-1972	81224
sandy	Maurkley	03-25-1942	92161
Cameron	Johnson	3/6/1958	30040
Ernest	Darwin	17/11/1976	36599
arah	Quackenbush	12-14-1983	51602
Julie	Collins	1-22-1965	19192
Sanchez	Brandon  	08/29/1949	7154
Jim		7/8/1968	56847
Alexander	Esquer	10-23-1995	56243
Erin	Levesque	21 Apr 1967	26024
Vivian	Busch	1957-06-20	51518
Howard	KENT	10/04/1986	34586
Sandra	Flores	10/23/1966	83305
	Griffcin	11-22-1955	79904
Richard	Tucker	14 Apr 1949	31469
Constance	Dargan	27/12/1946	99847
Eddie	  Hooer  Sr	23 Dec 1940	54241
Cynthia	Leach	18-6-1954	48141
Jeffrey	 Gates	26 Sep 1977	85786
Daniel	Hall	11/4/2002	46041
April	Cook	18-1-1957	22910
kristen	Costillo	4-19-1937	36765
George	Vowgan	2-14-1985	53530
  elinor  	ing	2 Nov 1974	62914
Theresa	Bucher	9-3-1957	30370
Christian	Taplp  	4/2/1978	50919
Rebecc	Fisher	12-10-1985	81454
William	Campbekll	1965-9-17	41670
Robert	Moses	20/09/1948	4305
 Brian 	Navarre	01/10/1944	49730
Horton	PATRICIA	1973-09-11	43952
 Pablo  	Adams III	1968-02-26	9526
Alvin	Hayes	05/10/1993	76715
Earl	Mendez	29/06/1974	20655
Stmeven	Beach 	20 Aug 1988	98636
Clark	Salome	1979-11-18	71968
Angela 	Davis	07-27-1955	22070
Elaine	Compton	1943-11-14	93245
Lawrence	Nicholson	1961-04-03	57517
Russell	Leatherman	9-8-1975	9730
Dolores	Jimnez	04 Jun 1976	45908
Vick	Scuderi	30/11/1942	70572
Cynthia	Grogan	5/6/1943	92387
  Earl 	Spurgeon	1954-03-05	49505
John	Johnson	06-07-1986	14727
Julian	Freeman	06-25-1957	77289
Henry	 Cadwallader	12 Feb 1951	66083
Miles II	Andersen 	3-11-1979	12809
Victoria	Branwum	09/23/1944	84032
Helen	Cruse	1979-02-14	31027
David	Chung	2-10-1985	12008
Gloria	Rogers	09/30/1961	27406
Effie	Amis	9-23-1939	85974
  Armando	Sylvester	21/04/1946	70091
Donald	Davis	30 May 1969	3378
Helen	Tusing III	see notes	77226
Everett	Tracy	17/01/1991	36272
Charlie		1975-04-09	42817
geffrey	 Grider 	8/7/1937	18746
Pamela	Jackson	1948-10-04	29443
Jon-Smith	Mitchill	1957-04-13	95979
Grace	 Mahoney	29 Jan 1957	10981
mary		19 Mar 1960	32021
Joseph	Kirby	1-24-1977	81153
Natalie	Jacobs	1978-07-22	52784
Jessica	Owens Jr	29/04/1970	33161
Jeff II	Smith	14 Sep 1976	4560
Molly	Mthis	1977-11-15	31400
Tina	Bryant	3-6-1940	87690
james	Sweat	10/23/1998	86069
Christopher	Adams	13 Oct 2000	52421
Melvin	Smith	1971-02-04	52010
William	Gray	1961-10-01	87362
Robert	Kellner	2003-10-30	23838
Matoew II	Lowry	1966-02-18	81921
Jason	Cruz	19/2/1997	96012
Hida	Jernings	27/06/1982	31556
Henry 	Guido	07-20-1953	33306
Tximothy	Richardson	18 Oct 1991	57035
Stephen	Murray	9/9/1957	68213
David	Cook	1954-09-13	6912
Kerry	Powxell	2003-12-23	89889
Lydia	Carpenter	02/17/1973	47180
Carol	 Garcia  	n/a	57913
UNN	Ugalde	1992-11-21	65924
Ashlee	french	08/06/1937	61415
Jeri	Kean	06-04-1973	86707
Anthony	Brady	03/23/1943	80272
Shannon	Gascon	28/5/1959	40169
 Deanna  	Hiser	1/5/1940	90274
Sarah	Dcurst	15/04/1968	40216
John	Sharkey	08/29/1977	2855
Juan	Hunter	17/07/1996	56699
Parham	Erik	09-14-1954	68703
Ella	Rodriguez	12 Nov 1986	66637
James	Woods	19/12/1981	53089
Tawanda	  Wingate 	10-31-1983	48534
Todd	Kropp	10-24-1949	56111
Dawn	Armstrong	6/7/1973	13886
Lorenzo	Jeffries	9-8-1939	37278
Mark	Cumming	1993-11-25	54696
Martin	Jackson	17 Jul 1982	54694
Jan	Mille	1939-11-29	62789
marjorie	Lyons	24/5/1983	21589
Sarah	Sands	13 May 1986	12432
Juanita Sr	Vrney	27 Oct 1969	62064
Jackson	Louise	03-09-1983	72789
Stephne	Mann	1956-8-17	58290
  Audrey	Numbers	1959-10-30	21370
Diana Sr	Scott	7 Aug 1941	67318
Beth	Nagle	1994-08-31	22086
William	Gentle Jr	10-20-1982	423
Toby	MARTINEZ	8-3-1988	86998
Kerry	  Sutton  	1962-6-27	59080
Sarah	Goss Jr	1968-3-22	25085
Ross		01-28-1953	32706
Roberta	Bond	08-14-1999	28140
Richard	Delong  	05/21/1991	84153
Bette	HOWLE	unknown	70804
Micahel		1961-4-1	42211
James	Spotts	30 Jan 2003	26359
Joyce Sr	Ho	7 Nov 1937	45327
John	Wetzel	25/03/1993	14471
Adam-Smith	 Braswell	22/01/1998	19688
Isabella	THOMPSON	1938-12-14	11180
 Mfary	Natale	1-17-1965	3414
Kimberly	George	1952-05-06	29326
Jeremy	Carlino	14/08/1951	97721
Kathryn	Moskowitz	2-9-1980	67940
Harold	Aragon	10/04/1991	96672
Stevn	Copeland	02/24/1990	26805
Ray	Ruck	10/11/1939	69551
Stanley	Hall	1967-03-29	83176
Luis	Switzer	7/8/1980	50548
Ricky	Sak	9/15/1939	50018
Mark	Satterfield	09/07/1939	50057
Anthnio	Shea	1941-11-17	50118
Joseph	Jones III	16 May 1989	2431
Travis	Payne	2/11/1941	78570
David	Simpkins	28/2/1980	29187
Derrick	BROWN	10/05/1957	73478
Amy	Veal	10 Aug 1964	74154
Rodney	Warren	09-01-1982	98374
Lucille	Kennett	06/25/1969	27933
Shorry	 McBride	9/6/1944	99072
Craig	Lowder	05 Sep 1957	92511
Angela	Woodward	05 Dec 1963	6993
bazel	Stevenson	10/31/1987	55515
Joseph	Herring	4-7-1958	61792
Catherine	 Roemo	1953-3-28	12708
Anne  	Arnjold	1971-2-24	11041
Pete	Barra	1973-10-13	46164
Patrick		03/15/1956	48682
Helen	Hines	07-17-1952	92190
Melind	Heid Sr	14/08/2000	59159
tRobert	WILLIAMS	10/02/1948	35429
Justin	Foss	14 Aug 1943	95873
Haywood		06/01/1965	72447
Christopher	West	10 Dec 1946	87325
Kelly	Sauer	04/08/1955	88378
