GivenName	Surname	Birthday	uid
Fred	McClure	30-10-1972	41936
Gloria	Williams	4-22-1943	59452
Kelli	Davis	1963-10-07	92210
James	Nunez	03/07/1960	23275
Rebecca	Halliburton	27 Nov 1962	36191
Alan	McClain	06/16/1949	88065
Concetta	Fobes	08/30/1952	83263
Dkavid	 Williams 	1968-11-30	97782
Cynthia Sr	Wilson	11/11/1946	83691
James	Burrell	12/11/1983	11834
Joe	  Dobbins	4/6/1967	81389
Deborah	Thompson	11/09/1941	41341
Ralph	Felix	05/20/1963	79788
Eva	Shell	16 Feb 1951	57667
Tamera	Presley	1981-9-21	89657
Densiha	Bble	4 Jul 1964	6000
Brenda	Hall Jr	15/7/1986	5570
Betty	TAYLOR	20/08/1953	84802
Marian	Smith	07/15/1953	92308
Guillermo	Huynh	1961-05-22	51304
Donald	Soutth	2001-08-27	14019
Grace	XTHERIAULT	05/10/1954	88801
William	Townley	3-8-1965	42998
Betyt	Yowell	7/17/1949	61941
Linda	Veiga	1979-9-11	53093
Wilbert	Cosme	08-07-1942	23513
Sylvia	Willi	24/05/1972	84301
Thomas	Halvl	09 May 1949	38394
Paul	Rendon	15 Jan 1972	10074
Claence	  Gambrell	06-25-1985	70517
  Kevin 		1971-3-27	48983
Barbara	Atkins Jr	1990-9-20	30193
Georgia	Martinez	1990-12-17	86783
Shannon	Hernadez	23/3/1976	36903
	Spellman	29/9/1984	26766
Annie	Hackler	28 Feb 1959	71624
Anthony	Smith	06/08/1950	15996
Edwadr	Johnson	02/21/1960	56270
Clarence	Tullis	10 Apr 1997	72900
Kgym	Sipes	20/01/1952	35174
Jonathan	  Case 	1989-05-04	14864
Sanders	Brady	3-12-1994	80488
Richard	Daley	1943-5-13	55047
Mark	Tanner	2002-09-16	36761
Ralph II	Herdell	10 Jan 1970	90054
Gary	Johnson	1986-11-18	39750
Joseph 	Hensley	10/21/2003	9862
Pablo	Hernandez	05/13/1978	62692
Jacob	Williams	01-31-2000	4946
Troy	Harris	4-2-1974	73380
Edna	Graves	15-4-1937	75074
Debra	Hoadley	15-5-1964	60951
Yvonne	Dillard	07/05/1999	55125
Rigoberto	Martdn	10-13-1978	10845
Michael  	Snyder	07 Oct 1975	49224
Mark	CASTILLO	31 Aug 1958	87072
  Iris	Delvalle	8 Jun 1938	92657
David	Cooper	14/10/1954	75525
Don	  Smith 	15 Apr 1937	89896
Lakisha	Strickland	1944-6-6	78679
Warren	Zimmermann	1967-1-28	79343
Daniel	Baltes	25 Oct 1957	22039
Matthew	Shears	16 Oct 1989	35122
Normaen	  Elliot 	06-05-1943	50006
Edward	Ledoux	02/10/2003	76922
Larry	Robinson	03-22-1955	64759
Jopseph	Nichols	14/05/1976	37287
James	Foxwell	17 Jul 1961	84297
Jese	Fiala-Smith	1961-11-6	16736
Harold	Nelson	1982-07-19	22411
Andrew	fredricks	04-23-1949	43913
Leah	Kafman	06/26/1977	84782
James	Valdez	06-30-1972	69654
Tracie	Rowan	1937-2-21	62063
Meredith	wilkerson	1988-4-8	20798
Amelia	desmarais III	19/07/1969	4145
Al	Ridgley	12/30/1984	32510
Andrea	Fleming	1-31-1943	90039
Hartl	Greg	01/24/1985	89728
Thomas	Bane	11/27/1942	13554
Joseph	lCheney	06-10-1991	24444
Rita	Harvey 	07-01-1970	13180
obert	 Whitz  II	11/01/1949	84890
Clifford	Bruno	31-5-1959	28481
Chris	Chambliss	2001-07-15	67729
Eveyn	Nelson	07-28-1989	65425
	Carrillo	4-8-1983	85676
Kenneth	Studer	1969-4-5	32875
Kirsten	Little	1979-4-5	45503
Nicholas	Johnson-Smith	10-8-1969	10533
Eartha	Taylor	12/05/2002	83048
Angela	  Wildv 	12-31-1976	48285
Laurie	Arevalo	6-18-1944	7631
Lloyd	Williams	12/19/1952	85467
Betty	Stone	08-07-1959	30132
Ella	Blanchard	21 Sep 1941	34365
David	Long	10-8-1971	59369
Richard	Dutra	5/30/1996	31552
Jennifer Jr	Romano Jr	1/6/1999	69208
Bobbie	Henry	1960-10-5	89833
Joseph	Cropper	09-16-1938	63361
  Tom  	Harrison	02/25/1969	71211
Fred-Smith	 Radcliffe  	9/30/1944	96261
Richrd	Crespo	05/07/1961	43570
Sherry	Sternberg III	13/04/1985	43589
Both	Mahn	11/12/1952	37424
Patricia	Upchurch	08 Sep 1945	29927
Robeort	Hall	24 Jun 1947	24000
Kenneth	 Hammons  	11/09/1970	14827
Janice	Hanrahan III	1959-05-04	65370
Jhon-Smith	gasanova  	03-04-1990	70108
Arthur	Martin	1969-10-20	23663
Richard	Gardner	1998-11-23	30098
Bertha	Jqames	13/3/1980	79229
Brian	Braxton	1954-1-7	78613
Steven	Nguyen	12-4-1958	4154
Ttimothy	Dixon	04 Apr 1948	87817
John	Bump  	03-28-1953	60245
Chase	Sisk	04/11/1948	66514
Mandy	Cooper	03/01/1938	61112
James	MCombs	25 Mar 1977	72565
Margaret	Turner	12-25-1975	32098
Roxnane	Colon	03 Mar 1942	64937
Travis	Miltenberger	1980-10-11	50293
Douglas	Brown	04 Jul 1939	94704
Roxanne	Campbell II	7-20-1967	37562
Joyce	Bagley	1951-7-29	78943
Trina	Stanley	6/30/1990	23022
Michael	  Grenier	3-25-1956	19056
Allen	Webster	26 Feb 1941	52606
Richard	Meyers II	1951-03-17	48064
Bernard	  Richmodn  	01/23/1977	89059
Terrence	Allen	05-04-1972	4827
Edith	  Rock	30 Nov 1977	24821
Lisa	  Vogelsang 	20 Jun 1994	85782
Don	Ness	01/10/1967	45085
bernard	Hamilton	1953-8-7	7974
Maryjo	Webb II	06/07/1949	82097
dale	Smith	28 Sep 1940	22090
cMary	Galloway	10-08-1978	52906
Patricia II	Owen	04 Mar 1969	25989
David	Carter	7/8/1989	78929
Frank	Toppiung  	24 Oct 1998	97651
Maria	Nguyen	11-21-1991	635
Eugene	Selzer	22 Jan 1983	23692
Lee	Jones	07-02-1940	56667
Joshua	Lima-Smith	22/03/1990	22753
Melvin	Hill	17/3/1943	26353
Davaid	hackvtt Jr	06/03/1970	85538
William	Franks	02 Jan 1993	34111
Esther	Rouse	11/18/1958	58620
Dennis	Vgel	16/04/1938	89966
ramon	CLEVELAND	01/25/1990	30287
Monica	  Jackman 	07/08/1938	54517
Mark	Boyd	??	40924
Matthew	Fallin	1978-10-09	90555
Shirley II	Wise	1/2/1996	6142
Michele	Saunders	9-6-1954	48558
Clara	Hymes	09-18-1954	20184
Lindsey	Dempster	21 Jun 1945	8293
Jared	Engebryetson	9-22-1960	88712
Rebecca	Rool	04 Mar 1939	28824
Herman  	Ziemer	1952-3-3	72100
Branzdon	Flores	6/20/1964	14883
Suzanne	MCREE  	4/10/1978	95981
RUFUS	Corry	1993-01-25	37552
Terry	Watkins	22-12-1966	20671
Jason	Hammond	16/08/2000	57301
Lutz	Darlene	1953-3-8	58810
Alysia	Herndon	04/24/1938	43684
xbonnie	Sheppard	06/18/1945	4354
Albert	McCollister	24/5/1964	54082
Larry	Minic	1965-12-04	55433
Mark	  Gonzales  	25 Dec 1942	44613
Lillian	Allen	1939-08-23	31833
Rnald	Collye	08/26/2002	54563
Michael	Petirllo	10-17-1976	514
Theilma	Soler	05 Mar 1994	21360
Wesley	McCarver	29/08/1949	81604
  Carrie 	Justus	07-10-1946	50406
Anthony	Rhoads II	04/18/1939	38414
Barbara	hSepard	7 Jun 1971	98018
Barbara	Mitchell	11/24/1994	72020
Julie	Miller	02-28-1989	51702
JOSHUA	Gallegos	26 Jan 1949	38835
Virginia	Keenan	29 Mar 1959	11247
Joshua	Carrillo	7-13-1968	34118
Everett	Aguilera	3/22/1959	73325
	Stevnson	12/4/1947	47539
Patricia	Boyce	05/05/1982	76682
Mark	Lea	06-10-1995	19764
Jelel	Campbell	17 Jan 1982	89370
Caroline	Kline	1950-12-06	49542
Michaela 	  Horning	8/5/1993	48811
Amanda	 Wilson  	11/05/1987	47298
Barbara	Byrd-Smith	30 Aug 1985	50380
Della	Rooney	05 Dec 2000	97775
Ollie	McCrea	1962-7-12	99133
Jennifer 	Beal	4-24-1977	15356
Jasmine	Hatcher	05-07-1939	75097
Turner	Julia	12-2-1956	35136
	Ruz	03/22/1994	60295
  Alene 	Hernandez	06-30-1984	26314
Randolph		01-18-1971	20835
Jack	Gore	16/05/1969	13658
Matthew	Benavides	26 Sep 1941	68451
Nicholas	baker	1975-3-7	19596
Misty	McCarter	10/03/1946	1975
 Henry	 Savage 	1944-2-5	49568
Morton	 Rollins	17 Jul 2002	89761
Keven	Sims	11/01/1986	77287
Ashlee	Fyfe III	1-22-1990	5450
Emily	Katz	01/07/1954	95560
  Jeffrey	Aguirre-Smith	1/4/1955	80997
Billie	Quinn	6-25-1966	83878
Erik	 Hughes	12/08/1975	8333
Matthew	Waller	26 Nov 1948	4564
	Gibbs	22 Jul 1962	97629
David	Willingham	28 Jun 1986	10426
George	  Glover	02 Mar 1962	71912
Annette	Hopper	7-6-1982	25699
samantha	Shoemake	1987-02-01	89066
Jackie II	Guzman	11-30-1947	29446
Jenna II	Silver  	06/11/1997	54203
Steven	Ramirez	06/30/1937	85184
Sharon	Smith	08-20-1997	11323
Kelly	Holden 	26 May 1987	46408
barbara	Doss	2002-8-19	69257
Deana	Tyrell	10-9-1953	86017
Donald	  Fergus  	1974-9-20	47395
Sylvia	Orlado	09/16/1993	84318
Delia	Dniel	04-19-1945	5562
Estelle	Andrews	06 Sep 1943	42320
James	Hill	24/03/1980	59175
Neal Sr	  McDonald 	16 Sep 1982	55939
William II	BARROW	1/7/1952	1131
Dennis	 Bullard  	21/4/1953	72821
Anthony	Leis	12/19/1993	57846
Thelma	Sine	4 Sep 1990	18898
Diane	Bissette	n/a	8466
Francisco	Ambriz	08/01/1975	6284
 Beverly  	Dotson	19/10/1985	4175
Iris	Williams	2/6/1952	63404
Marie	Hamblin	10/08/1987	45199
Dan	Sterling	18 Sep 1952	77179
Danielle	Seymour	26/6/1981	88077
Constance	McCormqick	1998-09-02	5646
Alice	Stack	4-2-1965	44784
Cvarla	Mungo	12/18/1942	19150
Sherita	Logan Jr	10/19/1974	48122
Ashley	Conner	26 Nov 1957	29979
WENDY	Swank	08-22-1969	76654
 Melody 	Rivera	10/08/1960	28035
Manuel	Valdes	12-01-1944	885
Edith	Franklin	28 Oct 1942	5662
Stewart	Kober	3-13-1993	3868
Dana	Dorsey	07 Apr 1943	77955
Bornie	lleasants	20/07/1940	27845
Douglas	King	10-10-1939	44134
Sidney	Gonzalez	08-11-1988	14380
Elba	Becker	1938-5-7	33787
Rosanne	Graybill	05-22-1939	60629
Le	Kennedy	6-4-1986	38083
Sara	Hoffman	12/07/1996	1289
Hope	Cosner	02 Oct 1957	10217
Ralph	Manuel	11-27-1961	55632
Jose	Medina	9 Sep 1989	26342
Sidney	  Greenberg	11-20-1977	16065
George	Baker	1947-03-15	7242
Debbie	Woods	24 Dec 1959	86228
Vergie	Hernandez	08/04/1954	89238
Malissa	Binms	10/26/1960	40318
Lewis	Barnhart	23 Aug 1987	31559
Roosevelt	Noah	15 Sep 1980	97946
Jacob	Jones	2-12-1937	73665
Angela	Betts	29 Mar 2000	34408
aMrie	Coinwell	21-1-1954	93848
  Lacy 	Morrisey	06-02-1962	33688
Patrice		11/02/1989	90900
 Ball  	Laura	01/02/1947	6592
Susan	Casados	09/17/1952	44425
Corinne	Groves	25/03/1952	76831
David	Freeman	13 Oct 1944	91205
Camille	Cohen	20/10/1962	86051
Waloer	Lynch	03/21/1948	60430
iAmanda	Wright	1-17-1962	63887
Sharon	Riddck	07 Jul 1975	31494
Laura	Tovar	04/13/1952	37506
Armando	Seto	1951-8-31	37561
Mary	Lehto	04 Dec 1966	37312
iLnda 	Horgan	04/10/1955	24853
Kayla	McKenszie	11/02/1959	32126
Neva	Hulings	1984-03-13	62708
Christian	Otto	12-27-1976	33669
dorothy		11/10/1943	7567
Alexander	  Lowe	03-10-1950	30781
Theresa	Urso	18 Jun 1998	78474
Frank	Alexnader	08/10/1996	24843
Ronnie	 Jenkins  	1 Jul 1996	24759
Terri	Thompson	02-20-1981	5306
Daniel	Shadpe	1945-11-23	21943
Logan	Maloney Jr	04-14-1955	61680
Joseph	Brkett	3/17/1971	92285
Daniel	Mitchpll	11/8/1944	77547
Howard	Price	19/03/1989	55942
David	Ryan	12/22/1965	69454
Angela	Borden	16 Nov 1955	16988
Kym	Dudgcon	11 Jul 1956	83311
Beverly	Lusk	n/a	42694
irene	Goetz	19 Jun 1964	84226
Clifford	  Nair	27/01/1962	72229
Horton	Patricia II	1988-07-31	35139
William Sr	  Miller	01-22-1962	82381
Teresa	welsch	09/04/2003	14974
Frances	Jacobs	11-28-1993	5162
Clifford	Willos	1974-08-09	74377
Amy	Nagy	6-12-1997	20532
Gale  	Rector	28 Mar 1943	21061
Jennifer	Coyne	11/02/1981	20140
	Husband	10/01/1946	8959
Conway	Tny	4/4/1974	62302
Keith	Vea	20 Sep 1954	84207
Darrell	Grube	04 Jun 1971	80453
Jesus	Tuttle	25/01/1939	14765
Michele	Gonzalez	1968-05-06	8112
Ryag	Pauling	1966-03-11	28072
Adam	Goldstin	1979-9-3	29998
MARY	Butler	20/03/1971	45139
Brenda	jarnes	11/14/1946	50587
Maria	Botts	1941-06-10	28671
Gcorge	Vincent  III	15 Jan 1992	50326
Sarah	rBownell	11-19-1987	33322
Mark Sr	Clayton	04/08/1982	71593
Ellen	McKay	08 Nov 1959	76286
Ross II	CUSTER	09/26/1958	30993
Lynn	  Hillman	11/19/1978	18121
Rebecxa		1972-1-1	86567
Mark	Henderson	2/21/1955	65521
Ryan Jr	Roberts	8-18-1996	90446
Mprtin	Tanay-Smith	1997-2-16	71780
James	Johnston	11 Mar 1981	72886
Janett	Walton	01/30/2002	72031
 Frank  	Allen	2 Sep 1940	58169
Sweven	Hamlin	??	24062
Eugene	Plaisted	07/29/1951	33403
Mark	Hicks II	2002-09-15	44317
Laura	Mendoza	03-17-1953	47734
Sophie	Abney	16 Apr 1950	89428
James	Lamanna	08 May 1948	98254
Eric	organ	19/02/1956	54630
William	  Cooley	04-12-2001	40826
Brian	Pierce	26 Feb 1962	24459
Joseph	Brooks	10 Jun 1961	32326
Robert	Jung	03-28-1966	89557
  Graec	Mireles	1954-8-14	93898
Kathleen	Napper	21/3/1977	24302
Dorothy	Stafford	6/8/1989	29690
Donald	Lauer	9-3-1992	11704
Belinda	Comer	27 Jan 1962	86732
Karen	Murary	2/16/1974	33629
Celeste	Turner	2-4-1992	40629
DAVID	Richardson	5-23-1975	92248
Judith	Combs	24 Jul 1939	6445
Kelvin	Viola	1 Jul 1974	81212
Kathleen  	Baeza	24-1-1947	37365
Jay	Marriott	02-16-1950	87889
Samuel	Powell	01/02/1994	29681
Steven	Farnsworth	??	57782
Tesha Sr	Stephens	07/12/1970	58883
	Rivera	12-31-1963	58465
Paul	Chaplin	02/11/1988	88153
Reed	SAMUEL	12-11-1985	63866
Betty	Argo Sr	6-18-1937	22099
Melissa	Cox	8/17/1964	63467
Carl	Gonzalez	4-18-1981	25966
Shanonn	Currin	1974-08-24	8850
Robert	Perez	15 May 2003	97579
Annie	Hyde	04-30-1949	65142
William	Bowden	20/04/1954	43362
Elizqbeth	Hallenbeck	12-16-1985	62440
Jacquelyn	Ogle	30 May 1964	97943
Betty 	 plant 	1946-02-04	80319
Marian	Gullett	1940-08-18	76371
Christopher	 CRAMER  	18/9/1941	93063
deanne	Chun	05-25-1967	4674
Darren		1997-07-21	9938
Shelby	Morris	02/16/1973	13436
David	Mata	22 Apr 1971	68866
Armando	McKay	09-08-1981	14742
Helen	Gordon	03/03/1953	63312
Phillip	Jorden	04-11-1973	38865
Phyllis		17 Oct 1983	99817
Kevin	Lake	30 Jun 1955	2178
MATHEW	Holbrook	24 Aug 1951	87359
Florence	Bswell	04-19-1979	1346
William	  Fason 	09/25/1948	83215
Michael	Wilcox	16 Oct 1992	27824
Nicolas	Brown	1945-10-29	58595
Emma	Garcia	13 Jul 1985	47088
Morgan	Suarez	08/04/1946	3390
Tommy	Bush	10-03-1992	55316
Charles	 Molina  	12/14/1938	42674
William	Lessard	07-25-1980	3570
	Miller	25 Jun 1950	18844
Elizabeth	Hughes	05/25/1967	94011
James	Johnson	7-21-1942	35384
Larry	Rutledge	06/14/1984	85413
Nancy	Orr	1940-01-15	9543
Juanita	  Oden	1949-01-03	65375
Daniel	Howery	09/16/1992	88030
Loretta	Williams	23-10-1971	35399
Toni	Keane	04/12/1947	2524
Margw	Lashley	4-15-1994	80821
Marion  	 Grant 	22/09/1972	45776
Lori	Outland	7 Mar 1976	57474
 Joel	Rolfes	04-15-1961	84996
	Patterson	14 Mar 1966	66642
Phylhis	Harmon	12/11/1968	13841
Yolanda	Dickison	3 Aug 1969	41681
Larry	Kelly	09/17/1972	71943
James	White	5-1-2001	42123
Sean	McCafferty	9 Mar 1948	54247
Ryan	Logan	29/4/1941	72085
Mark	Dunn	1959-4-15	30463
Kimberly  	Siegel	14/02/1966	58359
Eric	Bailney	03/12/1940	31857
Rosa	McGreevy	08-27-1945	2865
Friday	Ashley	2001-11-21	36608
Mary	Keil	6-12-1974	75795
	Patterson	05-06-1966	17565
Paula	Powers	1956-9-8	34730
Jerry	Brantley Sr	1966-08-03	96819
Sheila	Preece	1940-05-12	19799
Sadie	Mitchell	1992-03-26	73345
Laura	 Miller 	12/8/1937	84485
William	Maselli	1986-9-14	41575
Maia	  Lopez	10/11/1939	89363
Soott	 Della 	05 Feb 2002	91595
uJustin	Ramsey	10-16-1994	40600
Raymond	Deluca	??	10784
Annemariz	Wright	11-12-1995	64942
James	Ochs	1979-08-28	98167
Charles	O'Neill	??	32224
Houck	Annie	21/08/1973	8164
Leclaire	Brandon	3-28-1986	74998
Brown	Peggy	10-21-1971	91756
Dolores	Aquino	04-23-1940	9798
Keith	HERNANDEZ 	13 Mar 1963	512
Matthew	Marrufo	02/01/1967	27499
Bruce	miles	1965-03-23	91336
Kristy	Cooper	12/12/1986	95148
Jami	Flynn	1977-06-25	61389
Leonardo	Shearer	1 Apr 1943	45938
Regan	Carter	31 Jul 1942	27782
Larry	Mendez	11-11-1964	53100
Pearl	Britton	06/02/1953	67990
Kayla	 Hughes 	01-16-1991	81894
Leafh	  Lewis 	21/03/1966	32508
Gregory	Green	1961-12-24	79838
David	Coper Jr	12/18/1973	73788
Annette	Leeson	11/23/1983	35409
Alejandra	Haynes	1-4-1999	48234
Marlene  	Kilgore	06-29-1995	91182
  oDnald	Oyana	08-22-1987	1862
Shelta	Oney	07-30-1937	6007
Larry  	Murry	03 Sep 1998	58431
 Rodriguez	Hazel	1976-08-03	697
Martin	Pitts	02/08/1948	54826
Holly	Hoyt	16 May 1939	74296
Robert	King	23/01/1960	63585
Stephanie	Phillips	12/01/1984	41776
Robert	  Perlta  	1942-08-23	16245
Linda	xolland	2003-05-05	54432
Carolyn	Parra	1966-1-4	36253
 Ryan 	butler	unknown	9764
Linda	Forrest	20-7-1960	85758
James	WEAVER	30 Jan 1989	21775
Mldred	Reeves	1971-10-08	22328
Frred	Burton	10/05/1959	55004
Amber  	Gaston	12/5/1971	63428
Crhig	Wyatt	15/07/1939	92398
Donald III	Ascencio III	12-27-1975	16237
Brian	Wood	11/3/1966	84704
Mariann	Clement	07-10-1974	9218
Cleta-Smith	Jones	10-4-1996	48637
myan	Daly	10/30/1989	79891
Kareem	Clark	13/10/1950	94740
Cheryl	Redding	08/07/1985	69356
Richard	Dixon	06/21/1963	65459
Jose	Hills	10/14/1996	23098
Jackie	greenbaum	10/15/1994	87747
Peter	Cote	04/01/1986	95253
Issac	Snyder	1950-07-23	79403
Divina	Henderson	04-19-2003	36896
qBarbara	Santee	11 May 1993	79745
David	Mason	1955-03-15	35446
Harold	Alger	1988-12-02	95991
Virginia	Shapiro	02/25/1978	39036
McKibben	Andrew Jr	1990-4-22	66022
Natasha	Hunt	4-11-1965	7346
Carol	Matthews	1945-12-19	60333
Paula	Johnson Sr	6 Jan 2003	30793
April	Peterson	10 Nov 1945	40882
Jennifer	Solomon	10/25/1991	11908
Morris	Peterson	19/07/1984	26573
Thomas	Hutchins	07/29/1990	79459
Charlotte	Fredrick	1945-8-17	44794
  Kathleen  	Hill	11-24-1996	54706
	 Brown  	1937-08-19	64755
Troy	Jennings	1988-05-22	96339
Mary	Howard	3 Jul 1973	95362
Dolores	tPalacios	01-17-1963	6566
anice	Hinson	04/06/1941	81965
ANNIE	Boyd II	18 May 1937	83983
Freddie	Edwards	9-19-1970	58699
Hilary	Pugh	16 Nov 1997	10396
Richard	Puckett	1993-5-7	51188
Kristy	Black	1/3/1995	74186
Jerome	Hamblin	24 Aug 1972	36963
Reina	Hanley	07 Apr 1949	5881
Julie  	Bloomer	01-19-1972	14632
uJacqueline	Jones	11-22-1941	12636
Jill	Sipes	9/25/1972	57878
Faye	ward	5-10-2002	1350
tayolr	ee	03/07/1983	78318
Miller	Cearles	08/04/1964	60903
Dorothy	Cortez	06-20-1984	98952
Sharon	Martinez	3-11-1953	15958
 Annie	Wakler	01 Jun 1989	16474
Robert  	Amato	05/01/1943	65854
  George 	Osborne 	04/27/1984	93471
Suzanne	Frazier	6-13-1996	1649
LINDA	Martinez	9-20-1955	62424
Nettie III	Maqtinez	10-26-1959	24184
Una	  O'Sullivan Sr	22/02/1967	84501
Bryce	  Johnson  	08-27-2003	52563
Pierre	Collins	1937-09-15	37359
marcelino	Vanhoose	13 May 1964	90203
Kevin	Reed	15/12/1972	85649
Frances	Soolrzano	5/10/1965	30127
Alvin 	Clark	10-3-1963	72281
Paul	Cosper	6/19/1969	63022
Mabel	Baillargeon	1970-01-22	10317
Wilbur	Yoder	16 Sep 1961	57644
Chrsitine	Miller	11-23-1967	14563
Julia	rodriguez	10/06/1987	92330
Jones	Dana	06 Feb 1961	6150
Tamara	Foti	1979-09-08	35737
Josephine III	Dixon	25 Nov 1998	42413
Jackie	Mitchell	04/11/1991	35476
Edna	Gray	6-15-1955	49991
Dennis	Esparza	1973-06-11	17606
 William  	Delgado	04-30-1973	14166
Judith	 Houser 	16/8/2000	47954
Andrea	McKinnon	1969-12-7	43162
Tierra	Hadfield II	see notes	18525
Lawrence	linda Sr	5 Feb 1998	60752
Donald	Wiley III	7/8/1967	47392
earl  -Smith	Wharton	1973-6-9	54060
John	 Nolan	2000-4-24	38221
	Gridley	05/13/1970	66027
Emma	Aaron	1954-6-4	34792
  Lauren 	Luera	05/29/1981	68295
jennicer		03-31-1993	14557
Kenneth		05/08/1996	45920
Frances	Souza	9 Jul 1970	62181
Frances	micheals	06-18-1999	25238
Jessie	rGubbs	17/4/1944	77642
William	Jones	n/a	48470
Bobbi	Taylor	15/08/1970	47246
Karmen	BROWN	3-18-1999	46378
Jose	Crohss	30 Jul 1993	60491
Lewis	Bell	1977-05-05	31765
William	Ventura	16 May 1945	99596
Joseph	Lee	14/05/1991	81764
Roper	Matthew	2-22-1998	9853
Samuel	Bock	10 Jul 1964	49197
Terry 	Drees	1995-6-6	61290
Elizabeth	Greene	09-30-1943	70686
Jessica	 Rodriquez	1982-06-30	4735
Thomas	Walker	1998-6-16	32335
Paul	Spurling	13/09/1980	71690
Brooke	Townsend	11/08/1999	84199
Donxa	Krieg	2 Nov 1944	14212
  Kevin 	 Webster 	22 Jun 1938	27513
Margaret	Owens	22/12/1956	62539
Bonita	Thomas	10 Jul 1983	17408
Willipe	Leak	22/12/1947	87797
Rafael Jr	Abrecht	1939-5-10	66221
Paomela	lee	13/02/1942	77272
Patrick	Burrage	30 Sep 1989	97853
Dante	Alleman	1955-2-7	57582
 Richard	 Warren 	17/4/1972	48691
Virginia  	  Austin 	04-25-1939	31209
Roberto	Wright	3/9/1958	61140
Carmen	Carden	01-20-2001	94005
Grant	Villalpando	8-5-1978	51486
Steven	Lyon	see notes	63383
William	Rico	2-4-1953	61674
Maegan	Saavedra	05/19/1958	80930
Joel	Gain	6/9/1960	10366
Darlene	Davis	12/3/1966	91991
Bo	Coreell III	10-6-1980	58761
Sally	Wright	1983-12-9	9693
Eddie	White	21 Aug 1960	42844
Tiffany	Tan	14 Apr 1996	78196
rebecca	  smith 	12 Mar 1991	35267
Nancy	Salaam	22-11-1966	75879
Sammie	Paredes	01/16/1960	1984
Kyle	Rhoads	30-7-1949	50978
Vilma	Oneal	03-16-1996	91751
Randy	Baldrige	02-18-1988	85116
Joseph	Harper	1958-02-24	83246
Eugene	Stevens	1987-11-28	60367
Penny	Martin	11/24/1979	10063
Ronald	Rothstein	20 Jan 1983	13761
 virgil	Lrason	1937-03-13	43574
Alfredo	Young	1/25/1948	39600
Andrew	Sisco II	2002-2-25	19722
Shelia	Scott	26/04/2001	44791
Jeffrey	Scott	29/11/2001	92574
Tracey	Siler	08-21-1942	6523
Clarence	Griffith	07-29-1989	22487
Charles	McMillian	11-29-1991	15566
udy	Johnson	22/05/1986	37354
	POPOVICH	13 Nov 1962	93915
	Deem	14 Mar 1961	8121
William	Roth	5/26/1945	918
NEARY 	Lisa	10-25-1997	37185
Elizabeth 	Washington	1969-12-26	79776
Bobby	Stone	08-16-1973	28831
Lucas	Johnsn	05/16/1987	80327
Brittany	Cehristian	5/4/1984	57832
Sydney	Guzmaln	07/09/1980	91995
Dorothy	Peterson	01 Oct 1993	49806
Debrva	Jdackson	01/26/1941	95588
Charles	Wrighjt	20 Jan 1952	46920
Polly	Ridlon	2002-01-22	34091
LILLIAN Sr	douglas	10/10/1990	63745
Jennie		29 Jan 2000	22536
Elizabeth	Desrosiers	06/25/2003	60412
Mark	Ring	1969-7-26	40303
Anderson	Fred	18 Aug 1979	4391
Philip	Coyle	7 May 1971	42940
Alma	Motyka	08-07-1964	37621
 Alissa 	Stockman	05-05-1969	20788
