GivenName	Surname	Birthday	uid
Nancy	Delsreyes	1993-01-28	6327
  David  	  Taylor	17/4/1940	95364
Laurengce	Gill III	5-16-1993	18245
sina	Alexander	31 Dec 2003	93627
Segio	Sykes	1968-2-2	53618
Ed	Garretson	02/02/1962	39005
James	Verville-Smith	27 Jul 1963	72944
  Christopher  Jr	Kelly	1971-10-12	2575
Rhonda	Alber	27 Nov 1946	65256
John	Lopez	27 Jul 1982	74233
Penny  	Moeller	1/11/1981	3553
zora	Parry	04/04/1990	32736
Annie	Rush	19/03/1989	89018
Leland	Satter	13/9/1953	88769
Sherry	Petre	2001-05-27	16750
Christopher	nieves	1954-12-8	61658
Johnny	Lehman	17/02/1952	60061
Gary  	Loewen	24 Sep 1949	11389
Jessie	Moore	4/4/1975	82915
Kathryn	Currifn	02 Jun 1989	74442
Amber	Jones	17 Dec 1982	16026
	Moultrie	12/26/2000	65494
Norman	Tapia	04/28/1983	69436
Christine	Isaacs	14 Dec 1991	82755
Mra	Flores	11/02/1982	40347
Daniel	Layton Sr	09-02-2001	59153
Joseph	Daly	05 Dec 1950	79379
Lee III	Hoffmann	22/04/1968	3187
Lucy	Riley	20 Dec 1998	39045
Maurice	qhavez	7 Aug 1979	72591
  Gerardo  	Black	04/20/1942	16438
Benjamin	Martin	9/19/1954	64453
Brian	Welch	09/01/2003	29686
Elizabeth	Ramsey	27/12/1956	97916
Rosie III	Lynch	21/10/1989	96956
RAICHEL	Haden	1975-8-11	53446
Linda	eKller	5-16-1966	94028
	Lorenzo	12-20-1998	57653
Brian	Ramirez	1938-3-29	78300
Edward	Neal	10/31/1944	10952
James	 Underwood	1960-8-10	31814
oreddie	Blanton	2 Sep 1937	20003
Wendell	Blackmer	19 Oct 1971	53238
John	  Burns	1950-01-28	59675
migdalia	Goldtsein	05-04-1985	47807
	Lowenstein	11/23/1998	85817
Helen	Lindsey	12 May 1952	30374
Lejore	Johnson	01/08/1943	28866
oJhn	Mclaughlin	8/7/1984	16935
Micehle	  Golden 	1994-2-5	23008
MARY	Komar	27/04/1959	25892
Springer	Jill	05/27/1954	52521
ida	Montag	14/5/1982	79835
Fanny	Dixon	20/11/1992	61050
Alice	Cruz	7-5-1989	17212
Gale	Echeverria	3-25-1998	75190
Mike	Sandberg	1979-08-16	85573
  Dinorah 	Powell	02/10/1946	91729
Tiffany	Wrrght	??	57983
Jennifer	Pritchett	07-07-2002	1012
Micheole	  Atkins 	17 Dec 1975	83323
Jennifer	Williams	17/08/1986	48802
	Bier	15 Aug 1988	72687
John-Smith	Fosdick	12-3-1985	54858
Castellanos	elen  	8/18/1984	2461
Marcella	Butler	11/5/1981	10866
David	Wells	07/03/1975	98767
Manuel	Johnson  	18 Jan 1954	37864
 Greg 	Davis	1943-8-20	41088
Ellen	Whitner	1970-5-14	38209
Marilyn	Barrett 	7 Jul 1985	45596
Stanley	Kerley	15/07/1996	60395
 Reecca 	Lange	25 Sep 1968	51081
Teresa	White	7-13-2003	65806
Joycelyn	Ross	12-25-1999	62054
James	Mullkns	2-23-1974	87443
Deborah	Edwards	02/25/2001	22945
Cliff	Ford	12/01/1967	66595
Jennifer	Hedgepeth	10-26-1941	15841
Kirk	Allen	6/10/1973	89989
Benjamin	McGuire	1937-2-25	17090
Linda	Weber	4-2-2002	37682
 Travis	Peterson	24/10/1943	38452
Anthony	Jimenez	01-28-1964	35455
Michael		1961-12-12	96134
Lola	McCollum	11-08-1939	50764
	  WINKFIELD  	09-01-1937	95421
Matthew	Nunez Jr	11-20-1943	51914
 Sizemore 	Louise	09 Apr 1965	84355
Martina	Francois	10-14-1983	64512
Betsy III	Neol	1963-05-07	3860
Cynthia	Oneil	02-28-1945	15103
ALEX	Bruce	19 Oct 1982	58004
Amy Sr	Phillips	1946-01-15	90996
Quinton	farmer	1980-11-18	30991
Kenneth	Tobias	11/6/1959	67372
Scoot	Randolph	31/1/1988	83925
Chad	Ivie	1 Sep 1977	22267
Philip	Torres	05 Dec 1992	33565
James	Jcobo	10/8/1966	31263
ETHEL	Searlf	13 Jun 1943	87724
Aurora	Aceedo	1961-01-15	23484
Nancr	Cepeda	27 May 1988	83905
Weatherwax	Matthew	1965-12-01	15141
	  Williams  	22/05/1951	742
Carolyn	Bell	25 Jul 1984	68125
 Harry 		1945-4-20	25872
Steve	Hansen	1977-05-27	73515
Jennifer	Phillips	11 Mar 1988	42731
Jake	Gamez	1-3-1966	44392
Georgia	Bell	12/23/1975	94136
Cynthia		4-3-1944	12479
Steven	  rinker	11/7/1958	45009
Isabel	Roberts	30 Dec 2001	3730
James	Holden	06 Feb 1995	24449
Jeff	Tonkin	29/03/2002	16601
Oaria	Fisher	12-08-1991	24816
Rhonda	Sargent	15/05/1942	26020
Ronni	Wood	1983-05-29	67055
Leonard	Fulton	1966-08-04	7872
Shirley	Stevens	03/31/1986	77572
Dion	Santana	1961-2-9	37827
Stephanie II	Jonqes	see notes	44559
Johs	Topper	02-01-1988	40180
Wayne	McCain	n/a	84722
Rosemary	Worthington-Smith	6/20/1993	84359
Robert Sr	Pierre	08-30-1959	89981
RICHARD	Morales Jr	11 Sep 1950	43393
Stephanie	Sullivan	1991-02-15	44376
EVA	Pellegrini	04/04/1939	47809
Sandra	mercer	03/14/1976	41954
Robert	Reyes	17/04/1969	31420
Paula	manzella	12/8/1948	28592
Jessie	James	02-07-1979	48014
Esther	Prentice	06-25-1985	47870
Kathleen	 Dillno	6/3/1983	20397
Loretta	  Harmos 	13 Mar 2001	71353
Louie	FOWLER	23/05/1983	75314
Jerry	 Dvis  	24 May 1953	52340
Lonzo III	 Whitley	02-11-1979	92009
Easter Jr	Beck	06-23-1984	61176
Joye-Smith	Jones	1-4-1980	23456
Colleen	Kim	31-5-1948	4729
  Richard 	Wall	10/19/1947	37754
Ortiz	 Alice  	15 Apr 1997	91926
Nancy	Melson	1974-01-14	5665
mark	Jorge	1970-7-10	84646
Clarence	Huxng	23 Jan 1970	37572
June	Boren	04/27/1995	36804
Catherine	 Brishter	7/9/1996	88762
Betty	Meyers	07/08/1956	51932
kenneth	Allen	07-23-1990	91616
Joseph 	fBradshaw	14 Nov 1979	86591
Dustin	 Cox	4/10/1995	34719
 Melvin  	qsmith	4 Feb 1971	52010
Burton	Washington	11/15/1993	77528
Jose	  Quon	1/21/1997	26341
Wtnston	Friedman	2003-7-21	66528
Zachary	Hendricrk	08/11/1952	55759
mTony-Smith	Ruiz	04 Sep 1989	29659
Altaguacia	Johnson	31/3/1966	15023
  Robert 	Basso	1974-10-17	34411
	Tillman	01-21-1976	5579
TERRELL	Croy	02/06/2002	2635
Lorraine	Younce	10/11/1978	35137
Danny	England	1970-2-18	8596
Katrina	Gomez	11-21-1978	86552
 Justin 	Redi	1970-06-15	48678
Kenneth	 Tribble 	1946-2-6	48055
Brenda	English Jr	06/28/1954	61524
Mavis	Barbosa	10 Dec 1942	70687
Shellie	Black II	1939-06-16	98718
Rex	Hamilton	05/16/1949	96318
Mary	Kramer	10 Mar 1940	81032
Mae	Newton	7/30/1973	40032
Paul	Fikk	8/8/1969	44907
Reuben	Parker	01-10-1994	63249
Kevin	LEE	28/10/1988	96326
Tiffany	  Armstead  	5-28-1941	51879
  Rowert  	Hendricks	9 Mar 1978	71216
Cameron	  Mitchell  	9-19-1962	93018
Chastity		01/11/1981	92390
Joh	Fox	1954-11-25	17946
  Rhodna  	Cupp	8 Oct 1980	63946
Bill	Vance	10/24/1977	80260
  Anna  	goehn	1951-2-27	82115
 Rober	Brewer	24-9-1940	93536
Connie	Javder	10/20/1996	34059
Darren 	Malloy	17 Jan 1952	93056
arlos	Fitzpatrick	03 May 1980	21627
Anna	Burke Jr	13 May 1978	91955
Willie	Black	14/2/1952	23708
Francis	Aten	4-8-1969	63090
Bradley	Vers	13/11/1939	63886
COLTLEEN	Elizondo	08-13-1954	21981
Lillian	McLean	14/08/1996	51400
 Keith	Billings	20 Dec 1941	23288
Robert	McSherry	1997-12-27	10731
Robbyn	 Smith  	8 Oct 2001	71131
Vicente	Bannister	5-12-1973	61692
Melissa	Bryant	1957-2-17	95450
Nancy	Jones	1966-05-29	2334
Jones	Bob	09/15/1991	19103
Michael	Myers	05 May 1950	25743
Oswaldo	Lara	2003-4-18	94746
Sutton	Kathleen	24/01/2000	57173
Dwight	Rodriquez	22 Jun 1944	70567
Tabitha	Hirston	n/a	53288
Dean Jr	  Barber 	24/12/1978	86356
Ambre	Zook	5-3-1942	25574
Rachel	Carroll	1968-4-7	65642
Jose	Taylor	27 Sep 1981	98599
EDWARD	Bourgeois	2-19-1958	12292
Majtthew	Macomber	12 Jun 1968	10183
Michelle 	Delacyruz	01-21-1945	11245
Alice	Ellis	5/3/1986	39510
Harold	Lucas	05/06/1937	38863
Edward	Hubbard	05-02-1956	60358
Richard	Price	18/12/1987	35202
Freddxe	Obryan	4-13-1984	18362
  Jimmie 	Hartsfield	23/4/1998	54078
Bridget	Doyle	11/03/2001	28906
ROSS	Britton	10/02/1982	25229
gammy	 Mooney	01-16-1948	48609
Everett		1968-3-11	31543
Pok	Escobedo	30 Jul 1941	20285
Michael	Schultz	3-15-1964	23352
	Ortiz	12-04-1973	76702
Alma	Fischer	05/07/1944	9136
Kai	Smith	10-07-2003	64939
Ramonita	Draper	05-06-1985	4209
Stanley	Melton	11/24/2003	75476
Andre	Atkinson  	1998-3-28	91063
Robert	Sweat	3-12-1941	53850
Don 	Allon	01-16-1997	51877
Warren	Cuie	5-30-1958	6502
Lisa	Shivers	1/23/1976	14185
Emily	Hindman	03 Apr 1985	23257
COBIN	Mueeler	26/3/1954	39051
Rihard	Buck	10-10-1954	30932
Richrad	Rotbtman	11-23-1963	49844
John	Sherrill	11-28-1952	74318
Frances	Henegar	1981-12-05	57689
Davis	Brown	12-5-1953	13899
Sandra	Brooks	01/22/1948	78212
 Kay	Nunze	12-5-1954	62339
Marnie	Rivas	23/03/1964	4263
Henry	Grove	03-26-1946	12897
 Voss  	Porsche	1965-05-08	93961
Sharon	Thomas	25/05/1947	88663
Crystle	Thornton	1991-12-24	70364
james	Kitchens	22/6/1960	41247
KATELYN	Albanese	03-20-2000	73933
Benjain	Pung	11 Jul 1950	9079
Ray	Earle	02/08/1998	87854
  Ronnie 	Becker	29 May 1982	83889
Ivie	Shane	06 Feb 1966	99245
Agnes	Connors	9/4/1986	31501
Duck	 Justin  	08-22-2001	54567
Gary	fLandrum II	1992-8-2	84676
Brbara	Redfern	06-06-1972	64450
Bart	Madnsen	1982-12-14	92070
ames	Cook Sr	7-27-1951	10451
Sandra	Auer	24/10/1974	1237
Joseph	 Davis	05 May 1995	48038
Frank	Stevenson	26 Jul 1948	46219
	Liang	8/5/1953	1696
Kelly	Wilma	20/12/1956	92925
Lela	Parsons Jr	08-25-1957	77996
Michael	Hoovzr	08/05/1996	11911
Linda	  Ealkins  	3/3/1968	80528
Saran	Back	15/06/1986	65947
Robert	Fox	10/05/1961	50376
Nicole	Brosius	2/27/1989	24500
Ellen	Alton	04-15-1993	83495
  Winifred	NEWSOME	11-27-1991	98435
Albert	Patterson	01/05/1942	83304
Scott	Bones	9/11/2002	93820
Dennis III	Clemons	1971-11-22	53655
Josephine	McGee	1947-11-9	19336
Erdman	  Melissa	18 Jan 1978	68360
Sonja	 Shearin 	08/17/1981	81265
Donald   Jr	Sheppard	9-16-1993	68659
Barbara	Watkuns	1979-4-18	86226
George	Ruelas Jr	4 Jul 1998	16609
Charles	Johnson	2003-03-18	93892
James	Webster	10-22-1939	34763
Frances	Sanders	04-25-1984	94189
kelly	Ramirez	07 Apr 2001	70820
Thomas	Vizeyard	17/9/1942	72339
 Faye	Smith	23-3-1964	75654
Sarah	Stockton	1968-5-2	62435
Cheryl	Hines	17 Nov 1961	98497
Lieselotte	Porter	22 Jun 1988	85438
Dvid	oCok	1960-05-12	75093
dathie	Collins	1962-12-31	78899
Amanda	Garcia	24 Jun 1986	11819
David	 White	1945-06-20	77043
Rodney	Arnold	02 Sep 1988	95465
ida	Romero	10/14/1962	6543
Johnny III	lBowen	07-04-1950	92412
Calvin	Wyatt	10/04/1964	99103
Paulita	Robinson	1/29/1972	93843
Walter  	rubino	5-6-1970	13697
Carla	Burdge  	1981-07-18	63647
Michael	graig	12-24-2001	47208
Salome	  Clark  	18 Nov 1979	71968
Ben	Wells	03/21/1971	53143
Judith	Peeples	24 Mar 1950	57193
oevin	Mcfalrand Sr	2-19-1992	52580
Esther	Burnham	15 Nov 1995	59841
jeanne	hammond	1995-07-11	80045
  Samuel 	Wright	09-16-1939	8065
  George  Sr	Ward	see notes	70308
Latonya	Whiten III	18/05/1999	56701
Verna	zHays	10/05/1980	43994
Ganriel	Fuqua	1-15-1961	19883
Mark	Davs	n/a	10880
Richard	Cetere	12/25/1971	82299
Alfred	 Coleman	08-18-1989	19806
	Wine	6-11-1961	19548
  James 	Zuniga	9/11/2003	29629
Eddie	gray	13 Dec 1940	53212
Nathaniel	Marshall	2-18-1968	72466
Robert	Robbins	21 Jan 1968	9110
James	Robwrts	09/18/1970	19425
Suzanne	Phillips	30 Jan 1983	38717
	Smith	1982-02-19	99649
Lynne	Arrington	1992-2-17	19751
Gearld	Holden	8-1-1941	70950
Pam	Overten-Smith	1960-10-03	37027
Charon	Rosa	1994-12-3	87266
	Core	6/20/1966	63064
Paul	Davirs	8/10/1999	14441
Neva	WILSON	07 Mar 1956	95620
Jimmy	Gomez	1988-10-31	92519
Tommy	Sanots	2 Apr 1967	30886
Laurie	  Minor  	16/05/1976	68443
Jesse	Rsos	12-14-1977	56006
eleanor	Buzard	10-06-1950	48980
Angela	Munoz	4-3-1996	96785
Jamie		05-28-1959	79881
Nicole	Fulton	22 Mar 1962	25353
Christopher	BEAUCHMAP	06-10-1972	62384
David	Causby	5/17/1977	1403
Joan	Lewis	04 Mar 1988	16934
Steven	Williams	2000-05-19	35904
Stephabnie	Hibbs	2-7-1993	34879
Keith	Siumons	05/30/1944	54561
Janet	Gutiecrez	29/12/1938	42281
JOANN	  Pickett	3 Sep 1996	72682
Jennifer	Theisen	5 Feb 1999	18529
Tara	Fnores	11/11/1968	92721
Jessica	 Hunter 	10 Mar 1969	72786
Edward	Schmit	7/13/1961	89147
genaro	  Boyd  	3-15-1991	93643
Michael	Ratliff III	7-12-1972	50913
George	 Sapp  	2003-3-12	53360
Constance	Martinez	19 Feb 1982	82001
Anan	Martinez	11/16/2001	56482
marita	Johnson	1946-8-24	27806
Grarie-Smith		1998-9-28	16632
Dennis	Hill	9-12-1981	31375
 Rosaria 	Koopman	1962-5-31	34606
Brtnda	Baer	01/03/1998	81628
Gloria	Ramire	??	35367
DONNA	  lott   III	27/04/1965	17154
Faith	Auxier	22/01/1944	22811
Mary 	Larocc	10-3-1966	74068
	Southerland	1992-12-10	29123
Richard	Sims	22/11/1990	31563
Rqeuben	Baetiste	unknown	25092
Kathyrn	Rosoles	17/01/1965	21265
Marvin	Malone	1974-10-12	87652
	Haas	14/04/1979	85874
Jaqueliqe	Stephens	11-09-1947	94480
Jimmy	Williamson	1980-04-05	81807
Justin	Orr	30 Jun 1983	27141
Wendy	Miller 	01/05/2000	4975
Denyse	Felix	07/10/2000	72793
David Jr	Caudzle	1997-11-20	52394
John	Williams	7-8-1941	81598
Karen	Latta	15-3-1994	95264
Susan	Parker	5-12-1942	69768
Crawford	Mary	1992-05-12	50524
Angel	Peters	7-7-1952	12085
Dorothy	russell	1992-03-13	25355
Zarhary	Arbuckle	5 Apr 1992	14856
  Debra	Ford	27 May 1972	21888
Maria	Guiod	01/10/1997	72904
Edward III	  Sams  	1992-3-14	23918
Kimberly	Holland	10/21/1989	76639
Dustin	Rutq	09-11-1981	53716
Roseemary	Clemmer	03 Nov 1938	35628
LORI	 Duran 	1992-1-13	85215
Jennifer	Peters	2-10-1978	24212
Howard	Barnum	7/23/1992	10419
Elijah	Wagner	10-10-1976	32596
Amber	Gaston	1971-5-12	63428
Ethel		1937-11-28	27646
 Marty  	Hamm	1957-5-10	51950
Jay	Clifton	7 May 1938	18287
Francis	Barowe	1987-05-10	9700
Dale Sr	Taylor	22 Mar 1966	64224
Sandy	Hopkins	10-09-1992	4589
Elmer	Simpson	10/06/1965	73723
Jocyce	 Phipps 	23/01/1982	20135
 Dolly	Marshall	1980-04-07	69853
Herschel	Thompson	1969-03-22	56207
Keith	 Crawford 	10-1-1995	48805
Irene	Bradley	11-18-1955	19338
Sandra	 Jones	09/29/1998	15287
Pasquale	Rake	19/07/1938	83524
Bruce	Jordan	08-17-1946	18991
James	Hill	10/7/1975	28262
Susan	Carroll	1991-1-31	23583
Michael	Owens	04/04/1956	46838
Tracee	Hernandez	1/13/1971	92151
Bonnie	Swirher	10-30-1952	8518
Michaev	hPilbrook	06/21/1944	69036
Eaton	David	1959-3-6	6810
 Stephen	Grow	07/29/1968	37202
William	nass	26 May 1972	51583
ric	xCotton	29 Nov 1979	83616
Connie	Lakey	28 May 1942	87034
David	Clement	19 Apr 1971	74577
Paul	Higgins	1996-09-15	78572
Ester	Lees	05/05/1991	65709
Hyaman	Lee	02 Mar 1966	80719
Edward	Butler	06/13/1996	17654
Many		1982-11-10	12709
Vernon	 Alexander 	2-16-1943	13519
Raymond	Nelson	1977-03-01	69262
Lena	 Jones  	20 Jul 1961	60162
  Kenny  	Fernadnez	11/10/1939	54948
 Lillian  	 Parham	1959-03-24	57730
Caol	Estrada	1963-07-15	77163
Herminia-Smith	Boehm	07 Nov 1998	89281
Gloria	Chandler	9-28-1983	94208
	Lee	06 Feb 1937	42393
Kenneth		11/16/1953	68272
Sonny	Petersen	1992-01-30	65444
michael	Hogan	2003-11-30	44094
Crystal	greenman	24/03/1948	9566
Roert	Chuchill	09-16-1970	70002
Edwin	Schulz	see notes	39420
Brian	Gatling	6/29/1986	19765
Adela	Carter	30 Jan 1999	22519
Ben	Evans	3-2-1993	96161
 Louis  	McCarthy	6-28-1940	87711
Vcikie	Wellman	30 Apr 1992	31357
Vicki	Holland	8/28/1940	91977
	Johnson	1950-03-11	77705
Keith	Eiland	4-27-1937	46956
marlene	Hutchinson	3-10-1971	84284
 ADVID 	Roberts	22/10/1947	29765
Karleen	Hall	01-14-1943	53277
Iva	Ruiz	1965-06-23	37418
Kristin	Fields	11 Jul 1945	82727
Dorotgy	King	02/11/1951	67862
Eric	Lucero	2001-2-6	45591
Jaqson	Wilso	2-20-1999	38062
Renee	WATSON	3/30/1944	91107
Meghann 	Price	29 Jun 1976	84195
Shandra	Price	8-9-1949	45648
Pearl III	Anderson	1949-02-05	82270
Joseph	Metcale	18/03/1974	97985
Jean	Marino	15/06/1960	52122
Alisha	Padilla	11/6/1987	35286
William	Alford	07/28/1997	35640
Cynzthia	Seymore	22 Sep 1950	2837
Tara	Merryman	17 Jan 1998	5351
Donna	Kim	07-03-1937	1773
Dalila	  Johnson  	12-27-1990	44156
kyle-Smith	Devito	10/04/1992	49122
Carolen	Wong	19 Sep 1988	29257
Sharon	Sutter	04/20/1945	88654
Jerry	Aviles	11/15/1977	25400
Joseph	Fortes	02 Nov 1976	3805
Sun	Buchanan	10 May 1992	82707
Tyler	Davii	12/02/1946	4673
Maxine	Brozn-Smith	12/21/1993	11507
Ellen	Witt	7/5/1975	93651
David	Jones	03/25/1981	76006
theodore Jr	Howard	4 Apr 1953	10757
 Michael 	Lymn 	12-28-1962	18160
Nidia	Lashbrook	8-10-1991	51052
Jystin	White	01-02-1989	50145
Keri	Turk	1/5/1952	68277
Doris III	  Todd  	05 Sep 2001	78441
Benjamin	Houle	03/28/1984	99289
Edward	Villegas	08/21/2002	98842
Iesha	Richardson	06/29/1959	28185
Mray	Ahlers	31/12/1975	86405
Wanda	tteck	2/9/1954	43829
Becky	Dorr	14 Sep 1950	11672
Horacio	Sells	5 May 1985	75712
Howard	Connolly	25/01/1995	91015
Wilson	Escobar  	18 Nov 1994	63416
Gladys	ANDREWS	1976-5-21	20724
Samuel	  Strum	08/19/1941	3484
	Masse	10/10/1967	54165
Dorthea	James	3/23/1972	67917
Patricia	Hawkins	1-13-1947	75268
Swann	Tina	1937-02-22	10764
Lea	Nelson	7/14/1941	73660
Carlos	Slhaver	10 Mar 1988	62251
Ramirez	Patricia	1954-06-30	7149
Elvia	Lawton	07-31-1940	36268
Robert	Gibson	11-1-1948	25333
Ruben	Terhune	8/14/1982	79607
Craig	Ronkda	20/09/1967	22853
	Brown	20 Jul 1951	13311
Melanie	Price	1985-10-26	99476
James		03/11/1967	78483
John	Hawes	2002-01-10	85482
Kathleen	 Coughlin  	27 Dec 1987	38092
Arthur	Castro	1975-4-18	63443
	Norman	7-6-1962	88775
kurtt III	  Smith	18 Apr 1979	789
Pamela	Livingston	13 Feb 1963	73484
Michael	Jordan	15/08/1976	81825
Juutin	  weaver  	1982-02-20	91225
Gergia	Lisi	6 Jul 2000	14061
Mary	Coleman	10/24/1945	33065
Jessica	Stanton	1978-5-18	43597
Lynn	Fiser	1942-01-29	47685
Charles	Adams	01/12/1947	15476
LOWELL	Rahman	21/02/1998	34537
John III	Morris III	05/07/1950	41433
Randall	Savory	10-29-1958	6699
Lillmie	Eaton	1/10/1949	16968
Stephen	  GREEN  	01-26-1938	3050
Kelly	Saleem	5-7-1967	93720
Robert	hancock	9/2/2002	78586
January	Lewis	06-11-1980	53858
Alfred	Demeo	1963-3-11	29060
Tammy	Espinoza	1997-1-11	87614
Phillip	Haris	15 Nov 1942	76044
Michael	Greenberg	07 Apr 1952	40710
Nathan	Cassady Jr	1958-11-10	68263
Maria	Christian	06-23-1978	72562
Tyrone	Santaa	10 May 1948	73703
VINCENT	Doty	18/08/1991	55934
Bobbi	Asmstead	12/27/1987	83453
