GivenName	Surname	Birthday	uid
Enrique Sr	Veilleux	1967-02-07	68355
Calvin III	Wauner	28 Oct 1955	70460
Deborah-Smith	Rogers	20/07/1973	26090
Charles	Jones	7 Jun 1939	30078
Clinton	Eaton	1995-05-20	92038
Robinson	Sandra	26 Aug 1976	22632
Victoria	Colgan-Smith	17 Mar 2001	96675
Joyce	Cranford	1950-03-13	18839
Tracie	Smith 	04-15-1995	61035
William	Devries	18 Mar 1957	67380
Jayne	Aichele	8 Jun 1978	60521
	Jordan	19/11/1993	93523
Fred	Coronado	1937-11-04	73552
Faye	Sullivan	11-19-1976	4521
  Penelope  	  Romano  	??	33712
 Bettye   Sr	Prrice	27/09/1969	28766
Felix	Feliciano	07/13/1958	59674
Sharon	Lkasalle	22 Dec 1999	61414
John	Humphries	1956-12-25	14110
Shanna	Brigham	07-12-2002	55606
Hazel	Rodriguez 	03/08/1976	697
Wiylliam	Zwick	1972-6-22	78317
Sunshine	Wenger	05/20/1940	92170
Orvile	Palmeri	07-28-1982	44893
Fauver		12-23-2001	89781
jary	Janzen	01-17-1953	74102
Nnette	Barnes	21/05/1972	62850
Justin	Scott  	30/12/1948	691
Angela	Cline	2-21-1959	50028
 Jffrey  	Irby	13/04/2001	25511
Gladys	Page	05/31/1993	18611
Gary	Hinojosa	5-9-1985	6681
Beverly Sr	Dingman	21/08/1962	24061
Herminba	 McGill	08/15/1947	72957
Charles	Solberg	n/a	20660
Kelly	Sullivan	27/01/2002	88552
Robert	Bell	01-14-2003	54359
Jeremy	Means	11-22-1937	81600
Thomas	Dyson	2002-04-16	14771
Lisa	Santos	1967-2-9	32053
Ronnvie	Hinkle	30/08/1938	32687
  illie  	Bonin	13 Jun 2002	30364
Brenda	Broadus Jr	29-10-1953	37411
Shirley	McNutt	22 Jan 1998	63448
 Jeremy 	Williams	06 Feb 1981	21550
 Max  	Thompson	1971-10-18	74964
Edward	Zuniga	4-24-1989	91247
Melissa II	Griffith	17 Apr 1951	37793
Stephen	Reyes  	2003-3-30	38026
Kendra	Stacdhouse	05-20-1973	85437
Ernesto	Silva	6-8-1993	38053
Christopher	Ostler	12 Oct 1979	2124
Arthur Jr	Haley	4/30/1972	11341
Anthony	Rasmuussen	30-6-1986	82643
Mary	Smith	23/09/2003	56591
Randall	Olguin	4 Apr 1982	37720
	Elston	13/07/1953	56786
Patricwia	Patch	18/03/1997	24675
  Anna	Carr	07/22/1956	17266
Brbara	Hanks	30/07/1991	18256
John	Briner	09/27/1991	9960
Rsoetta	Napier	25 Sep 1994	60018
West	Ivy	14/05/1998	66318
richard	Hammontree	22 Jul 1970	16809
Alicia	Brewer	11/08/1990	70334
Elizabeth	Garfinkel	02-01-1956	38938
Leoza	Bynoe	29 Jun 1976	20932
  Lillie  	Ornllana	06 Mar 1965	58724
Amy	Horne	03 Oct 1993	76168
Carmen	Conrad	12 Dec 1962	71989
Olivia Sr	Wold	1984-7-14	11231
David	Sheffield	08/11/1979	49098
 hit  	Julia	06/14/1961	68708
Btety	Martindile	29 Apr 1968	3684
William	Torres	14 May 1955	23931
Andrew	Tillis	29 Apr 1982	31183
 andrew  	Ammons	08/10/1949	49780
Mark	Christianson	1946-5-9	6940
Nanly	Delosreyes	02/01/1993	6327
tavid	Taylor	04/17/1940	95364
Laurence Jr	Gill	15 May 1993	18245
 Nina 	Alexander	2004-01-10	93627
ergio	Sykes	02-02-1968	53618
 Ed 	arretson	02-02-1962	39005
James	Vertville  	7/25/1963	72944
Christopher	Kelly	10-12-1971	2575
Rhonda	Alber	23/11/1946	65256
John	Lopez	7/26/1982	74233
Penny	Meeller	24 Oct 1981	3553
Zora	Parry	8/4/1990	32736
Annie	rush	04/02/1989	89018
Satter	Leljnd  	13 Sep 1953	88769
Sherry	Peter	5/27/2001	16750
Christopher	Nieves	07/12/1954	61658
Johnny	Lehman	24 Feb 1952	60061
Gary	Loewen	10-4-1949	11389
Jessie	Moore	04/04/1975	82915
Kathryn	Currein	06/02/1989	74442
Amber	  Jones 	1982-12-15	16026
Christine	Moultrie	12-26-2000	65494
Norman	Tapia	30 Apr 1983	69436
  Isaacs	Christine	17/12/1991	82755
Flokres	Myra	11-2-1982	40347
Daniel	Layton	09/02/2001	59153
Joseph	Daly	12/11/1950	79379
Lee	Hoffmann	22/04/1968	3187
LUCY	Riley	20 Dec 1998	39045
Maurice	hCavez	1979-08-07	72591
GERARDO	Black	4/20/1942	16438
Benjamin	Martin III	8 Sep 1954	64453
Brimn	Welch	08 Sep 2003	29686
elizabeth	Ramsey	1956-12-27	97916
Rosie	Lynch	27 Oct 1989	96956
Rachel	Haden Jr	1975-08-15	53446
inda	KELLER	11 May 1966	94028
Kevin	Lorenzo	12-20-1998	57653
Brian	Ramirez-Smith	29 Mar 1938	78300
Edward	Neal	10-31-1944	10952
	Underwod	10 Aug 1960	31814
Freddie	Blanton	08/31/1937	20003
Wendell	Blackmer	10/19/1971	53238
John	Burns	01/28/1950	59675
Migdalia	Goldstein	04-26-1985	47807
Miguel	Lowenstein	30 Nov 1998	85817
Helen	 Lindsey 	3/5/1952	30374
Lenoe	ohnson	1-8-1943	28866
iohn	McLawughlin	7/17/1984	16935
Michele	  Golden 	01/29/1994	23008
Mary Sr	Komar	04/22/1959	25892
Jill	Springer	5/30/1954	52521
Ida	Montag	14 May 1982	79835
Fany	nixon	11-23-1992	61050
Alice	Cruz	07/14/1989	17212
Gale	aEcheverria	3-25-1998	75190
Mike	Sandberg	08/08/1979	85573
Dinorah	Powell	2/10/1946	91729
Tiffany	Wright	21 May 1974	57983
Jennifer	Pritchett	7/7/2002	1012
Michele	Atkins	12/25/1975	83323
Jennifer	Williams	17 Aug 1986	48802
Christopher	Bier	08-15-1988	72687
John		12/3/1985	54858
Helen	castellanos	1984-8-28	2461
Marcella	Butler	1981-11-5	10866
David	wells	28/02/1975	98767
Manuel	Johnson	18 Jan 1954	37864
Davis	Greg	20 Aug 1943	41088
Ellen	Whitner	14/5/1970	38209
Marilyu	Barretft	7 Jul 1985	45596
Stanley	Kerley	14 Jul 1996	60395
Rebecca	Lange	25 Sep 1968	51081
Teresa	White	19/7/2003	65806
Joycelyn	 Ross	12/25/1999	62054
James	Mullins	2/23/1974	87443
Demborah	Edwards	02/25/2001	22945
Cliff	Ford	01/12/1967	66595
Jennifer	Hrdgepeth	1941-11-16	15841
Kirk	Allen	1973-10-06	89989
Benjamin	McGuie	03/02/1937	17090
Weber	Linda	3-28-2002	37682
Travis	Peterson	24/10/1943	38452
Anthony		1964-01-28	35455
Baker	Michael	12-17-1961	96134
Lola	McCollum	8/11/1939	50764
Eugene	 Winkfield  	01 Sep 1937	95421
Matthe	Nunez	11-20-1943	51914
Louise	Sizemore	8/4/1965	84355
sartina	Francois	14 Oct 1983	64512
Betsy	Noel	1963-5-7	3860
Cynthia	Oneil	02/28/1945	15103
Alex	Bruce	??	58004
Amy Jr	 Ptillips	15 Jan 1946	90996
 Quinton  	Farmer-Smith	18 Nov 1980	30991
Kenneth Sr	Tobias	11 Jun 1959	67372
Scott	Randolph	31/1/1988	83925
Chad 	Ivie	08/31/1977	22267
Phiip	TORRE	8/12/1992	33565
James	Jacobo	10-8-1966	31263
Ethel	  Searle 	06/13/1943	87724
Acevedo	Aurora	01/22/1961	23484
 Nancy 	Cepeda	5-27-1988	83905
Matthew		12-01-1965	15141
	Williams	05-29-1951	742
Carolyn	Bell	1984-7-25	68125
Harry	Goodman	1945-04-20	25872
Steve	Hnnsen	27 May 1977	73515
Jennifer III	Phwllips	1988-03-11	42731
 Jake 	Gamez	1 Jan 1966	44392
Georgia	  Bell  	23 Dec 1975	94136
Cynthia III	Deas	1944-4-20	12479
Steven	Rinker	07/11/1958	45009
Isabel	Roberts	12-30-2001	3730
James	 Holden 	1995-02-06	24449
Jeff	Tonkwin	2002-4-3	16601
Maria	Fisher	08/12/1991	24816
Rhona	Sargent	24 May 1942	26020
Ronnie-Smith	WOOD	5/25/1983	67055
Leonard	Fulton	08/15/1966	7872
Shirley	Stevens II	1986-3-31	77572
Dion	Santana	02-09-1961	37827
  Stephanie 	Jones	1995-07-29	44559
John	Topper	1988-02-11	40180
Wayne	McCain	1982-06-16	84722
Rosemary	Worthington	06/28/1993	84359
  Robert 	 Pierre 	08/30/1959	89981
Richard	  Morales  	31/08/1950	43393
Stephanie	Sullivan	1991-2-10	44376
EV	Pellegrini	4-4-1939	47809
Sandra	Mercer	3-4-1976	41954
	Reyes	17/04/1969	31420
 aPula	Maezella	12/08/1948	28592
Jessie	James	02/07/1979	48014
Esher	Prentice	06-25-1985	47870
Kathleen	Dillon	2-24-1983	20397
Loretta	Hyarmon	03-13-2001	71353
Louie	Fowler	05/17/1983	75314
Jerry	Davis	14 May 1953	52340
Whitley	Alonzo	1979-2-11	92009
 Easter	Beck	1984-06-15	61176
	Joyce	1-1-1980	23456
Colleen	Kim	29 May 1948	4729
Richard	aWll	10/10/1947	37754
Alice	Ortiz  	16/4/1997	91926
Nancy	Melson	1-18-1974	5665
Mark	Jorge	10 Jul 1970	84646
Clarence	  uHang  	23 Jan 1970	37572
June	Boren	4-27-1995	36804
Catherine	Brister	9-7-1996	88762
Betty	Meyers	15 Aug 1956	51932
Kenneth	Allen	7-23-1990	91616
Joseph	Bradshaw	1979-11-17	86591
Dustin	Cox	04/10/1995	34719
Melvin	Smith	04 Feb 1971	52010
Burton	Washington	10/11/1993	77528
Jose	Quon	01-24-1997	26341
  Winston 	Friedman	21/07/2003	66528
  lachary 	Hendrick	14 Nov 1952	55759
Tony	Ruiz	12 Sep 1989	29659
 Altagrcaia 	Johnson	31/3/1966	15023
Robert	Basso	1974-10-21	34411
Edwni	Tillman	01/21/1976	5579
Terrell	Croy	02 Jun 2002	2635
Lorarine	Younce	10-11-1978	35137
 Dann  	England	18 Feb 1970	8596
aKtrina	fGomez	12-03-1978	86552
Justin	Reid	15 Jun 1970	48678
Kenqneth	Tribble	1946-02-06	48055
Brenda	English	28 Jun 1954	61524
Mavis	Barbosa	10 Dec 1942	70687
Shellie	Black	6-16-1939	98718
Rxe	Hamilton	1949-05-18	96318
Mary	Kramer	1940-3-10	81032
Mae	Newton	30 Jul 1973	40032
Paul	Fink	1969-08-08	44907
Reuben	Parker III	1994-1-17	63249
Kevin	Lee	10/30/1988	96326
Tiffany	Armsead	22 May 1941	51879
Robert	Hendricks	09 Mar 1978	71216
 Cameron	Mitchell	19/9/1962	93018
Chastity	Allison	01-15-1981	92390
John	Fxo	25/11/1954	17946
 Rhonda	 Cupp  II	06/10/1980	63946
Vance	Bill 	24/10/1977	80260
Anna	Koehn	1951-3-8	82115
Robert	Brewer	9/24/1940	93536
Conie	Javier	10-20-1996	34059
Darren	Mlloy	17/01/1952	93056
Carlos	Fitzpatrick	03/05/1980	21627
Anna	Burke	1978-05-06	91955
Willie	Black	6/2/1952	23708
Francis	Aten	04/08/1969	63090
Bradley		13 Nov 1939	63886
Colleen	Elizondo	1954-7-26	21981
Lillian	McLean	14 Aug 1996	51400
Keith-Smith	Billings	25/12/1941	23288
Robert	McSherry	12-27-1997	10731
robbyn	Smith	26 Oct 2001	71131
Vnicente	Bannister	10 Dec 1973	61692
Melissa	Bryant	17-2-1957	95450
Nancy	Jones	5-29-1966	2334
	Jones	03/09/1991	19103
  Michael  	Myers	1950-05-05	25743
 Oswaldo	Lara	13/04/2003	94746
Kathleen	Sutton	01/24/2000	57173
Dwoight	Rodriquez	22/06/1944	70567
Tabitha	  Hairston Sr	12/16/1956	53288
Barber	Dean	see notes	86356
  Amber 	Zook	03/05/1942	25574
Rachel	Carroll	07/04/1968	65642
Jose	Taylor	10/7/1981	98599
Edvard	Bourgeois	19/2/1958	12292
Matthew	Maomber	12/06/1968	10183
Michelle	Delacruz-Smith	1/28/1945	11245
Alice	Ellis	03 May 1986	39510
Harold	Lucws	3/6/1937	38863
Edward	 Hubbard	5-2-1956	60358
richard	Price	08/12/1987	35202
Freddie	Obryan	13 Apr 1984	18362
Hartsfield	Jimmie	28/04/1998	54078
Bridget	DOYLE	03 Nov 2001	28906
Ross	 Britton 	10-02-1982	25229
  Mooney   III	Tammy	01-16-1948	48609
Everett	Diaz	09/03/1968	31543
Pok 		1941-07-30	20285
Michael	Schultz	3-10-1964	23352
 Lucille  	Ortiz	04 Dec 1973	76702
Alma	Fischer	1944-5-7	9136
KARI	Smith	2003-10-7	64939
Ramonita	DRAPER	05-07-1985	4209
Stanley-Smith	Melton	24 Nov 2003	75476
Andre	Atkinson	1998-3-28	91063
Robert	Sweat	12/03/1941	53850
Don	Allen	15 Jan 1997	51877
Warrcen	 Cux 	30/5/1958	6502
Lisa	Shvers	1976-01-23	14185
Emily	Hindan	1/4/1985	23257
Robin	Mueller	26/03/1954	39051
Richard	Buck	1954-10-10	30932
Richard	Rottman	11/23/1963	49844
John	Sherrill	12-2-1952	74318
Frances	Henegar	09 Dec 1981	57689
Davis	Brown	1953-12-05	13899
SANRDA	  Brooks  Sr	22 Jan 1948	78212
yKay	Nunez	05-12-1954	62339
  MARNIE 	Rivas  	01 Apr 1964	4263
Henry III	Grove	1946-03-26	12897
Porsche	Voss	1965-05-08	93961
Sharon	Thomas	1947-06-06	88663
Crystle	Thornton	1991-12-22	70364
James	Kitchens	06/26/1960	41247
Katelyn	Albainese	03-20-2000	73933
Pung	Benjamin	1950-07-09	9079
Ray	Earle	02-08-1998	87854
Ronnie	Becker	5-29-1982	83889
Shnae	Ivie	1966-02-06	99245
Agnes -Smith	Connors	08-26-1986	31501
Justin	Duck	20/08/2001	54567
ary	Landrum	02/08/1992	84676
Barbara	Redfern	1972-6-6	64450
Bart	Madsen	14/12/1982	92070
James	Cook	7/27/1951	10451
Sandra	uer	24/10/1974	1237
Joseph	Davis	1995-05-05	48038
Frank	Stevenson Sr	07/19/1948	46219
Samuel		8-5-1953	1696
Wilma	Kellg	27/12/1956	92925
Lela	Parsons	1957-8-25	77996
Michael	Hoover	29 Jul 1996	11911
Linda	Elkins	12/03/1968	80528
Saran		15 Jun 1986	65947
Robert	Fx	05 Oct 1961	50376
Nicole	Brosius	1989-02-27	24500
 ellen 	Alton	04-15-1993	83495
Winifred	eNwsome	1991-12-09	98435
albert II	Patterson	23/4/1942	83304
Scott	Bzones	11/09/2002	93820
Dennis	Clemosn	11-22-1971	53655
Joseghine	mcgee	5 Nov 1947	19336
Melissa	Erdman	12 Jan 1978	68360
Sonja	Shearin	25/08/1981	81265
Donald	  Sheppard  	09-26-1993	68659
Watkins	Barbara	1979-04-29	86226
George	Ruelas	1998-07-04	16609
Charles	Johnson	18/03/2003	93892
James	Webster	10-22-1939	34763
Frances III	Sanders	19 Apr 1984	94189
Kelly-Smith	Ramirez	2001-4-5	70820
Thomas	Vineyard	14 Sep 1942	72339
Faye	Smith	13/03/1964	75654
Sarah	Stockton	02/05/1968	62435
Hines	Cheyl	11/17/1961	98497
Lieselotte	Porter	06-22-1988	85438
David		05/12/1960	75093
Cathie	Collins	07 Jan 1963	78899
Amanda	 Garcia	06-24-1986	11819
David	White	??	77043
Rodney	Arnold	09/02/1988	95465
Ida	Romero	10-14-1962	6543
Johny	Bowen	1950-07-13	92412
Calvin	Wyatt	10/4/1964	99103
Paulita	Robinson	2/2/1972	93843
Rubino	Walter	06 May 1970	13697
Carla	Burdge	7/18/1981	63647
Michael	Graig	12/24/2001	47208
	Clark	11/14/1979	71968
Ben	Wells	21 Mar 1971	53143
Judith	Peeples	3/24/1950	57193
Kevin	McFarland	19/02/1992	52580
Esther	Brnham	17/11/1995	59841
  Jeanne  	Hammond	07/04/1995	80045
Samuel	eWright	1939-09-10	8065
George	Ward	1938-04-18	70308
Latonya	Whiten	05-18-1999	56701
Hays	Verna	1980-10-5	43994
Gabriel	Fuqva	15 Jan 1961	19883
Makrk	Davis	02-27-1976	10880
Richard	Cecere	12-25-1971	82299
  Alfred	Coleman	18-8-1989	19806
hlaine	Wine	11 Jun 1961	19548
James	Zuniga	6/11/2003	29629
Eddie	Gray	12-22-1940	53212
Nathaniel	Marshall	1968-02-13	72466
Robert	Robbins	23-1-1968	9110
James	Roberts	9/15/1970	19425
Suzanne	Phillips	08 Feb 1983	38717
John	Smith	19 Feb 1982	99649
Lynne	Arrington	17 Feb 1992	19751
 Gerald 	Holden	01/08/1941	70950
Pam	vOerton 	21 Sep 1960	37027
 Rosa  	Chbron	3 Dec 1994	87266
Alberta	Core	22 Jun 1966	63064
aul	davis	1999-8-10	14441
Neva	Wilson	3-7-1956	95620
Jimmy	 Gomez	10/31/1988	92519
Tommy	Santos	26 Mar 1967	30886
Laurie	Minor	22 May 1976	68443
Jesse	ROSS	14 Dec 1977	56006
Eleanor	Buzard	4 Oct 1950	48980
Angela 	Munoz	2/23/1996	96785
Jamie	Harris	05-28-1959	79881
Nicole	Futon	03/22/1962	25353
Chrrstopher	Beauchamp	22 Jun 1972	62384
David	Causby	5/25/1977	1403
Joan	Lewiu  	4-3-1988	16934
Stevejn	Williams	28/05/2000	35904
Stvephanie	Hibbs	02-07-1993	34879
Keith	Simmons	05/30/1944	54561
Janet	Gutierrz	1938-12-26	42281
Joann  	 Pickett 	9-8-1996	72682
Jennifer Sr	Theisen	02-10-1999	18529
Tara	Flores	11/11/1968	92721
Jessica	  Hunster 	10/03/1969	72786
Edward	SCHMIT	07-16-1961	89147
 Genaro 	Boyd	5/3/1991	93643
Michael	Ratliff	7/12/1972	50913
George	Sapp	3/20/2003	53360
Constance	Martinez	7 Feb 1982	82001
  Anna 	Martinez	11-16-2001	56482
Marita	Jhonson	24 Aug 1946	27806
Gracie	Priest	4-10-1998	16632
Dennis	 Hill  	1981-09-12	31375
  Rosaria 	Koopman	1962-6-7	34606
Bredna	Baer	1-3-1998	81628
Gloria	Ramirez	19/01/1983	35367
Donna	Lott	4-22-1965	17154
Fagth	Auxier	06/02/1944	22811
  Mary 	Larocca	03/10/1966	74068
Ella	Southerland	1992-12-10	29123
Richard	Sims	1990-11-22	31563
Reuben	Batiste	12/10/1960	25092
Kathryn II	Rosales	17 Jan 1965	21265
Marvin	Malone 	1974-10-21	87652
Christopher Sr	Haas	16 Apr 1979	85874
Jaqueline	Stephens	09 Nov 1947	94480
 Jimmy  	Williamson	04/11/1980	81807
 Justin	Orr	06 Jul 1983	27141
Wendy	Miller	28/12/1999	4975
lenyse	Ferlix	2000-07-18	72793
David	Caudle Sr	12-01-1997	52394
John	WILLIAMS	07-08-1941	81598
Karen	Lautta	3-15-1994	95264
Susan		16/5/1942	69768
Mayr 	Crawford	5/12/1992	50524
Angel	Peters	07 Jul 1952	12085
Dorothy	Russell	13/03/1992	25355
Zachary	Arbuckle	05 Apr 1992	14856
Debra	Ford	30/5/1972	21888
Maria	Guido	10 Jan 1997	72904
 Edward	Saes	14/03/1992	23918
Kimberly	Holland	24/10/1989	76639
Dustin	Rutz	09/11/1981	53716
Rosemary	Clemmer	1938-10-30	35628
Lori	Duran	5/1/1992	85215
Jennifre	Peters	10/2/1978	24212
Howard	Barnum	15 Jul 1992	10419
Elijah	Wagner	1976-9-28	32596
Amber	Gaston	12/05/1971	63428
Ethel	Flynn	11/28/1937	27646
 Mary	Hamm	1957-05-10	51950
Jay	Cligton	5/15/1938	18287
Francis	Barlowe	15/5/1987	9700
Dale	Taylor	1966-03-17	64224
Sandy	Hopkins	10/05/1992	4589
  Elmer 	Simpson	10-06-1965	73723
oyce	Phipps	01/29/1982	20135
Dolly	Marshall	04/07/1980	69853
Herschel	Thompson	3-22-1969	56207
Keith	Crawford	10-1-1995	48805
Irene	Bradley	11-15-1955	19338
Sandra	Jones	29/09/1998	15287
  Pasquale 	cRake Jr	19 Jul 1938	83524
 Bruce 	Jordan	1946-08-17	18991
James	Hill	19 Jul 1975	28262
Susan	Carroll	31/01/1991	23583
Michael	Owens	1956-04-16	46838
Tracee	Hernandez	13/1/1971	92151
Bonnie	Swisher 	10/30/1952	8518
Philbrook	Michael	06-26-1944	69036
Djvid	Eaton	03/02/1959	6810
	Gow	7/29/1968	37202
William	Bass	1972-5-14	51583
Eric	Cotton	29-11-1979	83616
Connie	Lackey	1942-06-12	87034
David	Clement	28 Apr 1971	74577
Paul	Higgins	15/09/1996	78572
Ester	Lees	05/05/1991	65709
Hyman	qLee	3-2-1966	80719
Edward	Butler	06-12-1996	17654
Many	Bryant	06 Nov 1982	12709
Vernon	Alexander	02-16-1943	13519
RAYMOND	Nelson	03/07/1977	69262
Lena	Jones	20/07/1961	60162
  Kenny 	Fernandez	1939-11-10	54948
Lillian	Parham	01 Apr 1959	57730
  Carol  	ESTRADA	15 Jul 1963	77163
Herminia	Boehm	1998-10-26	89281
 Gloria  	Chandler	9-30-1983	94208
Mray-Smith	  Le  	06 Feb 1937	42393
Kenneth	Frye	11-09-1953	68272
qSonny	jetersen	02-10-1992	65444
Michael	Hogan	11-26-2003	44094
Crystal	Greenman	1948-03-23	9566
Robert	  Churchill 	1970-9-10	70002
Edwin	Schulz	08/26/1939	39420
Brian	Gatling	1986-06-29	19765
Adela	Carter	02-12-1999	22519
Ben	Evans	02/19/1993	96161
Louis	McCarthy	6 Jul 1940	87711
Vickie	Wellman	30 Apr 1992	31357
Vicki	Holland	??	91977
Renee	Johnson	3-8-1950	77705
Keith	Eiland	04-27-1937	46956
Hutchinsoq	Marlene	03-10-1971	84284
David	Roberts	10/17/1947	29765
Karleen	Hall	25/01/1943	53277
Iva	Uriz	6/23/1965	37418
Kristin	Fields	07-04-1945	82727
  Dorothy 	King 	1951-11-8	67862
Eric	Lucero	2001-02-08	45591
Jason	Wllson	02-21-1999	38062
Rtenee II	Watson	30/3/1944	91107
Meghann	Pripe	06-18-1976	84195
Shandra	Price	8/9/1949	45648
Pearl	Anderson	5/2/1949	82270
Joseph	Metcalf	3/25/1974	97985
Jean	MARINO	6/15/1960	52122
	Padilla	1987-11-6	35286
William	Alford	07-28-1997	35640
  Cynthia	Seymore	04/09/1950	2837
Tara	Merryman	17/01/1998	5351
Donna	Kim	03 Jul 1937	1773
Dalila	Johnson	12-27-1990	44156
Kyle	Deviot	04/08/1992	49122
Carolyn	Wong	9-16-1988	29257
Sharos	Sutter	4-20-1945	88654
Jerry	Avilles	11-15-1977	25400
Joseph	Fortes	10-31-1976	3805
Sun	Buchanan	2-5-1992	82707
Tylr	Davis	12-2-1946	4673
Maxine	Brown	12/22/1993	11507
Elen	  Witt 	5/7/1975	93651
David	Jones	15/03/1981	76006
 Theodore	Howard	04/13/1953	10757
Michae	Lyon	1962-12-28	18160
Nidia	Lashbrook	10/03/1991	51052
Justin	White	01/02/1989	50145
Keri	uTrk	05/08/1952	68277
oris	Todd	28/8/2001	78441
Benjamin	Houle	26/03/1984	99289
Edward	Villegas	21 Aug 2002	98842
Iesha	Richardson-Smith	1959-07-11	28185
Mary	Ahlers	12-31-1975	86405
Wanda	tSeck	13 Feb 1954	43829
Doerr	vBecky	9-14-1950	11672
Horacoi	 Sells  	1985-05-05	75712
Howard	Connolly	25 Jan 1995	91015
Wilson	ESCOBAR	16 Nov 1994	63416
Gladys	Andrews	05/21/1976	20724
Samel	Strmu	08/19/1941	3484
Pamela	Masse	10 Oct 1967	54165
Dorthea	James	3/19/1972	67917
Patricia	Hawkins	01-19-1947	75268
Tina-Smith	Swann	02-26-1937	10764
Lea	Nelson	14/07/1941	73660
Shaver	Carlos	3-13-1988	62251
Patricia	pamirez	1954-6-30	7149
  Elvia	Lawton	07/17/1940	36268
Robert	Gibson	n/a	25333
Ruben	Terhune	8-14-1982	79607
Ronda		1967-09-12	22853
Claudine	Brown	20 Jul 1951	13311
Price		25/10/1985	99476
James	Orevis	03-20-1967	78483
John	Hwaes III	01-06-2002	85482
Kathleen	Coughlin	12/27/1987	38092
Arthur	Castro	04/25/1975	63443
Stveen-Smith	Norman	14/7/1962	88775
eKurt	Smith II	1979-04-18	789
Pamela	Livingston	02/13/1963	73484
Michael	Jordan III	08/17/1976	81825
Justin	Weaver	02/20/1982	91225
Georgia	Lisi	2000-7-6	14061
Mary	Coleman	24/10/1945	33065
Jessica	Stanton	23/05/1978	43597
Lynn	Fisher	01/31/1942	47685
 Charles  	Adams	1947-12-1	15476
Lowell	Rahman	2/21/1998	34537
JOHN	Morris	07/17/1950	41433
Randall	Savory Jr	29/10/1958	6699
Lillie	Eaton	10/01/1949	16968
stepen	Green	26/1/1938	3050
Kelly Sr	Saleem	05/07/1967	93720
Hancock	Robert	2/9/2002	78586
January	Lewis	11 Jun 1980	53858
Alfrjed	Deeo	11 Mar 1963	29060
Tammy	Espioza	01/11/1997	87614
Phillip	Harris	1942-11-15	76044
Michael 	Greenberg	4/18/1952	40710
Nathan	Cassady	11/14/1958	68263
Maria	Christian	06-23-1978	72562
