uid,identifier
40589,michaelwatts10281966
35550,billycross2281944
81620,williambaskin261976
80260,billvance10241977
60974,jasonking9221953
59089,bettybrown4131950
28421,janeadair9231958
49766,danacarter10311966
39148,yvonnemorris781938
88702,brendabunce5291972
61046,larryvaca3211966
83485,davidford5301963
99706,cynthiarhoden11251938
30187,joanhill2181959
39883,johncouch1011953
19587,kennethhall8201963
72655,lynnesmith8281947
54149,charlenecummings5161943
97627,miawinn8221974
1596,kevinmurphy6291942
26776,nancybruton8161990
62249,josephowen1281963
11236,dannyhines5211989
96440,angelareed12241949
91026,christinagoodman2201966
69504,kevinvaccaro8271979
17538,lisaschiro8261950
60283,ireneward3121973
30904,johnlee5311975
6086,reneestinson7251983
50146,edithhorton921940
61715,wendyorr1201952
94197,edwinbridges4101998
92523,marylopez8131942
23965,richardbeal7301983
22975,juliarose331998
26650,noravega12211977
84591,jackscott1121986
93975,raynichols1221957
89704,helenbatey7101993
8200,richarddeal2201960
40979,maudiebrown7181963
64014,donnagross5161943
63660,christiancurley5221992
42628,debrasheely5181943
22191,debragriggs321964
24718,jerrylewis791954
7999,jamestibbs6171958
81412,bonniesmith3271984
16691,jeffreyrice721938
26532,jessiebell411939
53837,charleswilson7311984
82517,ronaldsoucy10131989
73601,josearias3171980
33189,michaelbrown6121946
2877,deborahpowell171980
44076,michaelevans12291946
67823,garytreat3251995
54586,jeffreywilliams3121955
74381,carlosthorne3281991
46075,ronnietoler10211997
97358,roykerr411988
16280,ralphmagee411957
13564,lylesweatt1131994
91199,williamyates10121996
14748,julieadams12141990
15760,jerrylewis121967
43776,laurafields511987
63398,brendannichols2271943
50197,andreadurkee3241976
35922,michaelsanders5181944
68078,sherrybean5231996
21712,davidpatterson5271956
81624,jackharris12201995
67678,dianetovar12251966
59175,jameshill3241980
38155,louismay1241937
99343,rudykelly11221945
58085,peterdavis2261964
90903,marythompson11281963
25788,shermanwilliams251962
26011,idastanley5141956
96775,pedromays8261949
42099,susanpatton7241939
10315,fannieadams4291978
83465,margiejohnson11231969
93890,anthonyhart1011964
31017,scottshepard8261992
84130,robertlee12201983
59060,alishamoser321967
43691,davidstaples711956
95183,elenaarthur9131977
93989,johnhickman6171963
98901,kathryntalbot11281979
13780,davidchung2161990
92778,nancyfields7241960
5009,phyllispope5281948
71638,loisbrown7131967
41346,bettyadams7231939
86851,deweywright1281945
22728,michaelbrown2161993
27750,mariakeyes6261991
15532,claramoore6201963
11415,sandralewis10251968
2961,micheallopez12201980
30418,michaeldalton2101947
7992,lydiacarnes7241958
92670,annapace12161978
79409,johnmoore11201983
18100,michealperry1021959
56350,jamesreagan2171964
49782,annryals7282003
7347,tomasbrown1021963
51825,robbiethomas10171955
4794,bethwalls1281946
15187,kirstinallen12271947
2782,marshapoynter10251993
36480,joecamper8141980
12364,joseaguirre8101965
60085,jamescollins5161953
52386,stevenjohns12181943
22533,lloydwilson7271950
83483,marciamiller4101997
39014,stevenmadison7271953
95144,matthewschmidt711960
87477,inabutler5161937
12005,gidgetthompson12171945
93169,juanitalackey3171998
91122,johnsiecallahan5181965
43466,annieriddle1021939
89856,debrayoung11221988
52476,scottmiles7241966
49464,cindyshimer6261985
58217,maryjones2231994
89853,williamwhite9221950
52153,albertamorgan211972
89558,davidliss3261993
89874,kathryndoyle7141960
40901,andrehughes6131997
88550,normanumbers811968
98181,rosesmith7261983
74905,johncoleman7121977
36163,adelewinter181955
4554,tonyhurley11271944
80678,gracescott141970
10940,dantecrawford8101978
54395,jeanmorris12251953
45506,josewalter351958
53629,hazelmorgan811969
76272,haroldmatthews2211987
69432,dianecortez8231945
58196,henrybrown9261957
52411,genevamyers10301989
90396,maryjohnson7151969
92001,lenaross3171968
86076,deanlawson9241986
27348,karincanon10261997
15352,johnramos531963
8868,juanhott411975
81018,kennyclauson1011982
86846,hazelvictor10181939
87433,marystich1271980
73469,beatricepowell10181994
75242,juanbingham10121944
59201,carolburns9151980
6211,kimberlycurrin3151937
25693,willywatson4221937
2401,williammartin1251964
69973,johnechols2281984
28812,josephbratton821937
5570,brendahall7151986
12957,michaellay7211990
91399,davidstaton611992
63442,kennethpark3291945
37178,yaelcannon2251941
8706,anniebattle131949
53981,latishaking1261937
23816,dennismckay3121950
2080,johnmathews7151973
28991,robertrussell1211995
22731,johannacarey5231944
53320,rayharper8261971
17927,doracowans6241942
64907,arlajones1011962
53427,ednajackson911965
49039,joycepage1221960
76811,donnamoore7271989
35770,manuelrios9161955
41856,kyleclymer2151972
44165,julieperry8251977
85017,jasonlopez12271984
82979,richardsmith5101939
86575,marcellaford1211948
23009,thomaswhite3271982
97080,roberthicks4281938
80165,katehandy10241965
58459,annagray4231980
40054,evelyncody12201948
